name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,61436,1068,4.51s,2.80ms,11.00ns,2.81ms,24.88us,2.77ms,2.96ms
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,899232,92535,4.56s,31.97us,0.00ns,32.39us,1.36us,30.56us,40.74us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,899232,60112,4.57s,49.91us,0.00ns,49.87us,0.98us,46.70us,57.18us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,1570556,65098,4.57s,46.04us,0.00ns,46.05us,664.00ns,43.35us,55.02us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,1570556,38641,4.57s,76.62us,0.00ns,77.60us,2.12us,74.83us,90.91us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,813478,143119,4.62s,21.10us,0.00ns,20.93us,495.00ns,18.18us,35.90us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,899232,5350,4.51s,558.69us,20.00ns,560.76us,13.99us,537.43us,597.26us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,899232,2287,4.51s,1.31ms,0.00ns,1.31ms,19.74us,1.27ms,1.40ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,1570556,2372,4.51s,1.26ms,0.00ns,1.27ms,15.69us,1.25ms,1.33ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,1570556,596,4.51s,5.03ms,10.00ns,5.04ms,28.41us,4.97ms,5.17ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,813478,9762,4.51s,306.81us,1.00ns,307.28us,1.61us,304.74us,321.66us
