name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,30108,4.61s,99.01us,1.00ns,99.56us,4.60us,91.08us,133.53us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,14651,4.61s,204.48us,0.00ns,204.66us,4.28us,197.70us,241.18us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,14804,4.61s,200.61us,1.00ns,202.53us,4.22us,196.82us,233.34us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,5039,4.61s,593.25us,0.00ns,595.33us,6.69us,582.62us,635.27us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,813478,116197,4.67s,26.05us,0.00ns,25.75us,907.00ns,21.62us,40.13us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,9435,4.61s,317.63us,0.00ns,317.86us,5.83us,306.81us,365.09us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,1332,4.61s,2.22ms,2.00ns,2.25ms,61.61us,2.20ms,2.54ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,2038,4.61s,1.46ms,13.00ns,1.47ms,26.92us,1.43ms,1.63ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,598,4.61s,5.00ms,289.00ns,5.02ms,62.64us,4.93ms,5.29ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,813478,40366,4.61s,74.06us,0.00ns,74.25us,1.15us,72.56us,99.93us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,32514634,24,4.86s,125.97ms,74.70us,126.16ms,1.61ms,123.63ms,130.28ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,32514634,44,4.76s,68.93ms,8.18us,69.06ms,492.23us,68.33ms,70.01ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,5446,4.61s,403.56us,4.00ns,531.12us,329.71us,377.30us,4.39ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,107,375658,4.78s,7.91us,0.00ns,7.95us,3.88us,7.72us,2.32ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,102,1000000,1.79s,512.00ns,0.00ns,535.00ns,1.80us,480.00ns,1.71ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,10001,87582,4.67s,33.04us,0.00ns,34.21us,5.38us,32.57us,1.43ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1913704,28,4.71s,106.97ms,8.00us,107.28ms,569.36us,106.62ms,108.19ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,14770,4.61s,151.50us,0.00ns,161.70us,55.79us,145.92us,776.56us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,76401,927,4.61s,2.47ms,0.00ns,3.24ms,1.47ms,2.37ms,8.05ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,123942,755,4.61s,3.06ms,0.00ns,3.97ms,2.00ms,2.94ms,12.05ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,76401,6235,4.66s,471.15us,0.00ns,481.14us,22.96us,447.81us,618.87us
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,123942,3135,4.61s,0.95ms,0.00ns,0.96ms,11.97us,942.35us,1.09ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,32514634,65,4.76s,46.18ms,0.00ns,46.51ms,764.71us,45.50ms,48.03ms
