name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,122657,4.57s,24.34us,0.00ns,24.43us,307.00ns,23.90us,39.56us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,35686,4.57s,83.56us,0.00ns,84.03us,1.50us,82.50us,102.05us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,68405,4.57s,43.64us,0.00ns,43.81us,492.00ns,43.00us,51.64us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,17006,4.51s,175.57us,0.00ns,176.38us,2.99us,173.55us,211.00us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,813478,151293,4.62s,20.07us,0.00ns,19.80us,454.00ns,18.80us,24.39us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,37978,4.57s,77.07us,0.00ns,78.96us,3.18us,73.53us,92.23us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,9923,4.51s,298.31us,0.00ns,302.30us,9.25us,290.43us,363.96us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,13428,4.51s,222.70us,0.00ns,223.39us,3.19us,219.16us,264.81us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,3258,4.51s,919.72us,2.00ns,921.03us,10.27us,903.43us,0.97ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,813478,59698,4.57s,50.16us,0.00ns,50.22us,388.00ns,49.47us,61.18us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,268796,1642,4.51s,1.82ms,12.00ns,1.83ms,14.37us,1.80ms,1.90ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,268796,1628,4.51s,1.84ms,13.00ns,1.84ms,14.80us,1.82ms,1.92ms
