name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,61436,93,4.56s,32.39ms,0.00ns,32.39ms,122.83us,32.10ms,32.69ms
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,899232,13218,4.56s,226.21us,0.00ns,226.46us,1.46us,225.02us,326.12us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,899232,1030,4.56s,2.91ms,38.00ns,2.91ms,38.18us,2.84ms,3.14ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1570556,14184,4.56s,210.48us,0.00ns,210.85us,1.58us,209.06us,311.85us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1570556,904,4.56s,3.29ms,74.00ns,3.32ms,121.88us,3.25ms,4.21ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,813478,43820,4.57s,67.86us,0.00ns,68.07us,854.00ns,67.40us,172.16us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,899232,1511,4.56s,1.98ms,0.00ns,1.99ms,4.44us,1.97ms,2.03ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,899232,124,4.56s,24.41ms,1.10us,24.33ms,336.99us,22.78ms,24.81ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1570556,797,4.56s,3.76ms,0.00ns,3.76ms,38.57us,3.69ms,3.91ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1570556,120,4.56s,25.16ms,938.00ns,25.16ms,182.83us,24.70ms,25.61ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,813478,3972,4.56s,754.72us,1.00ns,754.92us,2.49us,748.97us,791.09us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,268796,13,4.92s,241.83ms,0.00ns,241.79ms,461.47us,240.99ms,242.59ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,268796,10,4.87s,321.51ms,39.20us,321.45ms,250.57us,321.03ms,321.83ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,629,4.56s,4.75ms,0.00ns,4.77ms,134.78us,4.59ms,5.34ms
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,601,4.56s,4.98ms,0.00ns,4.99ms,136.60us,4.79ms,5.59ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,32514634,3,5.67s,1.09s,0.00ns,1.09s,2.24ms,1.09s,1.10s
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,32514634,11,5.16s,295.27ms,0.00ns,292.73ms,3.46ms,287.30ms,295.67ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,39006,4.57s,75.21us,0.00ns,75.32us,1.11us,72.97us,193.54us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,150600,32,4.56s,93.80ms,83.25us,93.87ms,233.15us,93.51ms,94.45ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,2621,4.56s,1.14ms,0.00ns,1.14ms,10.41us,1.12ms,1.27ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,107,611348,4.69s,4.60us,0.00ns,4.62us,878.00ns,4.36us,649.06us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,102,621568,4.68s,4.48us,0.00ns,4.51us,1.21us,4.24us,927.06us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,10001,122,4.56s,24.29ms,7.00ns,24.82ms,1.47ms,24.28ms,28.96ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1913704,73,4.61s,41.17ms,0.00ns,41.18ms,160.02us,40.84ms,41.62ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,22987,4.56s,128.53us,0.00ns,128.64us,1.45us,124.77us,242.92us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,76401,1392,4.56s,2.15ms,6.00ns,2.16ms,12.23us,2.13ms,2.22ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,123942,1056,4.56s,2.84ms,2.00ns,2.84ms,10.13us,2.82ms,2.90ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,76401,4632,4.56s,646.25us,1.00ns,647.35us,9.49us,632.70us,692.93us
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,123942,2801,4.56s,1.07ms,0.00ns,1.07ms,10.68us,1.05ms,1.14ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,32514634,10,5.11s,328.44ms,2.15us,328.12ms,2.44ms,321.45ms,331.72ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),python/re,3.10.10,,32514634,16,4.76s,190.05ms,94.56us,190.06ms,381.95us,189.40ms,190.75ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,13933,4.56s,212.79us,0.00ns,213.03us,2.23us,207.82us,335.78us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,59636,4.57s,48.67us,0.00ns,48.76us,848.00ns,47.20us,162.06us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,151522,1520,4.56s,1.97ms,11.00ns,1.97ms,12.46us,1.93ms,2.03ms
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,7384531,30,4.66s,101.94ms,765.00ns,101.99ms,260.74us,101.39ms,102.49ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,7384531,29,4.76s,105.89ms,0.00ns,106.51ms,2.13ms,104.65ms,115.93ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,49209,4.57s,59.12us,0.00ns,59.21us,0.96us,57.04us,168.87us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,85661,4.57s,32.93us,0.00ns,33.01us,2.75us,31.42us,808.33us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,23952,15568,4.57s,191.80us,0.00ns,192.34us,2.64us,184.13us,296.68us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,32226,4.57s,90.27us,0.00ns,90.38us,1.24us,87.53us,212.68us
curated/12-dictionary/single,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,61436,9,4.71s,343.99ms,0.00ns,343.99ms,105.23us,343.84ms,344.20ms
curated/12-dictionary/compile-single,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,89,4.56s,33.87ms,0.00ns,33.93ms,739.23us,33.01ms,35.88ms
dictionary/search/english-15,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,61436,9,4.66s,343.90ms,0.00ns,343.87ms,71.59us,343.73ms,343.95ms
grep/every-line,grep,0.0.1 (rev c050f4a04c),python/re,3.10.10,,7384531,50,4.66s,61.10ms,319.00ns,61.10ms,74.64us,60.98ms,61.29ms
imported/leipzig/twain,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,865,4.61s,3.47ms,0.00ns,3.47ms,6.68us,3.46ms,3.53ms
imported/leipzig/twain-insensitive,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,55,4.66s,55.41ms,0.00ns,55.51ms,401.41us,54.95ms,56.54ms
imported/leipzig/shing,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,27,4.71s,111.77ms,0.00ns,111.80ms,131.64us,111.57ms,112.10ms
imported/leipzig/huck-saw,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,94,4.66s,32.13ms,121.00ns,32.13ms,18.91us,32.10ms,32.19ms
imported/leipzig/word-ending-nn,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,19,4.86s,163.65ms,0.00ns,163.64ms,203.80us,163.29ms,164.07ms
imported/leipzig/certain-long-strings-ending-x,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,10,4.71s,307.32ms,4.03us,307.37ms,127.40us,307.22ms,307.67ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,98,4.61s,30.79ms,176.00ns,30.79ms,16.75us,30.76ms,30.83ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,11,5.16s,292.24ms,0.00ns,294.95ms,7.98ms,283.48ms,304.06ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,8,5.06s,410.11ms,153.69us,409.96ms,1.10ms,407.98ms,411.31ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,8,4.91s,401.83ms,588.70us,401.85ms,833.57us,400.55ms,402.92ms
imported/leipzig/tom-river,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,65,4.66s,46.70ms,0.00ns,46.69ms,97.25us,46.46ms,46.97ms
imported/leipzig/ing,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,13,4.81s,234.56ms,0.00ns,234.60ms,160.59us,234.31ms,234.86ms
imported/leipzig/ing-whitespace,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,20,4.66s,151.91ms,13.33us,151.97ms,243.62us,151.42ms,152.44ms
imported/leipzig/awyer-inn,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,16,4.76s,194.88ms,9.93us,194.85ms,288.80us,194.06ms,195.27ms
imported/leipzig/quotes-bounded,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,64,4.61s,47.04ms,452.00ns,47.05ms,44.97us,46.99ms,47.31ms
imported/leipzig/non-ascii-alternate,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,97,4.66s,31.00ms,0.00ns,31.14ms,284.70us,30.92ms,32.24ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,16013977,1,7.72s,3.79s,0.00ns,3.79s,0.00ns,3.79s,3.79s
imported/lh3lh3-reb/uri,grep,0.0.1 (rev c050f4a04c),python/re,3.10.10,,39887114,3,5.62s,1.08s,0.00ns,1.08s,1.47ms,1.08s,1.08s
imported/lh3lh3-reb/email,grep,0.0.1 (rev c050f4a04c),python/re,3.10.10,,39887114,2,5.72s,1.83s,3.55ms,1.83s,3.55ms,1.83s,1.83s
imported/lh3lh3-reb/date,grep,0.0.1 (rev c050f4a04c),python/re,3.10.10,,39887114,8,4.86s,382.90ms,5.83us,382.92ms,279.69us,382.43ms,383.39ms
imported/lh3lh3-reb/uri-or-email,grep,0.0.1 (rev c050f4a04c),python/re,3.10.10,,39887114,2,8.77s,2.84s,1.24ms,2.84s,1.24ms,2.84s,2.84s
imported/mariomka/email,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,6839410,22,4.76s,141.22ms,2.01us,141.22ms,115.64us,141.01ms,141.48ms
imported/mariomka/uri,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,6839410,36,4.66s,84.98ms,6.51us,85.00ms,141.45us,84.80ms,85.47ms
imported/mariomka/ip,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,6839410,20,4.76s,155.53ms,1.24us,155.69ms,838.49us,154.76ms,158.67ms
imported/regex-redux/regex-redux,regex-redux,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,22,4.61s,137.01ms,7.03us,137.03ms,243.31us,136.67ms,137.75ms
imported/rsc/no-exponential,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,25,3,7.07s,1.42s,0.00ns,1.41s,13.85ms,1.39s,1.42s
imported/rsc/literal,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,51,1000000,1.60s,426.00ns,0.00ns,442.00ns,715.00ns,378.00ns,651.09us
imported/rsc/not-literal,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,51,1000000,1.98s,632.00ns,0.00ns,646.00ns,858.00ns,566.00ns,812.46us
imported/rsc/match-class,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,81,1000000,1.99s,635.00ns,0.00ns,668.00ns,872.00ns,563.00ns,810.05us
imported/rsc/match-class-in-range,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,81,1000000,1.99s,626.00ns,0.00ns,660.00ns,892.00ns,563.00ns,834.27us
imported/rsc/anchored-literal-short-non-match,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,26,1000000,1.58s,440.00ns,0.00ns,468.00ns,0.99us,381.00ns,925.83us
imported/rsc/anchored-literal-long-non-match,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,390,1000000,3.59s,1.52us,0.00ns,1.55us,891.00ns,1.44us,835.80us
imported/rsc/anchored-literal-short-match,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,26,1000000,1.83s,555.00ns,0.00ns,583.00ns,1.00us,498.00ns,948.90us
imported/rsc/anchored-literal-long-match,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,390,1000000,3.74s,1.63us,0.00ns,1.66us,0.97us,1.54us,913.03us
imported/rsc/one-pass-short,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,17,1000000,2.14s,705.00ns,0.00ns,732.00ns,867.00ns,570.00ns,805.24us
imported/rsc/one-pass-short-not,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,17,1000000,2.14s,701.00ns,0.00ns,729.00ns,0.95us,568.00ns,895.77us
