name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,899232,5574,4.51s,538.01us,1.00ns,538.26us,2.90us,523.27us,560.79us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,899232,1585,4.51s,1.90ms,0.00ns,1.89ms,18.58us,1.85ms,1.96ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,1570556,6245,4.56s,479.86us,0.00ns,480.39us,2.53us,453.79us,508.89us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,1570556,563,4.56s,5.33ms,0.00ns,5.33ms,25.76us,5.25ms,5.41ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,813478,16792,4.56s,178.82us,0.00ns,178.63us,1.39us,168.45us,204.91us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,899232,2225,4.56s,1.35ms,0.00ns,1.35ms,18.03us,1.30ms,1.39ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,899232,396,4.56s,7.58ms,33.00ns,7.59ms,43.29us,7.49ms,7.81ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,1570556,337,4.56s,8.92ms,0.00ns,8.93ms,24.86us,8.86ms,9.02ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,1570556,214,4.56s,14.07ms,32.00ns,14.07ms,29.47us,14.01ms,14.20ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,813478,1302,4.56s,2.31ms,18.00ns,2.30ms,14.25us,2.26ms,2.34ms
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,268796,4,4.96s,818.45ms,620.10us,818.91ms,1.31ms,817.75ms,820.99ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,268796,4,4.96s,818.93ms,1.36ms,818.91ms,1.65ms,816.99ms,820.78ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,6539,4.51s,430.50us,0.00ns,430.90us,2.31us,424.78us,453.20us
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,6531,4.51s,430.47us,0.00ns,431.03us,2.69us,422.57us,457.11us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,32514634,2,4.61s,1.51s,599.69us,1.51s,599.69us,1.51s,1.51s
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,32514634,32,4.66s,95.01ms,632.00ns,95.01ms,136.22us,94.74ms,95.36ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,506510,4.78s,5.47us,0.00ns,5.47us,76.00ns,5.28us,10.90us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,150600,20,4.66s,150.32ms,15.54us,150.02ms,1.58ms,146.60ms,153.26ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,46617,4.57s,56.53us,0.00ns,56.63us,457.00ns,55.74us,65.26us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,107,100009,4.56s,29.92us,0.00ns,29.97us,270.00ns,29.47us,36.22us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,102,108877,4.57s,27.50us,0.00ns,27.52us,195.00ns,27.11us,32.39us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,10001,14,4.81s,228.68ms,4.51us,228.67ms,56.64us,228.55ms,228.77ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,1913704,219,4.56s,13.73ms,0.00ns,13.73ms,47.61us,13.59ms,13.86ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,202603,4.62s,13.85us,0.00ns,13.87us,145.00ns,13.60us,31.47us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,76401,3190,4.51s,939.69us,1.00ns,940.54us,5.00us,924.16us,0.98ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,123942,2646,4.51s,1.13ms,5.00ns,1.13ms,10.22us,1.10ms,1.17ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,76401,1709,4.51s,1.76ms,0.00ns,1.76ms,8.73us,1.74ms,1.80ms
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,123942,1400,4.51s,2.14ms,12.00ns,2.14ms,12.96us,2.11ms,2.18ms
