name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
dictionary/compile/english,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,72,4.87s,40.51ms,6.68us,40.71ms,795.30us,39.62ms,42.86ms
dictionary/compile/english-10,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,157,4.66s,18.50ms,0.00ns,18.50ms,63.19us,18.30ms,18.66ms
dictionary/compile/english-15,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,1418,4.56s,2.09ms,30.00ns,2.07ms,88.55us,1.89ms,2.22ms
reported/i787-keywords/compile,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,16511,4.51s,19.11us,0.00ns,19.15us,305.00ns,18.71us,26.38us
unicode/compile/one-letter,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,39120,4.56s,71.20us,0.00ns,71.31us,1.18us,68.07us,147.55us
unicode/compile/fifty-letters,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,1019,4.51s,2.81ms,0.00ns,2.81ms,27.23us,2.76ms,2.94ms
unicode/compile/fifty-letters-ascii,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,242083,4.62s,3.56us,0.00ns,3.55us,133.00ns,2.77us,8.03us
unicode/compile/match-every-line,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,268150,4.62s,10.27us,0.00ns,10.29us,242.00ns,9.98us,81.55us
unicode/compile/match-every-line-ascii,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,1000000,3.74s,851.00ns,0.00ns,855.00ns,41.00ns,769.00ns,5.15us
unicode/compile/negated-class-matches-codepoint,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,284033,4.68s,10.06us,0.00ns,10.14us,412.00ns,9.82us,71.65us
wild/bibleref/compile,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,25195,4.51s,107.34us,0.00ns,107.52us,1.98us,102.56us,163.24us
wild/grapheme/compile,compile,0.0.1 (rev c050f4a04c),rust/regex/nfa,0.3.0,,,19705,4.51s,144.21us,0.00ns,144.41us,2.38us,138.42us,180.00us
