name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,899232,5518,4.51s,545.79us,1.00ns,543.65us,5.64us,523.15us,657.17us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,899232,1583,4.51s,1.90ms,0.00ns,1.90ms,17.47us,1.84ms,1.94ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,1570556,6239,4.56s,480.21us,0.00ns,480.84us,2.65us,453.86us,510.00us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,1570556,564,4.56s,5.33ms,2.00ns,5.33ms,21.77us,5.26ms,5.43ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,813478,16805,4.57s,178.78us,0.00ns,178.50us,1.27us,169.62us,193.76us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,899232,2213,4.56s,1.36ms,0.00ns,1.36ms,7.24us,1.33ms,1.39ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,899232,396,4.56s,7.58ms,199.00ns,7.58ms,39.44us,7.50ms,7.80ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,1570556,337,4.56s,8.91ms,0.00ns,8.91ms,22.82us,8.86ms,9.01ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,1570556,214,4.56s,14.07ms,561.00ns,14.07ms,33.55us,14.01ms,14.17ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,813478,1302,4.51s,2.31ms,11.00ns,2.31ms,13.95us,2.26ms,2.34ms
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,268796,4,4.96s,818.66ms,157.60us,819.66ms,2.36ms,817.65ms,823.68ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,268796,4,4.96s,822.92ms,16.77us,821.94ms,1.88ms,818.69ms,823.21ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,6477,4.51s,434.74us,0.00ns,435.10us,2.93us,428.01us,459.60us
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,6509,4.51s,432.00us,0.00ns,432.42us,2.69us,424.07us,449.26us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,32514634,2,4.61s,1.51s,71.94us,1.51s,71.94us,1.51s,1.51s
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,32514634,32,4.66s,95.20ms,32.31us,95.30ms,334.91us,94.85ms,96.06ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,505585,4.73s,5.48us,0.00ns,5.49us,82.00ns,5.27us,10.81us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,150600,21,4.66s,147.40ms,0.00ns,148.13ms,2.83ms,142.54ms,153.96ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,46551,4.57s,56.61us,0.00ns,56.71us,443.00ns,55.78us,64.74us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,107,93483,4.57s,32.02us,0.00ns,32.06us,231.00ns,31.63us,39.33us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,102,108977,4.57s,27.48us,0.00ns,27.50us,169.00ns,27.10us,38.07us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,10001,14,4.86s,228.54ms,33.02us,229.09ms,1.26ms,228.36ms,232.82ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,1913704,219,4.56s,13.73ms,0.00ns,13.73ms,54.90us,13.59ms,13.90ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,202808,4.62s,13.85us,0.00ns,13.87us,145.00ns,13.56us,20.26us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,76401,3193,4.51s,938.66us,0.00ns,939.57us,5.52us,926.71us,0.98ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,123942,2645,4.51s,1.13ms,0.00ns,1.13ms,10.73us,1.10ms,1.17ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,76401,1697,4.51s,1.77ms,0.00ns,1.77ms,5.75us,1.74ms,1.80ms
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),icu,72.1.0,,123942,1399,4.51s,2.14ms,0.00ns,2.14ms,10.89us,2.12ms,2.18ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,32514634,19,4.91s,165.93ms,0.00ns,165.91ms,289.48us,165.41ms,166.52ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),icu,72.1.0,,32514634,33,4.76s,92.79ms,0.00ns,92.97ms,1.07ms,91.47ms,94.92ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,238939,4.68s,11.46us,0.00ns,11.47us,146.00ns,11.12us,18.38us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,890645,4.99s,2.95us,0.00ns,2.95us,50.00ns,2.85us,12.20us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,151522,1055,4.51s,2.84ms,0.00ns,2.85ms,38.13us,2.74ms,2.97ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,248919,880,4.51s,3.41ms,17.00ns,3.41ms,46.94us,3.32ms,3.54ms
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,7384531,31,4.71s,99.44ms,0.00ns,99.48ms,268.90us,98.85ms,100.04ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,7384531,114,4.56s,26.49ms,2.36us,26.49ms,91.40us,26.01ms,26.67ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,600639,4.84s,4.00us,0.00ns,4.01us,61.00ns,3.88us,13.96us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,862564,4.89s,2.78us,0.00ns,2.79us,96.00ns,2.69us,79.41us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev c050f4a04c),icu,72.1.0,,23952,12439,4.51s,241.00us,0.00ns,241.15us,1.78us,235.94us,257.53us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,312444,4.67s,7.74us,0.00ns,7.75us,93.00ns,7.57us,12.39us
curated/12-dictionary/single,count,0.0.1 (rev c050f4a04c),icu,72.1.0,,61436,8,5.06s,410.85ms,23.00us,412.07ms,3.11ms,409.99ms,420.04ms
curated/12-dictionary/compile-single,compile,0.0.1 (rev c050f4a04c),icu,72.1.0,,,2005,4.51s,1.48ms,0.00ns,1.48ms,11.58us,1.45ms,1.52ms
