name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,899232,24837,4.57s,120.42us,0.00ns,120.76us,2.70us,115.09us,148.64us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,899232,2984,4.51s,1.01ms,2.00ns,1.01ms,6.24us,0.99ms,1.03ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1570556,5,6.02s,745.75ms,0.00ns,745.75ms,1.49ms,743.67ms,747.90ms
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1570556,4,4.66s,770.66ms,422.84us,770.52ms,1.06ms,768.94ms,771.81ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,813478,215,4.51s,13.95ms,0.00ns,13.95ms,128.70us,13.71ms,14.39ms
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,899232,3061,4.51s,0.98ms,0.00ns,0.98ms,10.79us,0.95ms,1.04ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,899232,564,4.51s,5.35ms,70.00ns,5.32ms,84.00us,5.01ms,5.48ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1570556,4,5.46s,904.43ms,528.23us,904.24ms,881.12us,902.95ms,905.14ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1570556,4,5.87s,0.97s,673.93us,0.97s,1.38ms,0.97s,0.97s
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,813478,33,4.56s,92.43ms,0.00ns,92.44ms,372.41us,91.80ms,93.15ms
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,268796,14,4.61s,215.94ms,28.25us,216.33ms,840.46us,215.47ms,217.89ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,268796,2,4.71s,1.56s,148.48us,1.56s,148.48us,1.56s,1.56s
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,23626,4.51s,119.89us,0.00ns,120.24us,2.29us,117.19us,142.86us
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,20933,4.51s,136.61us,0.00ns,137.09us,2.59us,133.71us,162.40us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,32514634,13,4.91s,243.28ms,0.00ns,242.94ms,697.17us,241.70ms,243.74ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,32514634,138,4.56s,21.75ms,475.00ns,21.76ms,52.96us,21.67ms,21.96ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,1000000,3.14s,1.12us,0.00ns,1.12us,31.00ns,1.07us,4.24us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,150600,59,4.56s,51.23ms,0.00ns,51.22ms,93.48us,50.99ms,51.40ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,109917,4.57s,24.72us,0.00ns,24.79us,474.00ns,24.16us,32.32us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,107,85036,4.57s,34.96us,0.00ns,35.25us,819.00ns,34.34us,42.31us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,102,83301,4.57s,35.64us,0.00ns,35.98us,908.00ns,34.99us,43.52us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,10001,10,4.91s,324.21ms,28.33us,324.36ms,632.87us,323.65ms,325.71ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1913704,355,4.56s,8.47ms,0.00ns,8.47ms,115.54us,8.19ms,8.89ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,1000000,4.49s,2.15us,0.00ns,2.15us,45.00ns,2.05us,8.28us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,76401,4079,4.51s,734.83us,0.00ns,735.55us,6.63us,718.78us,796.35us
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,123942,4,5.72s,946.20ms,236.53us,946.81ms,1.26ms,945.86ms,948.96ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,76401,2901,4.51s,1.03ms,0.00ns,1.03ms,17.88us,0.98ms,1.11ms
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,123942,155,4.56s,19.37ms,0.00ns,19.38ms,211.03us,18.84ms,20.34ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,32514634,94,4.56s,31.98ms,1.67us,31.98ms,92.25us,31.81ms,32.26ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,32514634,143,4.56s,21.12ms,0.00ns,21.04ms,230.16us,20.64ms,21.78ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,725699,4.89s,3.64us,0.00ns,3.64us,55.00ns,3.50us,11.76us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,1000000,2.70s,876.00ns,0.00ns,879.00ns,32.00ns,830.00ns,4.22us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,151522,1179,4.51s,2.55ms,0.00ns,2.54ms,38.96us,2.36ms,2.63ms
