name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,899232,50768,4.62s,58.91us,0.00ns,58.99us,594.00ns,57.83us,82.04us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,899232,21829,4.61s,136.96us,0.00ns,137.32us,2.12us,135.41us,163.21us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,1570556,41248,4.61s,72.45us,0.00ns,72.61us,765.00ns,71.09us,96.19us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,1570556,10318,4.61s,290.28us,0.00ns,290.60us,2.72us,284.85us,326.25us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,813478,154513,4.67s,19.35us,0.00ns,19.35us,231.00ns,17.89us,31.07us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,899232,13293,4.61s,224.71us,0.00ns,225.54us,3.59us,223.14us,260.53us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,899232,1595,4.61s,1.88ms,0.00ns,1.88ms,8.34us,1.86ms,1.93ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,1570556,4474,4.61s,670.08us,0.00ns,670.38us,1.99us,666.23us,698.75us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,1570556,1565,4.61s,1.92ms,0.00ns,1.92ms,9.08us,1.90ms,1.97ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,813478,66294,4.67s,45.00us,0.00ns,45.18us,861.00ns,44.31us,68.39us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,268796,13,4.91s,241.30ms,0.00ns,237.46ms,7.63ms,226.87ms,247.69ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,268796,13,4.81s,240.99ms,0.00ns,236.54ms,7.79ms,225.79ms,246.21ms
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,,70,4.66s,1.67ms,335.00ns,2.34ms,1.83ms,1.60ms,10.68ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,32514634,16,5.01s,198.76ms,5.28us,198.80ms,263.43us,198.36ms,199.29ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,32514634,50,4.76s,60.57ms,2.73us,60.62ms,293.31us,60.08ms,61.51ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,,1195,4.61s,47.02us,0.00ns,52.72us,158.34us,45.64us,5.52ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,150600,4,5.36s,760.27ms,883.65us,757.24ms,7.06ms,745.23ms,763.20ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,,197,4.61s,271.91us,0.00ns,350.41us,541.97us,266.98us,4.24ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,107,1000000,2.19s,779.00ns,0.00ns,797.00ns,1.33us,759.00ns,1.30ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,102,1000000,884.98ms,114.00ns,0.00ns,130.00ns,1.80us,105.00ns,1.71ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,10001,1000000,2.05s,690.00ns,0.00ns,705.00ns,1.45us,674.00ns,1.27ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,1913704,142,4.61s,21.16ms,175.00ns,21.18ms,105.78us,20.94ms,21.54ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,,860,4.61s,41.46us,3.00ns,54.52us,243.62us,39.37us,5.35ms
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,76401,1458,4.61s,1.24ms,21.00ns,2.06ms,1.64ms,1.15ms,11.09ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,123942,1446,4.61s,1.21ms,86.00ns,2.07ms,2.00ms,1.12ms,10.59ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,76401,7353,4.61s,407.74us,0.00ns,407.96us,4.40us,397.05us,503.45us
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,123942,2903,4.61s,1.04ms,0.00ns,1.03ms,9.09us,1.02ms,1.15ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,32514634,50,4.76s,60.81ms,6.39us,60.82ms,175.40us,60.46ms,61.23ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,32514634,79,4.71s,38.27ms,0.00ns,38.31ms,167.24us,38.10ms,39.23ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,,327,4.61s,104.36us,0.00ns,137.51us,381.95us,101.70us,5.29ms
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),dotnet/compiled,7.0.3,,,1603,4.61s,41.46us,0.00ns,52.60us,237.25us,39.81us,5.92ms
