name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,899232,93745,4.57s,31.95us,0.00ns,31.97us,527.00ns,30.69us,56.09us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,899232,60040,4.57s,49.93us,0.00ns,49.93us,1.07us,46.81us,59.51us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,1570556,63941,4.57s,46.22us,0.00ns,46.88us,1.54us,43.45us,60.90us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,1570556,38337,4.57s,76.99us,0.00ns,78.22us,2.69us,74.76us,103.00us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,813478,146681,4.62s,20.37us,0.00ns,20.42us,491.00ns,17.83us,26.48us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,899232,5474,4.51s,547.70us,0.00ns,548.08us,4.10us,536.94us,565.68us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,899232,2282,4.51s,1.31ms,4.00ns,1.31ms,19.02us,1.27ms,1.38ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,1570556,2329,4.51s,1.30ms,0.00ns,1.29ms,19.10us,1.25ms,1.33ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,1570556,595,4.51s,5.04ms,0.00ns,5.05ms,34.63us,4.98ms,5.22ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,813478,9748,4.51s,307.18us,0.00ns,307.72us,1.81us,304.68us,324.06us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,268796,250,4.51s,12.02ms,46.00ns,12.02ms,9.58us,11.99ms,12.06ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,268796,152,4.56s,19.81ms,52.00ns,19.81ms,11.33us,19.78ms,19.84ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,,3835,4.51s,764.02us,0.00ns,772.09us,28.17us,738.39us,942.01us
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,,2807,4.51s,1.05ms,0.00ns,1.06ms,28.76us,1.01ms,1.18ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,32514634,56,4.61s,54.12ms,1.94us,54.14ms,138.19us,53.86ms,54.54ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,32514634,145,4.56s,20.82ms,0.00ns,20.83ms,108.26us,20.59ms,21.23ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,,307859,4.68s,7.07us,0.00ns,7.13us,1.56us,6.89us,116.44us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,150600,261,4.51s,11.51ms,0.00ns,11.51ms,24.12us,11.46ms,11.74ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,,20491,4.51s,138.67us,0.00ns,141.28us,12.58us,133.11us,355.38us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,107,1000000,4.09s,2.08us,0.00ns,2.08us,61.00ns,1.95us,6.96us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,102,1000000,4.41s,2.29us,0.00ns,2.29us,35.00ns,2.25us,6.96us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,10001,207,4.56s,14.56ms,0.00ns,14.56ms,9.75us,14.52ms,14.58ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,1913704,1151,4.51s,2.60ms,0.00ns,2.61ms,27.32us,2.55ms,2.88ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,,192005,4.62s,12.77us,0.00ns,12.85us,1.42us,12.58us,88.82us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,76401,7844,4.51s,382.29us,0.00ns,382.46us,4.46us,372.28us,419.57us
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,123942,5843,4.51s,512.96us,0.00ns,513.41us,4.63us,505.34us,546.62us
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,76401,10063,4.51s,296.55us,0.00ns,298.10us,3.43us,292.49us,320.56us
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,123942,4962,4.51s,603.28us,0.00ns,604.67us,8.19us,587.87us,639.56us
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,32514634,119,4.56s,25.36ms,0.00ns,25.39ms,213.83us,25.07ms,27.08ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,32514634,99,4.61s,30.50ms,0.00ns,30.50ms,74.54us,30.37ms,30.70ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,,125404,4.57s,20.86us,0.00ns,21.01us,1.30us,20.48us,79.11us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,,398209,4.74s,4.91us,0.00ns,4.95us,1.66us,4.76us,161.70us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,151522,6971,4.51s,429.52us,0.00ns,430.35us,3.02us,424.53us,448.85us
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,248919,3611,4.51s,828.47us,0.00ns,830.85us,14.98us,809.90us,902.64us
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,7384531,162,4.56s,18.49ms,589.00ns,18.52ms,117.09us,18.39ms,19.31ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),pcre2/jit,10.42 2022-12-11,,7384531,668,4.56s,4.48ms,8.00ns,4.49ms,58.48us,4.44ms,4.98ms
