name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,899232,13224,4.56s,226.16us,1.00ns,226.42us,1.47us,224.90us,339.63us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,899232,1032,4.56s,2.90ms,14.00ns,2.91ms,38.62us,2.84ms,3.09ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1570556,14202,4.56s,210.36us,0.00ns,210.61us,1.37us,209.00us,308.23us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1570556,460,4.56s,6.52ms,8.00ns,6.53ms,46.04us,6.51ms,6.95ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,813478,43481,4.57s,68.44us,0.00ns,68.57us,1.04us,67.46us,170.53us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,899232,1505,4.56s,1.99ms,0.00ns,1.99ms,4.96us,1.97ms,2.03ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,899232,123,4.56s,24.51ms,0.00ns,24.49ms,238.28us,23.86ms,25.12ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1570556,796,4.56s,3.77ms,160.00ns,3.77ms,41.13us,3.69ms,3.89ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1570556,119,4.56s,25.25ms,0.00ns,25.30ms,234.69us,24.77ms,25.99ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,813478,3973,4.56s,754.64us,0.00ns,754.85us,2.45us,749.02us,787.25us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,268796,13,4.91s,241.88ms,0.00ns,241.76ms,444.11us,240.76ms,242.47ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,268796,10,4.86s,321.03ms,2.93us,321.09ms,254.52us,320.77ms,321.69ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,629,4.56s,4.75ms,0.00ns,4.76ms,132.97us,4.59ms,5.34ms
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,601,4.56s,4.97ms,0.00ns,4.98ms,137.21us,4.81ms,5.57ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,32514634,3,5.67s,1.09s,0.00ns,1.09s,1.52ms,1.09s,1.10s
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,32514634,11,5.16s,295.41ms,0.00ns,292.30ms,4.49ms,286.18ms,296.03ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,38739,4.57s,75.74us,0.00ns,75.84us,1.11us,73.10us,188.15us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,150600,32,4.61s,95.34ms,1.52us,95.08ms,750.55us,93.18ms,96.20ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,2607,4.56s,1.14ms,0.00ns,1.15ms,10.14us,1.13ms,1.29ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,107,610151,4.68s,4.60us,0.00ns,4.63us,880.00ns,4.43us,649.53us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,102,624022,4.68s,4.47us,0.00ns,4.50us,1.13us,4.25us,865.69us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,10001,122,4.56s,24.29ms,50.00ns,24.78ms,1.43ms,24.26ms,28.97ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,1913704,71,4.61s,42.31ms,0.00ns,42.33ms,152.76us,41.98ms,42.80ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,22908,4.57s,128.94us,0.00ns,129.08us,1.46us,125.83us,244.56us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,76401,1390,4.56s,2.16ms,2.00ns,2.16ms,12.14us,2.13ms,2.22ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,123942,1057,4.56s,2.84ms,0.00ns,2.84ms,9.44us,2.82ms,2.89ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,76401,4614,4.56s,649.90us,1.00ns,649.89us,10.37us,631.78us,678.77us
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),python/re,3.10.10,,123942,2800,4.56s,1.07ms,1.00ns,1.07ms,10.53us,1.06ms,1.14ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,32514634,10,5.16s,329.65ms,4.84us,329.45ms,2.41ms,322.79ms,332.61ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),python/re,3.10.10,,32514634,16,4.81s,191.86ms,12.81us,191.82ms,183.35us,191.48ms,192.11ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,14113,4.57s,210.08us,0.00ns,210.28us,2.20us,205.64us,329.94us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,60213,4.57s,48.21us,0.00ns,48.29us,822.00ns,46.52us,158.53us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,151522,1520,4.56s,1.97ms,2.00ns,1.97ms,12.18us,1.93ms,2.04ms
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,7384531,30,4.66s,102.22ms,6.00us,102.24ms,200.08us,101.86ms,102.62ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,7384531,29,4.66s,105.02ms,0.00ns,105.18ms,780.32us,104.33ms,108.68ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,49542,4.57s,58.77us,0.00ns,58.85us,937.00ns,56.62us,169.20us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,86194,4.57s,32.72us,0.00ns,32.80us,2.48us,31.23us,729.23us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev c050f4a04c),python/re,3.10.10,,23952,15622,4.57s,191.00us,0.00ns,191.66us,2.77us,183.76us,309.51us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,32209,4.57s,90.36us,0.00ns,90.48us,1.22us,87.61us,208.86us
curated/12-dictionary/single,count,0.0.1 (rev c050f4a04c),python/re,3.10.10,,61436,9,4.71s,344.12ms,0.00ns,344.08ms,113.28us,343.87ms,344.25ms
curated/12-dictionary/compile-single,compile,0.0.1 (rev c050f4a04c),python/re,3.10.10,,,89,4.56s,33.69ms,0.00ns,33.70ms,765.94us,32.72ms,36.13ms
