name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,114257,4.57s,26.02us,0.00ns,26.22us,458.00ns,25.47us,50.55us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,40612,4.57s,73.58us,0.00ns,73.83us,803.00ns,72.66us,89.54us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,64659,4.57s,45.71us,0.00ns,46.36us,1.04us,45.03us,55.37us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,18222,4.51s,162.27us,1.00ns,164.61us,6.39us,156.57us,206.85us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,813478,157074,4.62s,19.03us,0.00ns,19.07us,203.00ns,18.76us,25.69us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,45770,4.57s,65.54us,0.00ns,65.51us,849.00ns,64.12us,87.96us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,10594,4.51s,281.77us,0.00ns,283.16us,5.12us,275.32us,323.64us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,12960,4.51s,233.09us,0.00ns,231.45us,6.09us,219.22us,268.80us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,3063,4.51s,0.98ms,0.00ns,0.98ms,12.17us,0.95ms,1.03ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,813478,56085,4.57s,50.78us,0.00ns,53.45us,3.57us,49.89us,64.70us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,268796,1466,4.56s,2.05ms,4.00ns,2.05ms,24.84us,1.98ms,2.12ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,268796,1453,4.56s,2.07ms,0.00ns,2.06ms,24.93us,1.99ms,2.15ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,1191,4.51s,1.47ms,0.00ns,1.47ms,11.81us,1.45ms,1.51ms
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,441,4.51s,5.23ms,0.00ns,5.23ms,23.51us,5.15ms,5.30ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,32514634,159,4.56s,18.86ms,0.00ns,18.87ms,62.09us,18.77ms,19.08ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,32514634,151,4.62s,19.92ms,0.00ns,19.92ms,76.45us,19.73ms,20.16ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,46400,4.57s,56.78us,0.00ns,56.89us,1.16us,53.24us,75.74us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,150600,195,4.51s,15.42ms,0.00ns,15.42ms,42.51us,15.31ms,15.50ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,4311,4.51s,275.71us,0.00ns,276.32us,4.30us,267.43us,308.71us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,107,1000000,854.85ms,178.00ns,0.00ns,179.00ns,11.00ns,174.00ns,1.80us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,102,1000000,582.84ms,51.00ns,0.00ns,51.00ns,7.00ns,46.00ns,2.23us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,10001,1000000,684.84ms,108.00ns,0.00ns,109.00ns,17.00ns,102.00ns,13.65us
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1913704,588,4.51s,5.11ms,89.00ns,5.11ms,20.38us,5.03ms,5.22ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,79780,4.57s,27.87us,0.00ns,27.98us,818.00ns,26.30us,38.49us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,76401,4551,4.51s,658.81us,0.00ns,659.24us,12.72us,632.10us,733.10us
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,123942,497,4.51s,6.04ms,0.00ns,6.04ms,40.36us,5.95ms,6.19ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,76401,32900,4.57s,91.05us,0.00ns,91.16us,602.00ns,90.88us,112.17us
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,123942,878,4.51s,3.41ms,87.00ns,3.42ms,39.97us,3.34ms,3.57ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,32514634,166,4.57s,18.09ms,346.00ns,18.09ms,87.92us,17.83ms,18.28ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,32514634,180,4.57s,16.66ms,1.29us,16.67ms,63.34us,16.55ms,16.91ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,24881,4.52s,86.75us,0.00ns,86.98us,2.25us,81.29us,107.35us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,125789,4.57s,15.49us,0.00ns,15.51us,306.00ns,14.43us,22.24us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,151522,13965,4.52s,214.06us,0.00ns,214.80us,4.90us,206.50us,266.48us
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,248919,7880,4.51s,379.37us,1.00ns,380.71us,4.06us,374.88us,440.98us
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,7384531,43,4.61s,70.05ms,0.00ns,70.18ms,461.96us,69.66ms,71.30ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,7384531,352,4.57s,8.53ms,7.00ns,8.53ms,14.12us,8.52ms,8.70ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,36872,4.57s,62.04us,0.00ns,61.60us,1.53us,57.50us,71.16us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,37461,4.57s,60.62us,0.00ns,60.68us,732.00ns,58.31us,69.24us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,23952,14868,4.51s,201.18us,0.00ns,201.74us,1.54us,198.90us,211.21us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,98022,4.57s,19.64us,0.00ns,19.66us,458.00ns,18.06us,26.53us
curated/12-dictionary/single,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,61436,36400,4.57s,82.27us,0.00ns,82.39us,623.00ns,82.02us,106.16us
curated/12-dictionary/compile-single,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,376,4.56s,7.88ms,252.00ns,7.88ms,44.12us,7.77ms,8.03ms
curated/13-noseyparker/single,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,32514634,13,4.97s,241.13ms,0.00ns,244.61ms,4.17ms,240.27ms,249.69ms
curated/13-noseyparker/compile-single,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,399,4.52s,2.39ms,0.00ns,2.40ms,45.42us,2.34ms,2.64ms
