name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,899232,38343,4.57s,77.88us,0.00ns,78.20us,2.03us,74.43us,96.55us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,899232,8832,4.51s,339.41us,0.00ns,339.65us,1.67us,331.97us,352.15us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,1570556,1527,4.51s,1.96ms,0.00ns,1.96ms,2.97us,1.96ms,1.99ms
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,1570556,1891,4.51s,1.59ms,0.00ns,1.59ms,3.41us,1.58ms,1.62ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,813478,10807,4.51s,277.32us,0.00ns,277.58us,1.14us,275.83us,288.80us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,899232,3227,4.51s,929.26us,0.00ns,929.80us,2.18us,925.81us,0.96ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,899232,3224,4.51s,930.09us,1.00ns,930.61us,2.36us,926.44us,0.95ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,1570556,1869,4.51s,1.61ms,0.00ns,1.61ms,2.53us,1.60ms,1.63ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,1570556,1837,4.51s,1.64ms,0.00ns,1.63ms,15.67us,1.61ms,1.75ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),re2,2023-03-01,,813478,3731,4.51s,803.57us,0.00ns,804.23us,2.27us,802.50us,853.56us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),re2,2023-03-01,,268796,880,4.51s,3.41ms,12.00ns,3.41ms,31.15us,3.34ms,3.53ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),re2,2023-03-01,,,1709,4.51s,1.16ms,0.00ns,1.16ms,7.87us,1.12ms,1.20ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),re2,2023-03-01,,32514634,52,4.56s,58.15ms,3.13us,58.16ms,158.32us,57.78ms,58.47ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),re2,2023-03-01,,32514634,69,4.61s,43.86ms,0.00ns,43.86ms,114.44us,43.64ms,44.17ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),re2,2023-03-01,,,195204,4.62s,7.71us,0.00ns,7.72us,150.00ns,7.21us,18.05us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),re2,2023-03-01,,150600,25,4.61s,120.82ms,0.00ns,121.57ms,1.33ms,120.39ms,123.63ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),re2,2023-03-01,,,11583,4.51s,146.63us,0.00ns,146.72us,4.18us,134.07us,159.69us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),re2,2023-03-01,,107,1000000,1.09s,294.00ns,0.00ns,296.00ns,17.00ns,288.00ns,6.86us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),re2,2023-03-01,,102,1000000,1.09s,293.00ns,0.00ns,295.00ns,18.00ns,286.00ns,6.63us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),re2,2023-03-01,,10001,154877,4.62s,19.32us,0.00ns,19.34us,126.00ns,19.29us,28.20us
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),re2,2023-03-01,,1913704,180,4.56s,16.66ms,594.00ns,16.69ms,147.31us,16.44ms,17.27ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),re2,2023-03-01,,,158161,4.62s,14.87us,0.00ns,14.88us,184.00ns,14.22us,24.22us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),re2,2023-03-01,,76401,2613,4.51s,1.15ms,0.00ns,1.15ms,18.30us,1.10ms,1.23ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),re2,2023-03-01,,76401,37846,4.57s,79.15us,0.00ns,79.24us,420.00ns,78.83us,85.11us
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),re2,2023-03-01,,32514634,52,4.61s,58.10ms,355.00ns,58.11ms,150.83us,57.78ms,58.50ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),re2,2023-03-01,,32514634,97,4.61s,31.14ms,0.00ns,31.16ms,149.20us,30.88ms,31.55ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),re2,2023-03-01,,,17629,4.51s,70.65us,0.00ns,70.78us,2.27us,63.36us,83.14us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),re2,2023-03-01,,,140383,4.57s,9.13us,0.00ns,9.14us,183.00ns,8.59us,17.78us
