name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,899232,22546,4.62s,132.23us,0.00ns,132.85us,2.53us,130.62us,174.27us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,899232,9817,4.61s,287.30us,0.00ns,305.34us,34.26us,273.59us,414.20us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,1570556,86468,4.67s,34.50us,0.00ns,34.38us,0.96us,32.86us,77.72us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,1570556,6666,4.61s,449.71us,0.00ns,449.84us,7.44us,436.90us,508.66us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,813478,43510,4.62s,68.01us,0.00ns,68.78us,4.23us,67.00us,859.20us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,899232,2407,4.61s,1.25ms,0.00ns,1.25ms,14.54us,1.22ms,1.37ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,899232,2350,4.61s,1.27ms,1.00ns,1.28ms,14.08us,1.24ms,1.34ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,1570556,1887,4.61s,1.59ms,0.00ns,1.59ms,6.04us,1.57ms,1.67ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,1570556,1198,4.61s,2.51ms,49.00ns,2.50ms,21.37us,2.46ms,2.56ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,813478,25771,4.62s,115.04us,0.00ns,116.20us,3.38us,112.97us,159.64us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,268796,366,4.62s,8.20ms,25.00ns,8.20ms,15.17us,8.17ms,8.35ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,268796,333,4.62s,9.03ms,0.00ns,9.03ms,14.24us,9.00ms,9.09ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,150600,141,4.62s,21.26ms,0.00ns,21.29ms,171.95us,21.02ms,21.82ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,107,552594,4.95s,5.24us,0.00ns,5.28us,6.72us,4.87us,3.00ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,102,562582,4.89s,5.15us,0.00ns,5.21us,11.12us,5.08us,6.77ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,10001,104,4.61s,29.12ms,244.00ns,29.13ms,16.95us,29.09ms,29.18ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,1913704,365,4.61s,8.28ms,0.00ns,8.23ms,633.63us,6.70ms,11.21ms
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,76401,6700,4.57s,448.26us,4.00ns,447.51us,11.90us,420.85us,856.33us
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,76401,8090,4.56s,367.81us,1.00ns,370.72us,10.48us,354.78us,550.76us
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,32514634,27,4.86s,111.70ms,0.00ns,115.61ms,7.65ms,108.85ms,140.17ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,32514634,28,4.77s,109.52ms,16.69us,107.93ms,7.54ms,99.36ms,132.03ms
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,151522,3094,4.56s,0.97ms,1.00ns,0.97ms,6.52us,0.95ms,1.03ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,248919,711,4.56s,4.23ms,0.00ns,4.22ms,57.07us,4.09ms,4.39ms
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,7384531,57,4.66s,52.70ms,0.00ns,52.91ms,655.38us,52.11ms,55.68ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,7384531,310,4.61s,9.68ms,675.00ns,9.69ms,136.97us,9.44ms,9.97ms
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,23952,125772,4.67s,23.30us,0.00ns,23.70us,12.74us,22.12us,4.14ms
curated/12-dictionary/single,count,0.0.1 (rev c050f4a04c),javascript/v8,19.8.1,,61436,2,6.57s,2.17s,4.46ms,2.17s,4.46ms,2.16s,2.17s
