name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,899232,12736,4.56s,233.88us,0.00ns,235.13us,5.41us,231.31us,446.68us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,899232,11030,4.56s,271.23us,1.00ns,271.49us,2.14us,267.94us,444.63us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,1570556,9480,4.56s,314.04us,1.00ns,315.80us,3.76us,309.36us,499.77us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,1570556,7533,4.56s,407.74us,0.00ns,397.67us,21.32us,353.25us,597.79us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,813478,23777,4.57s,136.32us,0.00ns,125.80us,12.55us,110.96us,323.01us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,899232,1048,4.56s,2.86ms,0.00ns,2.86ms,6.25us,2.84ms,2.92ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,899232,242,4.56s,12.44ms,3.00ns,12.45ms,27.72us,12.37ms,12.56ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,1570556,602,4.56s,4.98ms,3.00ns,4.99ms,22.70us,4.93ms,5.17ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,1570556,173,4.56s,17.30ms,0.00ns,17.39ms,471.02us,16.74ms,18.33ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,813478,3370,4.56s,889.46us,1.00ns,889.95us,3.61us,886.32us,1.07ms
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,268796,13,4.86s,239.78ms,0.00ns,239.05ms,1.71ms,235.71ms,240.64ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,268796,12,4.81s,261.48ms,203.50us,261.62ms,628.18us,260.89ms,262.99ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,,183,4.56s,15.64ms,0.00ns,16.39ms,1.45ms,15.23ms,19.56ms
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,,81,4.61s,36.56ms,0.00ns,37.35ms,1.51ms,36.04ms,40.40ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,32514634,10,5.06s,324.79ms,10.08us,324.71ms,288.10us,324.20ms,325.13ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,32514634,10,5.06s,325.59ms,14.61us,325.53ms,223.84us,325.02ms,325.90ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,,15342,4.56s,188.43us,0.00ns,193.32us,18.50us,182.44us,777.30us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,150600,30,4.66s,101.91ms,12.86us,101.94ms,268.54us,101.47ms,102.62ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,,761,4.56s,3.82ms,0.00ns,3.94ms,354.81us,3.71ms,5.99ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,107,181420,4.57s,16.21us,0.00ns,16.23us,1.86us,15.87us,782.92us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,102,186664,4.57s,15.73us,0.00ns,15.78us,2.14us,15.43us,908.36us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,10001,29,4.71s,106.33ms,0.00ns,106.33ms,14.70us,106.28ms,106.36ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,1913704,58,4.61s,52.23ms,1.87us,52.22ms,226.12us,51.71ms,52.97ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,,7215,4.56s,402.05us,0.00ns,412.54us,34.72us,388.02us,1.06ms
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,76401,982,4.56s,3.05ms,10.00ns,3.06ms,8.35us,3.03ms,3.12ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,123942,1133,4.56s,2.65ms,0.00ns,2.65ms,7.58us,2.63ms,2.69ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,76401,1508,4.56s,1.99ms,20.00ns,1.99ms,6.72us,1.97ms,2.06ms
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),python/regex,2023.3.23,,123942,2528,4.56s,1.19ms,1.00ns,1.19ms,6.05us,1.18ms,1.35ms
