name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,899232,20274,4.61s,138.99us,0.00ns,147.82us,13.39us,132.23us,227.97us
curated/01-literal/sherlock-casei-en,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,899232,9917,4.56s,292.33us,0.00ns,302.41us,29.89us,274.40us,408.28us
curated/01-literal/sherlock-ru,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,1570556,87318,4.62s,33.83us,0.00ns,34.14us,1.38us,32.33us,68.52us
curated/01-literal/sherlock-casei-ru,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,1570556,6766,4.62s,444.01us,1.00ns,443.26us,5.38us,433.33us,500.41us
curated/01-literal/sherlock-zh,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,813478,41819,4.62s,73.15us,0.00ns,71.62us,2.71us,67.21us,106.18us
curated/02-literal-alternate/sherlock-en,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,899232,2404,4.56s,1.25ms,5.00ns,1.25ms,12.00us,1.22ms,1.36ms
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,899232,2349,4.56s,1.27ms,0.00ns,1.28ms,13.50us,1.24ms,1.34ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,1570556,1876,4.61s,1.60ms,2.00ns,1.60ms,7.10us,1.59ms,1.67ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,1570556,1194,4.61s,2.51ms,31.00ns,2.51ms,24.90us,2.47ms,2.58ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,813478,25833,4.61s,117.54us,0.00ns,115.99us,2.89us,112.51us,150.42us
curated/03-date/ascii,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,268796,386,4.56s,7.78ms,244.00ns,7.79ms,37.77us,7.72ms,7.91ms
curated/03-date/unicode,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,268796,342,4.61s,8.77ms,191.00ns,8.78ms,44.13us,8.72ms,9.06ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,32514634,13,4.96s,237.28ms,0.00ns,238.79ms,5.85ms,235.99ms,258.97ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,32514634,28,4.72s,105.90ms,59.96us,109.37ms,7.57ms,104.38ms,134.57ms
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,150600,143,4.61s,21.08ms,0.00ns,21.11ms,96.80us,20.98ms,21.49ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,107,555877,4.89s,5.25us,0.00ns,5.32us,10.75us,4.87us,4.84ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,102,566721,4.88s,5.15us,0.00ns,5.20us,8.67us,5.08us,4.94ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,10001,103,4.61s,29.13ms,0.00ns,29.13ms,37.16us,29.10ms,29.38ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,1913704,387,4.56s,7.74ms,0.00ns,7.75ms,667.66us,6.42ms,12.70ms
curated/08-words/all-english,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,76401,7010,4.56s,430.03us,0.00ns,427.78us,12.63us,402.83us,843.05us
curated/08-words/long-english,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,76401,8096,4.56s,369.94us,0.00ns,370.46us,8.97us,355.15us,632.10us
curated/09-aws-keys/full,grep-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,32514634,29,4.72s,105.10ms,0.00ns,105.36ms,7.39ms,97.04ms,128.35ms
curated/09-aws-keys/quick,grep,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,32514634,31,4.77s,94.97ms,0.00ns,97.54ms,6.12ms,93.94ms,116.02ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,151522,3257,4.57s,920.43us,0.00ns,921.18us,6.06us,889.77us,0.99ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,248919,756,4.56s,3.97ms,52.00ns,3.97ms,35.25us,3.89ms,4.10ms
curated/10-bounded-repeat/context,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,7384531,66,4.61s,45.75ms,4.68us,45.90ms,456.50us,45.27ms,47.40ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,7384531,315,4.61s,9.55ms,0.00ns,9.54ms,101.34us,9.29ms,9.85ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,23952,123463,4.67s,23.80us,0.00ns,24.21us,11.59us,22.89us,3.66ms
curated/12-dictionary/single,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,61436,2,6.42s,2.11s,3.29ms,2.11s,3.29ms,2.11s,2.12s
curated/14-quadratic/1x,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,100,484602,4.83s,5.98us,0.00ns,6.02us,287.00ns,5.73us,61.33us
curated/14-quadratic/2x,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,200,163057,4.67s,18.11us,0.00ns,18.26us,574.00ns,17.56us,46.66us
curated/14-quadratic/10x,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,1000,9089,4.61s,326.78us,0.00ns,330.02us,9.43us,323.56us,401.08us
imported/leipzig/twain,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,3076,4.61s,0.97ms,2.00ns,0.97ms,23.29us,947.38us,1.24ms
imported/leipzig/twain-insensitive,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,371,4.61s,8.09ms,0.00ns,8.09ms,28.37us,7.96ms,8.20ms
imported/leipzig/shing,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,437,4.61s,6.87ms,0.00ns,6.88ms,23.28us,6.83ms,6.99ms
imported/leipzig/huck-saw,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,447,4.61s,6.72ms,0.00ns,6.72ms,26.70us,6.68ms,6.85ms
imported/leipzig/word-ending-nn,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,53,4.71s,57.39ms,0.00ns,57.31ms,340.53us,56.29ms,57.80ms
imported/leipzig/certain-long-strings-ending-x,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,14,4.66s,217.85ms,157.56us,218.08ms,0.99ms,216.62ms,220.51ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,185,4.61s,16.25ms,0.00ns,16.28ms,101.78us,16.03ms,16.70ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,84,4.66s,35.90ms,10.22us,35.90ms,217.03us,35.48ms,36.45ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,69,4.61s,43.47ms,0.00ns,43.50ms,422.39us,42.63ms,44.54ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,65,4.66s,46.62ms,0.00ns,46.62ms,634.20us,45.39ms,48.23ms
imported/leipzig/tom-river,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,295,4.61s,10.30ms,0.00ns,10.19ms,202.71us,9.88ms,10.54ms
imported/leipzig/ing,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,37,4.66s,82.19ms,0.00ns,82.28ms,525.47us,81.45ms,83.85ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,43,4.71s,70.54ms,0.00ns,70.59ms,231.31us,70.26ms,71.28ms
imported/leipzig/awyer-inn,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,272,4.61s,11.03ms,298.00ns,11.03ms,32.19us,10.97ms,11.18ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,262,4.61s,11.44ms,220.00ns,11.48ms,106.13us,11.31ms,11.98ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,468,4.61s,6.42ms,111.00ns,6.42ms,20.97us,6.37ms,6.55ms
imported/leipzig/math-symbols,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,26,4.66s,116.89ms,6.66us,116.23ms,1.06ms,114.71ms,117.68ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,16013977,6,5.01s,544.13ms,1.85ms,545.79ms,3.98ms,542.09ms,551.62ms
imported/lh3lh3-reb/uri,grep,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,39887114,10,4.71s,299.66ms,145.59us,301.79ms,6.24ms,299.02ms,320.47ms
imported/lh3lh3-reb/email,grep,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,39887114,8,4.71s,377.05ms,39.70us,379.59ms,6.70ms,376.07ms,397.21ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,39887114,30,4.76s,101.34ms,31.84us,101.31ms,12.88ms,85.14ms,149.56ms
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,39887114,6,5.42s,578.32ms,2.39ms,580.80ms,6.96ms,575.08ms,595.21ms
imported/mariomka/email,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,6839410,77,4.66s,39.41ms,0.00ns,39.45ms,95.35us,39.35ms,39.73ms
imported/mariomka/uri,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,6839410,99,4.66s,30.46ms,0.00ns,30.45ms,171.28us,30.03ms,30.99ms
imported/mariomka/ip,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,6839410,4888,4.61s,610.70us,3.00ns,613.52us,10.06us,604.91us,911.53us
imported/regex-redux/regex-redux,regex-redux,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,,119,4.61s,25.34ms,0.00ns,25.37ms,468.87us,24.66ms,28.02ms
opt/backtrack/words-english,grep-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,613357,487,4.56s,5.90ms,0.00ns,6.16ms,480.25us,5.71ms,8.72ms
reported/i1095-word-repetition/unicode-compile,compile,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,,1000000,4.20s,77.00ns,0.00ns,96.00ns,7.08us,69.00ns,5.30ms
reported/i1095-word-repetition/unicode-search,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,512,1000000,4.15s,1.90us,0.00ns,1.93us,5.46us,1.86us,3.48ms
reported/i1095-word-repetition/ascii-compile,compile,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,,1000000,1.39s,91.00ns,0.00ns,141.00ns,27.78us,81.00ns,26.42ms
reported/i1095-word-repetition/ascii-search,count-spans,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,256,1000000,1.19s,221.00ns,0.00ns,259.00ns,10.27us,213.00ns,7.47ms
slow/quadratic-haystack-1x,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,100,487270,4.83s,5.94us,0.00ns,5.98us,275.00ns,5.69us,75.18us
slow/quadratic-haystack-2x,count,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,200,163492,4.67s,18.12us,0.00ns,18.21us,501.00ns,17.53us,51.16us
unicode/overlapping-words/ascii,grep-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,61436,2707,4.56s,1.10ms,0.00ns,1.11ms,26.30us,1.09ms,1.38ms
unicode/overlapping-words/english,grep-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,61436,925,4.56s,3.23ms,0.00ns,3.24ms,42.19us,3.20ms,3.78ms
unicode/overlapping-words/russian,grep-captures,0.1.0 (rev bb7ae7904f),javascript/v8,20.5.1,,61403,564,4.56s,5.31ms,13.00ns,5.32ms,40.93us,5.28ms,5.61ms
