name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,899232,115594,4.57s,25.71us,0.00ns,25.92us,891.00ns,24.66us,91.78us
curated/01-literal/sherlock-casei-en,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,899232,101227,4.57s,29.53us,0.00ns,29.60us,1.01us,27.62us,94.07us
curated/01-literal/sherlock-ru,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,1570556,8735,4.51s,342.82us,0.00ns,343.44us,2.44us,339.66us,407.67us
curated/01-literal/sherlock-casei-ru,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,1570556,15234,4.56s,196.38us,0.00ns,196.91us,3.22us,189.92us,236.86us
curated/01-literal/sherlock-zh,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,813478,199805,4.62s,14.93us,0.00ns,14.98us,338.00ns,14.58us,44.11us
curated/02-literal-alternate/sherlock-en,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,899232,49636,4.56s,60.34us,0.00ns,60.41us,2.14us,55.27us,129.67us
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,899232,47868,4.56s,62.46us,1.00ns,62.64us,2.34us,57.08us,80.28us
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,1570556,9428,4.51s,317.10us,0.00ns,318.19us,4.38us,312.85us,359.79us
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,1570556,8115,4.56s,368.45us,0.00ns,369.66us,4.54us,360.87us,449.85us
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,813478,78053,4.57s,38.28us,0.00ns,38.40us,583.00ns,37.87us,103.36us
curated/03-date/ascii,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,268796,1216,4.96s,2.46ms,0.00ns,2.47ms,17.27us,2.43ms,2.57ms
curated/03-date/compile-ascii,compile,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,,5,5.31s,648.30ms,0.00ns,648.30ms,1.59ms,646.45ms,650.65ms
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,150600,372,4.56s,8.07ms,37.00ns,8.07ms,71.85us,7.83ms,8.30ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,107,1000000,2.90s,1.19us,0.00ns,1.20us,34.00ns,1.11us,5.79us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,102,1000000,2.84s,1.18us,0.00ns,1.19us,35.00ns,1.11us,6.39us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,10001,26694,4.56s,112.28us,0.00ns,112.36us,1.57us,105.63us,181.83us
curated/08-words/all-english,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,76401,6510,4.51s,460.47us,0.00ns,460.84us,3.77us,448.80us,482.39us
curated/08-words/long-english,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,76401,18045,4.51s,165.99us,0.00ns,166.22us,1.28us,162.99us,230.60us
curated/09-aws-keys/quick,grep,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,32514634,131,4.61s,23.00ms,0.00ns,23.02ms,189.15us,22.72ms,23.81ms
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,,438,4.51s,6.88ms,196.00ns,6.84ms,94.02us,6.66ms,7.02ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,151522,15231,4.51s,196.60us,0.00ns,196.94us,2.19us,192.96us,213.99us
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,248919,3381,4.81s,885.34us,0.00ns,887.38us,10.45us,867.83us,0.96ms
curated/10-bounded-repeat/context,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,7384531,213,4.56s,14.14ms,0.00ns,14.15ms,34.24us,14.10ms,14.42ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,7384531,1170,4.51s,2.56ms,5.00ns,2.56ms,13.50us,2.53ms,2.66ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,,122,4.51s,24.57ms,230.00ns,24.61ms,202.69us,24.49ms,26.26ms
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,,4577,4.51s,652.67us,0.00ns,652.96us,6.29us,632.35us,679.34us
curated/12-dictionary/multi,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,61436,415800,4.73s,7.18us,0.00ns,7.19us,293.00ns,6.63us,70.57us
curated/12-dictionary/compile-multi,compile,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,,149,4.56s,20.06ms,0.00ns,20.23ms,321.85us,19.82ms,20.90ms
curated/13-noseyparker/single,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,32514634,426,4.76s,7.05ms,188.00ns,7.05ms,28.63us,7.00ms,7.17ms
curated/13-noseyparker/multi,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,32514634,425,4.66s,7.06ms,0.00ns,7.07ms,28.47us,7.01ms,7.17ms
curated/13-noseyparker/compile-single,compile,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,,15,4.76s,214.08ms,0.00ns,214.09ms,447.44us,212.91ms,214.61ms
curated/13-noseyparker/compile-multi,compile,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,,22,4.56s,137.31ms,16.53us,136.67ms,1.82ms,133.43ms,140.55ms
curated/14-quadratic/1x,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,100,1000000,1.59s,546.00ns,0.00ns,549.00ns,36.00ns,484.00ns,7.21us
curated/14-quadratic/2x,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,200,1000000,2.69s,1.06us,0.00ns,1.08us,114.00ns,0.95us,64.83us
curated/14-quadratic/10x,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,1000,568757,4.78s,5.21us,0.00ns,5.24us,329.00ns,4.69us,69.08us
folly/awyer-inn-busted,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,80007,873801,4.91s,3.40us,0.00ns,3.40us,167.00ns,3.37us,97.79us
folly/literal-never-match-rare,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,7384531,25894,4.57s,115.58us,0.00ns,115.82us,1.12us,115.06us,143.70us
folly/literal-never-match-frequent,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,7384531,25649,4.57s,116.66us,0.00ns,116.92us,1.69us,116.02us,183.06us
folly/literal-never-match-tricksy,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,120012,265848,4.68s,11.10us,0.00ns,11.25us,522.00ns,10.86us,17.31us
grep/long-words-ascii,grep,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,7384531,307,4.56s,9.77ms,0.00ns,9.77ms,32.32us,9.70ms,9.95ms
hyperscan/literal-english-nosom,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,613357,284145,4.68s,10.51us,0.00ns,10.53us,253.00ns,10.24us,75.69us
hyperscan/literal-english-som,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,613357,275021,4.67s,10.84us,0.00ns,10.88us,164.00ns,10.58us,21.96us
hyperscan/literal-casei-english-nosom,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,613357,249143,4.67s,11.94us,0.00ns,12.01us,449.00ns,11.11us,35.97us
hyperscan/literal-casei-english-som,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,613357,244646,4.62s,11.93us,0.00ns,12.23us,892.00ns,10.99us,77.07us
hyperscan/literal-russian-nosom,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,613423,25729,4.56s,116.33us,0.00ns,116.57us,758.00ns,115.64us,123.66us
hyperscan/literal-russian-som,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,613423,25723,4.56s,116.36us,0.00ns,116.60us,1.24us,115.33us,153.86us
hyperscan/literal-casei-russian-nosom,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,613423,62709,4.56s,47.74us,0.00ns,47.80us,336.00ns,47.53us,65.73us
hyperscan/literal-casei-russian-som,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,613423,62670,4.56s,47.75us,0.00ns,47.83us,350.00ns,47.55us,60.58us
hyperscan/literal-suffix-nosom,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,594933,147426,4.62s,20.24us,0.00ns,20.32us,485.00ns,19.77us,83.57us
hyperscan/literal-suffix-som,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,594933,22780,4.56s,131.24us,0.00ns,131.66us,2.54us,129.16us,198.52us
hyperscan/literal-inner-nosom,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,594933,77737,4.57s,38.40us,0.00ns,38.56us,883.00ns,37.39us,103.81us
hyperscan/literal-inner-som,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,594933,17294,4.51s,172.80us,1.00ns,173.44us,3.23us,170.52us,239.94us
hyperscan/fixed-length-words-nosom,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,594933,7241,4.51s,413.93us,0.00ns,414.31us,2.17us,410.57us,483.35us
hyperscan/fixed-length-words-som,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,594933,7228,4.51s,414.71us,1.00ns,415.04us,1.49us,411.93us,428.38us
hyperscan/fixed-length-words-unicode-nosom,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,594933,2007,5.31s,1.49ms,0.00ns,1.49ms,11.34us,1.47ms,1.57ms
imported/leipzig/twain,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,11025,4.56s,271.45us,0.00ns,272.09us,4.41us,267.42us,372.44us
imported/leipzig/twain-insensitive,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,8310,4.56s,359.44us,0.00ns,361.00us,7.88us,347.99us,578.05us
imported/leipzig/shing,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,1758,4.56s,1.70ms,2.00ns,1.71ms,10.46us,1.70ms,1.78ms
imported/leipzig/huck-saw,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,3423,4.56s,873.42us,0.00ns,876.43us,14.88us,860.71us,1.01ms
imported/leipzig/word-ending-nn,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,7506,4.56s,398.02us,1.00ns,399.66us,7.75us,385.86us,471.07us
imported/leipzig/certain-long-strings-ending-x,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,117,4.56s,25.65ms,0.00ns,25.65ms,34.16us,25.57ms,25.76ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,3006,4.56s,1.00ms,2.00ns,1.00ms,8.34us,0.99ms,1.07ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,2848,4.56s,1.05ms,4.00ns,1.05ms,9.04us,1.04ms,1.12ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,3009,4.56s,1.00ms,0.00ns,1.00ms,8.10us,0.99ms,1.05ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,2947,4.56s,1.02ms,0.00ns,1.02ms,9.67us,1.00ms,1.09ms
imported/leipzig/tom-river,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,3915,4.56s,765.32us,0.00ns,766.34us,7.71us,751.98us,831.33us
imported/leipzig/ing,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,1033,4.56s,2.90ms,0.00ns,2.90ms,20.96us,2.86ms,3.04ms
imported/leipzig/ing-whitespace,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,534,4.56s,5.62ms,81.00ns,5.63ms,23.75us,5.58ms,5.74ms
imported/leipzig/awyer-inn,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,1471,4.56s,2.04ms,0.00ns,2.04ms,11.83us,2.03ms,2.10ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,534,4.56s,5.62ms,19.00ns,5.63ms,17.89us,5.60ms,5.70ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,4542,4.56s,659.38us,0.00ns,660.51us,4.66us,656.91us,760.32us
imported/leipzig/math-symbols,count,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,2678,4.56s,1.11ms,0.00ns,1.12ms,25.85us,1.08ms,1.49ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,16013977,5554,4.56s,556.76us,1.00ns,540.17us,31.61us,485.96us,621.40us
imported/lh3lh3-reb/uri,grep,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,39887114,129,4.56s,23.37ms,0.00ns,23.30ms,165.97us,23.02ms,23.60ms
imported/lh3lh3-reb/email,grep,0.1.0 (rev bb7ae7904f),hyperscan,5.4.2 2023-04-22,,39887114,136,4.56s,22.15ms,2.43us,22.19ms,156.35us,21.91ms,22.54ms
