name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,899232,49709,4.61s,58.80us,0.00ns,60.25us,3.16us,57.16us,93.55us
curated/01-literal/sherlock-casei-en,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,899232,21799,4.61s,137.12us,0.00ns,137.52us,2.10us,136.00us,163.89us
curated/01-literal/sherlock-ru,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,1570556,41772,4.61s,71.62us,0.00ns,71.72us,740.00ns,70.46us,139.01us
curated/01-literal/sherlock-casei-ru,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,1570556,10332,4.61s,289.70us,0.00ns,290.19us,3.00us,284.99us,386.82us
curated/01-literal/sherlock-zh,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,813478,128117,4.67s,23.70us,0.00ns,23.35us,746.00ns,21.80us,48.80us
curated/02-literal-alternate/sherlock-en,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,899232,13251,4.61s,225.90us,0.00ns,226.26us,3.25us,223.80us,259.12us
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,899232,1584,4.61s,1.89ms,82.00ns,1.89ms,20.62us,1.87ms,1.96ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,1570556,4435,4.61s,670.19us,0.00ns,676.39us,19.27us,666.83us,759.68us
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,1570556,1563,4.61s,1.92ms,0.00ns,1.92ms,9.52us,1.90ms,1.97ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,813478,65934,4.61s,45.20us,0.00ns,45.43us,898.00ns,44.41us,73.74us
curated/03-date/ascii,count-spans,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,268796,14,4.96s,228.91ms,54.50us,229.04ms,4.86ms,214.14ms,236.10ms
curated/03-date/unicode,count-spans,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,268796,14,4.96s,229.21ms,11.67us,228.86ms,5.53ms,213.45ms,239.09ms
curated/03-date/compile-unicode,compile,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,,69,4.61s,1.63ms,0.00ns,2.32ms,1.88ms,1.55ms,10.62ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev bb7ae7904f),dotnet/compiled,7.0.10,,32514634,15,4.91s,204.70ms,0.00ns,204.75ms,369.08us,204.11ms,205.48ms
