name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,61436,1069,4.51s,2.80ms,0.00ns,2.81ms,23.89us,2.78ms,2.96ms
curated/01-literal/sherlock-en,count,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,899232,92054,4.57s,32.07us,0.00ns,32.56us,1.30us,30.54us,55.54us
curated/01-literal/sherlock-casei-en,count,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,899232,58528,4.56s,50.17us,0.00ns,51.22us,2.64us,46.59us,65.96us
curated/01-literal/sherlock-ru,count,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,1570556,64735,4.56s,46.15us,0.00ns,46.29us,1.47us,43.32us,111.51us
curated/01-literal/sherlock-casei-ru,count,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,1570556,38645,4.56s,76.88us,0.00ns,77.58us,2.06us,74.88us,148.45us
curated/01-literal/sherlock-zh,count,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,813478,148845,4.62s,20.33us,0.00ns,20.12us,454.00ns,17.68us,25.88us
curated/02-literal-alternate/sherlock-en,count,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,899232,5467,4.51s,548.43us,0.00ns,548.79us,4.43us,535.61us,570.82us
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,899232,2277,4.51s,1.32ms,0.00ns,1.32ms,20.82us,1.27ms,1.39ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,1570556,2385,4.51s,1.26ms,0.00ns,1.26ms,6.48us,1.24ms,1.28ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev bb7ae7904f),pcre2/jit,10.42 2022-12-11,,1570556,595,4.51s,5.04ms,0.00ns,5.05ms,30.68us,4.98ms,5.16ms
