name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
folly/literal-never-match-rare,count,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,7384531,21546,4.57s,138.96us,0.00ns,139.20us,947.00ns,138.67us,168.61us
folly/literal-never-match-frequent,count,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,7384531,21440,4.57s,139.60us,0.00ns,139.89us,0.96us,139.10us,167.12us
folly/literal-never-match-tricksy,count,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,120012,316636,4.68s,9.41us,0.00ns,9.44us,157.00ns,9.39us,14.60us
imported/sherlock/name-sherlock,count-spans,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,594933,218157,4.62s,13.70us,0.00ns,13.72us,139.00ns,13.47us,23.33us
imported/sherlock/name-holmes,count-spans,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,594933,181993,4.62s,16.69us,0.00ns,16.45us,581.00ns,15.30us,22.95us
imported/sherlock/name-sherlock-holmes,count-spans,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,594933,211813,4.62s,13.91us,0.00ns,14.13us,338.00ns,13.57us,21.09us
imported/sherlock/the-lower,count-spans,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,594933,18679,4.51s,158.92us,0.00ns,160.58us,5.12us,154.92us,182.18us
imported/sherlock/the-upper,count-spans,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,594933,165435,4.62s,18.09us,0.00ns,18.10us,676.00ns,17.01us,35.81us
opt/prefilter/literal-english,count,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,613357,211185,4.62s,14.18us,0.00ns,14.17us,223.00ns,13.91us,93.18us
opt/prefilter/literal-russian,count,0.0.1 (rev c050f4a04c),rust/memchr/memmem,2.5.0,,613423,217621,4.62s,13.75us,0.00ns,13.75us,87.00ns,13.63us,18.04us
