name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,30949,4.61s,97.19us,0.00ns,96.85us,2.75us,91.61us,124.52us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,14575,4.61s,205.31us,0.00ns,205.74us,4.68us,197.83us,245.45us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,14690,4.61s,204.96us,0.00ns,204.09us,5.19us,195.90us,237.22us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,5031,4.66s,594.61us,0.00ns,596.21us,5.45us,586.88us,635.11us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,813478,111982,4.67s,26.69us,0.00ns,26.73us,267.00ns,26.07us,40.94us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,9357,4.66s,319.82us,0.00ns,320.53us,6.46us,308.56us,364.20us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,1294,4.61s,2.29ms,13.00ns,2.32ms,62.72us,2.25ms,2.60ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,2021,4.66s,1.48ms,0.00ns,1.48ms,17.91us,1.46ms,1.59ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,589,4.61s,5.09ms,0.00ns,5.10ms,69.20us,5.00ms,5.40ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,813478,48040,4.67s,62.14us,0.00ns,62.38us,1.19us,61.14us,76.29us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,32514634,24,4.86s,126.96ms,25.27us,127.20ms,1.21ms,125.32ms,129.72ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,32514634,45,4.81s,67.94ms,0.00ns,67.95ms,237.45us,67.57ms,68.48ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,5459,4.61s,410.21us,0.00ns,527.38us,399.30us,381.39us,3.98ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,107,371899,4.78s,7.99us,0.00ns,8.03us,3.91us,7.80us,2.32ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,102,1000000,1.79s,515.00ns,0.00ns,538.00ns,1.78us,482.00ns,1.69ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,10001,88841,4.67s,32.95us,0.00ns,33.73us,6.49us,32.80us,1.86ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1913704,28,4.66s,108.13ms,9.25us,107.73ms,706.52us,106.58ms,108.46ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,14613,4.61s,153.46us,0.00ns,163.61us,55.26us,147.58us,795.26us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,76401,910,4.61s,2.50ms,82.00ns,3.30ms,1.51ms,2.39ms,7.60ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,123942,756,4.61s,3.05ms,49.00ns,3.97ms,2.00ms,2.94ms,12.27ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,76401,6301,4.61s,467.54us,0.00ns,476.04us,18.86us,450.41us,580.35us
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,123942,3107,4.61s,0.96ms,0.00ns,0.97ms,11.42us,0.95ms,1.09ms
