name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,112346,4.57s,26.74us,0.00ns,26.67us,521.00ns,25.28us,33.63us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,38058,4.57s,81.28us,0.00ns,78.79us,4.11us,73.40us,100.72us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,64607,4.57s,45.81us,0.00ns,46.40us,1.02us,44.75us,53.84us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,16452,4.56s,181.02us,0.00ns,182.31us,3.10us,179.20us,209.61us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,813478,156193,4.62s,19.16us,0.00ns,19.17us,156.00ns,18.71us,27.33us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,45499,4.57s,66.04us,0.00ns,65.90us,802.00ns,64.56us,88.46us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,10360,4.51s,288.42us,0.00ns,289.56us,4.39us,281.60us,310.06us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,12879,4.51s,234.79us,0.00ns,232.91us,5.86us,221.51us,270.85us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,3012,4.51s,0.99ms,14.00ns,1.00ms,13.86us,0.97ms,1.06ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,813478,56459,4.57s,50.24us,0.00ns,53.10us,4.02us,49.59us,63.86us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,268796,1498,4.51s,2.01ms,64.00ns,2.00ms,24.73us,1.92ms,2.07ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,268796,1481,4.51s,2.03ms,0.00ns,2.03ms,25.19us,1.95ms,2.10ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,1184,4.51s,1.48ms,4.00ns,1.48ms,10.86us,1.44ms,1.54ms
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,442,4.51s,5.21ms,9.00ns,5.21ms,35.63us,5.04ms,5.38ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,32514634,162,4.56s,18.59ms,143.00ns,18.59ms,42.89us,18.50ms,18.73ms
