name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,899232,24840,4.57s,120.50us,1.00ns,120.74us,2.25us,115.36us,148.42us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,899232,2962,4.51s,1.01ms,0.00ns,1.01ms,11.96us,0.98ms,1.13ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,1570556,5,6.02s,746.32ms,0.00ns,747.20ms,3.45ms,741.65ms,750.91ms
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,1570556,4,4.71s,775.23ms,31.00us,775.25ms,904.70us,773.98ms,776.54ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,813478,215,4.56s,14.00ms,0.00ns,14.01ms,144.84us,13.74ms,14.43ms
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,899232,2998,4.51s,1.00ms,1.00ns,1.00ms,10.02us,0.97ms,1.05ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,899232,561,4.51s,5.37ms,0.00ns,5.35ms,68.27us,5.02ms,5.47ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,1570556,4,5.51s,910.72ms,121.27us,911.09ms,1.12ms,909.97ms,912.94ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,1570556,4,5.92s,0.97s,575.25us,0.97s,1.76ms,0.97s,0.98s
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,813478,33,4.66s,92.48ms,0.00ns,92.57ms,705.97us,91.49ms,95.00ms
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,268796,15,4.96s,213.56ms,0.00ns,213.59ms,335.71us,213.14ms,214.44ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,268796,2,4.71s,1.55s,546.21us,1.55s,546.21us,1.55s,1.55s
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,23564,4.51s,120.26us,0.00ns,120.70us,2.53us,117.10us,144.05us
curated/03-date/compile-unicode,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,20867,4.51s,137.03us,0.00ns,137.49us,2.58us,134.17us,162.96us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,32514634,13,4.86s,241.98ms,0.00ns,241.97ms,492.86us,241.22ms,243.04ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,32514634,137,4.56s,21.91ms,0.00ns,21.92ms,89.83us,21.77ms,22.23ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,1000000,3.15s,1.12us,0.00ns,1.12us,34.00ns,1.08us,4.46us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,150600,59,4.61s,51.60ms,0.00ns,51.61ms,108.91us,51.28ms,51.82ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,109568,4.57s,24.78us,0.00ns,24.86us,505.00ns,24.23us,32.96us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,107,85555,4.57s,34.87us,0.00ns,35.03us,591.00ns,34.24us,41.68us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,102,83996,4.57s,35.44us,0.00ns,35.69us,703.00ns,34.85us,48.10us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,10001,10,4.86s,323.35ms,7.65us,323.29ms,411.49us,322.66ms,324.03ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,1913704,359,4.51s,8.36ms,0.00ns,8.37ms,114.60us,8.10ms,8.65ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,1000000,4.45s,2.13us,0.00ns,2.13us,48.00ns,2.04us,6.46us
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,76401,4013,4.51s,746.28us,0.00ns,747.56us,8.26us,728.95us,782.17us
curated/08-words/all-russian,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,123942,4,5.87s,0.98s,1.26ms,0.98s,1.93ms,0.97s,0.98s
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,76401,2862,4.51s,1.05ms,1.00ns,1.05ms,14.77us,1.00ms,1.13ms
curated/08-words/long-russian,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,123942,151,4.56s,19.94ms,0.00ns,19.95ms,199.58us,19.36ms,20.32ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,32514634,94,4.61s,32.13ms,2.41us,32.15ms,140.14us,31.89ms,32.76ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,32514634,144,4.61s,20.95ms,343.00ns,20.97ms,116.86us,20.76ms,21.38ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,724094,4.84s,3.65us,0.00ns,3.65us,64.00ns,3.52us,12.29us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,1000000,2.69s,881.00ns,0.00ns,885.00ns,33.00ns,836.00ns,4.74us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,151522,1200,4.51s,2.50ms,136.00ns,2.50ms,47.91us,2.31ms,2.61ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,248919,5,4.86s,607.34ms,0.00ns,606.94ms,782.43us,605.80ms,607.75ms
curated/10-bounded-repeat/context,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,7384531,33,4.71s,93.21ms,0.00ns,93.24ms,325.14us,92.51ms,93.92ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,7384531,250,4.56s,12.00ms,240.00ns,12.00ms,56.82us,11.82ms,12.21ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,420533,4.73s,4.45us,0.00ns,4.46us,71.00ns,4.29us,10.88us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,107507,4.57s,27.50us,0.00ns,27.53us,200.00ns,27.31us,36.88us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,23952,27539,4.56s,108.67us,0.00ns,108.91us,1.41us,104.74us,119.07us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,1000000,4.09s,1.36us,0.00ns,1.36us,39.00ns,1.31us,10.34us
curated/14-quadratic/1x,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,100,66445,4.57s,45.17us,0.00ns,45.12us,900.00ns,43.35us,141.22us
curated/14-quadratic/2x,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,200,17856,4.51s,167.82us,0.00ns,167.98us,1.67us,165.30us,184.00us
curated/14-quadratic/10x,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,1000,752,4.51s,3.99ms,9.00ns,3.99ms,20.03us,3.98ms,4.20ms
imported/leipzig/twain,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,2468,4.56s,1.22ms,3.00ns,1.22ms,11.64us,1.18ms,1.28ms
imported/leipzig/twain-insensitive,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,145,4.56s,20.73ms,0.00ns,20.74ms,86.47us,20.57ms,21.09ms
imported/leipzig/shing,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,16,4.61s,189.73ms,14.04us,189.73ms,199.74us,189.36ms,190.25ms
imported/leipzig/huck-saw,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,410,4.56s,7.46ms,461.00ns,7.32ms,207.86us,7.00ms,7.64ms
imported/leipzig/word-ending-nn,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,11,4.91s,287.00ms,0.00ns,286.92ms,224.90us,286.47ms,287.22ms
imported/leipzig/certain-long-strings-ending-x,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,13,4.91s,240.98ms,0.00ns,241.75ms,2.51ms,238.61ms,247.90ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,293,4.56s,10.22ms,0.00ns,10.25ms,142.39us,10.05ms,10.52ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,23,4.76s,134.18ms,0.00ns,134.06ms,581.33us,132.81ms,135.03ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,3,6.37s,1.26s,0.00ns,1.26s,917.56us,1.26s,1.26s
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,3,6.62s,1.31s,0.00ns,1.31s,1.27ms,1.31s,1.32s
imported/leipzig/tom-river,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,120,4.56s,25.13ms,589.00ns,25.15ms,139.96us,24.72ms,25.44ms
imported/leipzig/ing,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,7,5.11s,457.87ms,0.00ns,457.96ms,298.95us,457.52ms,458.37ms
imported/leipzig/ing-whitespace,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,16,4.71s,194.11ms,13.72us,194.10ms,133.75us,193.87ms,194.32ms
imported/leipzig/awyer-inn,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,9,4.91s,347.82ms,0.00ns,347.69ms,613.65us,346.73ms,348.50ms
imported/leipzig/quotes-bounded,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,133,4.56s,22.63ms,0.00ns,22.63ms,83.80us,22.48ms,22.82ms
imported/leipzig/non-ascii-alternate,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,464,4.56s,6.48ms,28.00ns,6.47ms,13.66us,6.44ms,6.51ms
imported/leipzig/math-symbols,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,7,4.96s,446.98ms,0.00ns,447.26ms,610.71us,446.67ms,448.44ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,16013977,18,4.66s,171.11ms,8.73us,171.10ms,255.81us,170.47ms,171.55ms
imported/lh3lh3-reb/uri,grep,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,39887114,44,4.56s,68.30ms,16.88us,68.32ms,186.29us,68.01ms,68.81ms
imported/lh3lh3-reb/email,grep,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,39887114,92,4.61s,32.87ms,3.63us,32.88ms,101.70us,32.64ms,33.13ms
imported/lh3lh3-reb/date,grep,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,39887114,74,4.61s,40.61ms,5.90us,40.76ms,399.94us,40.25ms,41.59ms
imported/lh3lh3-reb/uri-or-email,grep,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,39887114,3,6.67s,1.32s,0.00ns,1.32s,2.48ms,1.32s,1.33s
imported/mariomka/email,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,6839410,40,4.56s,75.03ms,423.33us,75.08ms,757.52us,74.10ms,76.26ms
imported/mariomka/uri,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,6839410,44,4.61s,69.11ms,23.28us,69.14ms,161.79us,68.87ms,69.57ms
imported/mariomka/ip,count,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,6839410,370,4.56s,8.11ms,38.00ns,8.11ms,33.00us,8.01ms,8.21ms
imported/regex-redux/regex-redux,regex-redux,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,,19,4.66s,164.79ms,0.00ns,164.98ms,492.69us,164.24ms,165.99ms
imported/rsc/no-exponential,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,25,3,6.12s,1.20s,0.00ns,1.20s,4.55ms,1.20s,1.21s
imported/rsc/literal,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,51,1000000,576.77ms,50.00ns,0.00ns,51.00ns,8.00ns,48.00ns,2.04us
imported/rsc/not-literal,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,51,1000000,1.94s,733.00ns,0.00ns,736.00ns,29.00ns,700.00ns,5.34us
imported/rsc/match-class,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,81,1000000,626.64ms,87.00ns,0.00ns,88.00ns,9.00ns,76.00ns,2.71us
imported/rsc/match-class-in-range,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,81,1000000,625.31ms,86.00ns,0.00ns,86.00ns,9.00ns,75.00ns,2.16us
imported/rsc/match-class-unicode,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,161,1000000,3.65s,1.65us,0.00ns,1.65us,38.00ns,1.62us,6.50us
imported/rsc/anchored-literal-short-non-match,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,26,1000000,473.80ms,21.00ns,0.00ns,21.00ns,6.00ns,19.00ns,2.43us
imported/rsc/anchored-literal-long-non-match,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,390,1000000,529.18ms,21.00ns,0.00ns,21.00ns,6.00ns,19.00ns,2.35us
imported/rsc/anchored-literal-short-match,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,26,1000000,629.23ms,74.00ns,0.00ns,77.00ns,11.00ns,70.00ns,2.60us
imported/rsc/anchored-literal-long-match,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,390,1000000,629.73ms,74.00ns,0.00ns,77.00ns,10.00ns,70.00ns,1.91us
imported/rsc/one-pass-short,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,17,1000000,1.03s,230.00ns,0.00ns,230.00ns,19.00ns,204.00ns,2.32us
imported/rsc/one-pass-short-not,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,17,1000000,928.69ms,234.00ns,0.00ns,235.00ns,19.00ns,207.00ns,2.32us
imported/rsc/one-pass-long-prefix,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,26,1000000,625.68ms,85.00ns,0.00ns,87.00ns,14.00ns,74.00ns,7.12us
imported/rsc/one-pass-long-prefix-not,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,26,1000000,749.29ms,90.00ns,0.00ns,89.00ns,12.00ns,77.00ns,2.02us
imported/rsc/long-needle1,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,100002,634,4.51s,4.58ms,35.00ns,4.73ms,445.56us,4.18ms,6.14ms
imported/rsc/long-needle2,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,100002,627,4.51s,4.70ms,0.00ns,4.79ms,447.64us,4.24ms,6.18ms
imported/rsc/easy0-32,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,58,1000000,675.44ms,80.00ns,0.00ns,83.00ns,10.00ns,69.00ns,2.09us
imported/rsc/easy0-1k,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,1050,1000000,728.38ms,85.00ns,0.00ns,86.00ns,10.00ns,70.00ns,2.29us
imported/rsc/easy0-32k,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,32794,1000000,1.08s,251.00ns,0.00ns,253.00ns,16.00ns,242.00ns,5.93us
imported/rsc/easy0-1mb,count-spans,0.0.1 (rev 661a26bd76),pcre2,10.42 2022-12-11,,1048602,365317,4.73s,8.16us,0.00ns,8.18us,139.00ns,8.00us,28.25us
