name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,899232,30092,4.62s,99.02us,0.00ns,99.61us,4.74us,90.69us,126.41us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,899232,14740,4.61s,203.30us,1.00ns,203.42us,4.16us,194.39us,249.46us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,1570556,14849,4.61s,201.58us,0.00ns,201.92us,4.11us,195.58us,228.61us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,1570556,5048,4.61s,592.74us,1.00ns,594.19us,5.36us,582.08us,634.18us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,813478,110470,4.67s,27.05us,0.00ns,27.09us,264.00ns,26.44us,42.40us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,899232,9445,4.61s,317.33us,0.00ns,317.56us,6.28us,307.16us,363.40us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,899232,1301,4.66s,2.28ms,0.00ns,2.31ms,65.46us,2.25ms,2.59ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,1570556,2046,4.61s,1.46ms,2.00ns,1.47ms,19.96us,1.44ms,1.58ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,1570556,588,4.61s,5.09ms,20.00ns,5.10ms,63.88us,5.01ms,5.37ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,813478,40416,4.61s,73.92us,0.00ns,74.16us,1.25us,72.53us,89.66us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,32514634,24,4.86s,127.24ms,38.58us,127.29ms,1.31ms,124.46ms,129.87ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,32514634,43,4.76s,69.81ms,0.00ns,70.08ms,599.91us,69.45ms,71.79ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,,5298,4.56s,414.23us,7.00ns,545.89us,315.49us,383.75us,3.94ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,107,371729,4.78s,7.99us,0.00ns,8.03us,3.21us,7.84us,1.85ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,102,1000000,1.79s,513.00ns,0.00ns,536.00ns,1.81us,478.00ns,1.70ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,10001,88381,4.67s,32.95us,0.00ns,33.90us,5.28us,32.78us,1.42ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,1913704,29,4.81s,107.22ms,0.00ns,106.98ms,450.58us,106.29ms,107.65ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,,14738,4.61s,152.35us,0.00ns,162.16us,54.62us,145.79us,808.35us
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,76401,908,4.61s,2.50ms,121.00ns,3.30ms,1.52ms,2.40ms,7.70ms
curated/08-words/all-russian,count-spans,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,123942,743,4.61s,3.07ms,0.00ns,4.04ms,2.13ms,2.94ms,13.85ms
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,76401,6227,4.61s,472.96us,0.00ns,481.74us,22.93us,445.99us,597.10us
curated/08-words/long-russian,count-spans,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,123942,3123,4.61s,0.96ms,0.00ns,0.96ms,9.87us,945.46us,1.07ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,32514634,66,4.76s,45.53ms,4.40us,45.79ms,525.55us,45.22ms,46.93ms
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,,11441,4.61s,209.14us,0.00ns,239.52us,124.52us,200.83us,0.96ms
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,151522,2969,4.61s,1.01ms,0.00ns,1.01ms,29.25us,927.78us,1.12ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,248919,1312,4.61s,2.28ms,2.00ns,2.29ms,17.41us,2.26ms,2.39ms
curated/10-bounded-repeat/context,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,7384531,23,4.71s,132.04ms,0.00ns,131.95ms,748.56us,130.54ms,133.38ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,7384531,237,4.66s,12.69ms,0.00ns,12.70ms,168.09us,12.31ms,13.14ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,,7487,4.56s,201.71us,0.00ns,215.37us,72.62us,194.05us,1.23ms
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,,21721,4.56s,48.72us,0.00ns,51.65us,20.03us,46.31us,445.20us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,23952,2249,4.61s,1.33ms,0.00ns,1.33ms,9.38us,1.32ms,1.40ms
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,,4035,4.61s,501.17us,0.00ns,622.88us,283.33us,476.91us,1.46ms
curated/14-quadratic/1x,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,100,242808,4.77s,11.85us,0.00ns,12.31us,1.02us,11.41us,22.81us
curated/14-quadratic/2x,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,200,73655,4.67s,39.41us,0.00ns,40.68us,3.02us,38.55us,58.37us
curated/14-quadratic/10x,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,1000,3583,4.61s,820.86us,0.00ns,837.30us,76.37us,782.06us,1.29ms
imported/leipzig/twain,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,2707,4.66s,1.11ms,0.00ns,1.11ms,13.72us,1.07ms,1.19ms
imported/leipzig/twain-insensitive,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,619,4.66s,4.85ms,0.00ns,4.85ms,51.03us,4.72ms,5.12ms
imported/leipzig/shing,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,2337,4.66s,1.28ms,0.00ns,1.28ms,11.36us,1.26ms,1.39ms
imported/leipzig/huck-saw,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,2224,4.66s,1.35ms,1.00ns,1.35ms,16.74us,1.32ms,1.44ms
imported/leipzig/word-ending-nn,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,35,4.86s,87.95ms,0.00ns,87.86ms,1.18ms,85.09ms,90.33ms
imported/leipzig/certain-long-strings-ending-x,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,1954,4.66s,1.54ms,5.00ns,1.54ms,30.98us,1.46ms,1.80ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,1171,4.66s,2.55ms,0.00ns,2.56ms,25.59us,2.52ms,2.72ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,50,4.76s,61.02ms,66.58us,61.08ms,658.76us,59.78ms,62.59ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,95,4.71s,31.86ms,0.00ns,31.89ms,749.53us,30.45ms,33.81ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,95,4.66s,31.48ms,0.00ns,31.61ms,738.11us,30.31ms,33.49ms
imported/leipzig/tom-river,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,441,4.66s,6.81ms,0.00ns,6.81ms,45.32us,6.70ms,6.97ms
imported/leipzig/ing,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,35,4.81s,87.51ms,0.00ns,87.53ms,1.22ms,85.31ms,89.88ms
imported/leipzig/ing-whitespace,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,72,4.71s,42.11ms,3.98us,41.98ms,804.71us,40.47ms,43.94ms
imported/leipzig/awyer-inn,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,246,4.71s,12.01ms,751.00ns,12.23ms,492.85us,11.86ms,14.21ms
imported/leipzig/quotes-bounded,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,447,4.71s,6.63ms,0.00ns,6.72ms,313.09us,6.24ms,7.69ms
imported/leipzig/non-ascii-alternate,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,3840,4.66s,778.62us,1.00ns,780.98us,11.38us,757.13us,879.18us
imported/leipzig/math-symbols,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,192,4.66s,15.64ms,15.00ns,15.64ms,49.25us,15.49ms,15.98ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,16013977,95,4.71s,31.67ms,0.00ns,31.82ms,698.98us,30.81ms,35.61ms
imported/lh3lh3-reb/uri,grep,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,39887114,14,4.86s,216.45ms,263.60us,216.76ms,1.36ms,214.18ms,219.11ms
imported/lh3lh3-reb/email,grep,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,39887114,15,4.86s,205.30ms,0.00ns,205.28ms,0.98ms,203.81ms,207.70ms
imported/lh3lh3-reb/date,grep,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,39887114,31,4.91s,99.28ms,0.00ns,99.63ms,731.31us,98.72ms,101.44ms
imported/lh3lh3-reb/uri-or-email,grep,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,39887114,19,5.01s,165.90ms,0.00ns,166.01ms,1.06ms,163.83ms,168.33ms
imported/mariomka/email,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,6839410,12746,4.66s,234.67us,0.00ns,235.23us,2.98us,229.19us,292.71us
imported/mariomka/uri,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,6839410,1669,4.66s,1.79ms,0.00ns,1.80ms,51.44us,1.70ms,2.04ms
imported/mariomka/ip,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,6839410,324,4.66s,9.28ms,281.00ns,9.27ms,96.87us,9.02ms,9.57ms
imported/regex-redux/regex-redux,regex-redux,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,,46,4.71s,66.56ms,25.42us,66.53ms,1.12ms,64.70ms,69.95ms
slow/quadratic-regex-1x,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,99,230848,4.77s,12.62us,0.00ns,12.95us,814.00ns,11.97us,24.81us
slow/quadratic-regex-2x,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,198,73021,4.67s,40.33us,0.00ns,41.03us,1.86us,38.83us,59.69us
slow/quadratic-haystack-1x,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,100,246067,4.77s,11.67us,0.00ns,12.15us,0.99us,11.23us,17.95us
slow/quadratic-haystack-2x,count,0.0.1 (rev 661a26bd76),dotnet/nobacktrack,7.0.3,,200,74294,4.66s,39.12us,0.00ns,40.33us,3.06us,38.06us,59.50us
