name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,899232,22259,4.62s,132.43us,0.00ns,134.53us,7.06us,130.86us,193.00us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,899232,9847,4.62s,281.37us,0.00ns,304.42us,36.16us,272.91us,414.79us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,1570556,83455,4.67s,35.41us,0.00ns,35.65us,826.00ns,34.62us,74.48us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,1570556,6798,4.61s,439.04us,0.00ns,441.08us,7.58us,434.89us,498.72us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,813478,43605,4.62s,68.13us,0.00ns,68.62us,4.11us,67.12us,857.55us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,899232,2377,4.56s,1.27ms,0.00ns,1.26ms,16.24us,1.22ms,1.39ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,899232,2345,4.56s,1.28ms,0.00ns,1.28ms,11.39us,1.24ms,1.34ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,1570556,1882,4.61s,1.59ms,6.00ns,1.59ms,11.30us,1.57ms,1.65ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,1570556,1200,4.61s,2.50ms,45.00ns,2.50ms,19.08us,2.46ms,2.56ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,813478,26196,4.62s,113.70us,0.00ns,114.31us,2.42us,112.93us,151.09us
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,268796,366,4.61s,8.20ms,147.00ns,8.20ms,12.34us,8.17ms,8.27ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,268796,332,4.61s,9.04ms,39.00ns,9.05ms,15.55us,9.02ms,9.12ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,150600,142,4.61s,21.19ms,910.00ns,21.21ms,124.73us,21.02ms,21.64ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),javascript/v8,19.8.1,,107,553311,4.88s,5.22us,0.00ns,5.28us,6.15us,4.89us,2.55ms
