name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,61436,68,4.56s,44.54ms,2.91us,44.52ms,268.95us,43.95ms,44.93ms
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,899232,118062,4.57s,25.13us,0.00ns,25.38us,499.00ns,24.67us,30.62us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,899232,30263,4.57s,98.78us,0.00ns,99.10us,1.67us,97.57us,120.78us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1570556,68147,4.57s,43.77us,0.00ns,43.98us,580.00ns,43.32us,69.05us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1570556,14242,4.51s,209.93us,0.00ns,210.61us,2.98us,207.80us,246.31us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,813478,152449,4.62s,19.62us,0.00ns,19.64us,180.00ns,18.92us,25.19us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,899232,59128,4.57s,50.49us,0.00ns,50.70us,1.32us,48.26us,78.30us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,899232,10200,4.51s,292.63us,0.00ns,294.09us,5.23us,286.59us,336.51us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1570556,6035,4.51s,496.63us,0.00ns,497.11us,2.29us,491.58us,517.20us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1570556,906,4.51s,3.31ms,33.00ns,3.31ms,8.24us,3.29ms,3.35ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,813478,76696,4.57s,38.93us,0.00ns,39.08us,590.00ns,37.86us,48.32us
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,268796,1624,4.51s,1.85ms,2.00ns,1.85ms,12.56us,1.80ms,1.91ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,268796,5,5.11s,636.05ms,0.00ns,635.96ms,212.32us,635.58ms,636.18ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,1576,4.51s,1.74ms,8.00ns,1.74ms,30.96us,1.67ms,1.83ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,478,4.51s,5.98ms,48.00ns,5.98ms,30.41us,5.91ms,6.37ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,32514634,20,4.66s,153.84ms,13.52us,153.86ms,437.84us,153.01ms,155.02ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,32514634,118,4.56s,25.41ms,906.00ns,25.43ms,135.63us,25.16ms,25.91ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,63835,4.57s,40.90us,0.00ns,40.97us,1.22us,37.40us,57.34us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,150600,5,4.96s,615.82ms,0.00ns,615.89ms,284.71us,615.47ms,616.31ms
