name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,899232,10128,4.51s,288.40us,0.00ns,295.50us,14.44us,285.31us,343.41us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,899232,1955,4.51s,1.53ms,0.00ns,1.53ms,6.85us,1.53ms,1.57ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,1570556,6855,4.56s,436.13us,0.00ns,436.75us,4.38us,427.24us,455.84us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,1570556,207,4.56s,14.52ms,0.00ns,14.53ms,52.35us,14.42ms,14.67ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,813478,30351,4.51s,97.54us,0.00ns,98.13us,1.99us,95.41us,116.01us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,899232,3808,4.51s,786.52us,1.00ns,787.21us,4.11us,775.32us,809.37us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,899232,401,4.56s,7.49ms,0.00ns,7.49ms,21.09us,7.45ms,7.59ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,1570556,243,4.56s,12.38ms,0.00ns,12.38ms,26.07us,12.31ms,12.44ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,1570556,166,4.56s,18.14ms,609.00ns,18.15ms,46.90us,18.04ms,18.32ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,813478,944,4.51s,3.18ms,8.00ns,3.18ms,16.54us,3.12ms,3.26ms
curated/03-date/ascii,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,268796,35,4.66s,87.65ms,0.00ns,87.61ms,487.55us,86.16ms,88.65ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 8c6edf6843),perl,5.36.1,,32514634,11,5.11s,294.10ms,0.00ns,292.32ms,5.31ms,275.60ms,294.48ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 8c6edf6843),perl,5.36.1,,32514634,14,4.96s,227.46ms,12.47us,228.84ms,2.03ms,226.73ms,231.58ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 8c6edf6843),perl,5.36.1,,150600,24,4.66s,128.29ms,21.41us,128.30ms,260.50us,127.94ms,128.83ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,107,283849,4.57s,9.94us,0.00ns,9.93us,348.00ns,9.02us,18.01us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,102,288912,4.57s,9.76us,0.00ns,9.75us,276.00ns,8.93us,27.27us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,10001,54,4.56s,55.34ms,3.26us,55.60ms,471.84us,55.25ms,57.47ms
