name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,899232,43659,4.61s,68.47us,0.00ns,68.61us,721.00ns,67.07us,93.92us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,899232,21783,4.61s,137.22us,0.00ns,137.62us,2.18us,134.57us,164.19us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,1570556,41507,4.62s,71.88us,0.00ns,72.17us,1.33us,70.18us,94.23us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,1570556,10346,4.61s,289.43us,1.00ns,289.81us,2.31us,284.22us,322.20us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,813478,153888,4.67s,19.34us,0.00ns,19.43us,673.00ns,17.45us,115.42us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,899232,13288,4.61s,224.78us,0.00ns,225.63us,3.49us,223.33us,266.83us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,899232,1595,4.61s,1.88ms,0.00ns,1.88ms,8.62us,1.86ms,1.93ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,1570556,4468,4.61s,670.55us,0.00ns,671.32us,2.89us,666.36us,709.81us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,1570556,1560,4.61s,1.92ms,19.00ns,1.92ms,19.33us,1.90ms,1.99ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,813478,66420,4.61s,44.89us,0.00ns,45.09us,930.00ns,44.19us,72.91us
curated/03-date/ascii,count-spans,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,268796,13,4.91s,238.53ms,0.00ns,239.37ms,5.99ms,225.76ms,247.40ms
curated/03-date/unicode,count-spans,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,268796,13,4.71s,242.92ms,0.00ns,240.78ms,4.19ms,231.08ms,243.84ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,,67,4.61s,1.66ms,0.00ns,2.39ms,1.95ms,1.59ms,10.46ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,32514634,15,4.81s,200.45ms,0.00ns,200.50ms,363.41us,200.01ms,201.18ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,32514634,49,4.76s,61.64ms,0.00ns,61.68ms,285.32us,61.14ms,62.81ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,,1185,4.56s,46.84us,0.00ns,52.48us,155.98us,45.48us,5.42ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,150600,5,5.97s,707.07ms,0.00ns,735.00ms,48.92ms,682.91ms,812.56ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,,197,4.61s,275.13us,0.00ns,356.57us,561.25us,271.05us,4.48ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,107,1000000,2.18s,776.00ns,0.00ns,794.00ns,1.33us,754.00ns,1.31ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,102,1000000,832.58ms,113.00ns,0.00ns,129.00ns,1.79us,104.00ns,1.69ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,10001,1000000,2.04s,692.00ns,0.00ns,709.00ns,1.80us,677.00ns,1.70ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,1913704,148,4.61s,20.31ms,2.82us,20.33ms,122.75us,20.07ms,20.73ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,,856,4.56s,41.50us,0.00ns,54.41us,240.57us,39.97us,5.28ms
curated/08-words/all-english,count-spans,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,76401,1437,4.57s,1.28ms,0.00ns,2.09ms,1.63ms,1.18ms,11.16ms
curated/08-words/all-russian,count-spans,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,123942,1473,4.61s,1.21ms,0.00ns,2.04ms,1.92ms,1.12ms,10.83ms
curated/08-words/long-english,count-spans,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,76401,7340,4.56s,408.61us,1.00ns,408.69us,4.52us,396.05us,498.59us
curated/08-words/long-russian,count-spans,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,123942,2891,4.61s,1.04ms,0.00ns,1.04ms,8.29us,1.02ms,1.16ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,32514634,50,4.77s,60.44ms,5.06us,60.50ms,305.67us,60.06ms,61.62ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,32514634,77,4.72s,38.99ms,0.00ns,39.01ms,181.65us,38.63ms,39.58ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,,328,4.56s,102.85us,2.00ns,136.21us,378.31us,100.48us,5.19ms
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,,1603,4.56s,41.70us,0.00ns,52.86us,237.41us,39.98us,5.94ms
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 8c6edf6843),dotnet/compiled,7.0.7,,151522,5457,4.61s,548.44us,0.00ns,549.71us,4.61us,541.68us,580.03us
