name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,899232,25070,4.56s,119.23us,0.00ns,119.64us,2.08us,116.41us,146.45us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,899232,3038,4.51s,0.99ms,0.00ns,0.99ms,7.29us,0.96ms,1.02ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,1570556,5,5.97s,744.46ms,0.00ns,744.21ms,549.77us,743.16ms,744.67ms
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,1570556,4,4.66s,772.72ms,214.73us,773.18ms,1.26ms,772.00ms,775.28ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,813478,213,4.51s,14.05ms,0.00ns,14.09ms,173.28us,13.79ms,14.87ms
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,899232,3196,4.51s,936.15us,2.00ns,938.75us,17.79us,899.06us,1.02ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,899232,584,4.51s,5.14ms,53.00ns,5.14ms,117.51us,4.91ms,5.53ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,1570556,4,5.46s,907.13ms,797.98us,906.84ms,1.29ms,904.96ms,908.15ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,1570556,4,5.87s,0.97s,12.54us,0.97s,2.51ms,0.97s,0.97s
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,813478,33,4.71s,93.10ms,0.00ns,93.10ms,261.33us,92.62ms,93.55ms
curated/03-date/ascii,count-spans,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,268796,15,4.86s,209.39ms,0.00ns,209.45ms,580.39us,208.36ms,210.80ms
curated/03-date/unicode,count-spans,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,268796,2,4.66s,1.54s,3.93ms,1.54s,3.93ms,1.54s,1.55s
curated/03-date/compile-ascii,compile,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,,24744,4.51s,114.40us,0.00ns,114.93us,2.92us,111.23us,147.78us
curated/03-date/compile-unicode,compile,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,,21435,4.51s,133.25us,0.00ns,133.70us,2.80us,129.97us,158.85us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 8c6edf6843),pcre2,10.42 2022-12-11,,32514634,13,4.91s,244.22ms,0.00ns,244.25ms,414.24us,243.64ms,245.01ms
