name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,899232,11921,4.51s,255.51us,0.00ns,251.63us,7.71us,236.05us,268.56us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,899232,4027,4.51s,737.26us,0.00ns,744.99us,19.19us,724.30us,829.92us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1570556,6938,4.51s,437.61us,0.00ns,432.43us,8.60us,411.06us,464.78us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1570556,637,4.51s,4.69ms,0.00ns,4.71ms,70.48us,4.68ms,5.00ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,813478,13495,4.51s,224.26us,0.00ns,222.28us,4.65us,208.95us,248.55us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,899232,5369,4.51s,557.16us,0.00ns,558.77us,6.41us,546.82us,584.42us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,899232,976,4.51s,3.07ms,28.00ns,3.07ms,26.70us,3.02ms,3.17ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1570556,535,4.51s,5.59ms,0.00ns,5.61ms,60.11us,5.55ms,6.01ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1570556,227,4.56s,13.23ms,0.00ns,13.24ms,68.65us,13.12ms,13.48ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,813478,974,4.51s,3.06ms,25.00ns,3.08ms,40.47us,3.03ms,3.23ms
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,268796,23,4.61s,130.28ms,0.00ns,130.57ms,754.41us,129.28ms,131.92ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,268796,24,4.71s,130.51ms,849.00ns,130.40ms,614.28us,129.17ms,131.45ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,2162,4.51s,1.26ms,213.00ns,1.34ms,168.07us,1.17ms,1.83ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,2085,4.51s,1.32ms,0.00ns,1.39ms,176.56us,1.17ms,1.83ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),regress,0.6.0,,150600,135,4.56s,22.82ms,0.00ns,22.27ms,1.74ms,16.81ms,23.39ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,107,236038,4.62s,12.68us,0.00ns,12.68us,119.00ns,12.04us,18.52us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,102,239272,4.62s,12.50us,0.00ns,12.51us,121.00ns,11.91us,17.98us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,10001,32,4.66s,96.47ms,1.32us,96.49ms,100.75us,96.33ms,97.01ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 661a26bd76),regress,0.6.0,,1913704,359,4.56s,8.35ms,0.00ns,8.38ms,82.81us,8.25ms,8.68ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,437139,4.73s,6.23us,0.00ns,6.23us,126.00ns,5.82us,12.97us
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,76401,6912,4.51s,433.28us,0.00ns,434.05us,2.75us,429.22us,456.75us
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,76401,6270,4.51s,477.53us,3.00ns,478.48us,3.15us,472.95us,496.68us
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 661a26bd76),regress,0.6.0,,32514634,28,4.71s,110.72ms,10.17us,110.68ms,266.47us,110.22ms,111.11ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 661a26bd76),regress,0.6.0,,32514634,72,4.61s,42.09ms,3.55us,42.15ms,193.19us,41.91ms,42.90ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,330281,4.67s,8.51us,0.00ns,8.53us,142.00ns,8.15us,13.59us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,1000000,4.24s,2.07us,0.00ns,2.07us,61.00ns,1.87us,19.59us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,151522,3465,4.51s,864.93us,0.00ns,865.99us,5.68us,860.16us,921.59us
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,248919,382,4.51s,7.85ms,53.00ns,7.85ms,18.88us,7.82ms,7.95ms
curated/10-bounded-repeat/context,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,7384531,72,4.61s,42.19ms,196.00ns,42.21ms,88.07us,42.09ms,42.55ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,7384531,158,4.56s,19.06ms,214.00ns,19.06ms,44.78us,18.96ms,19.28ms
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,1000000,3.54s,1.22us,0.00ns,1.22us,50.00ns,1.12us,23.67us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 661a26bd76),regress,0.6.0,,23952,37231,4.57s,80.29us,0.00ns,80.55us,755.00ns,78.97us,90.62us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,598781,4.73s,4.06us,0.00ns,4.06us,93.00ns,3.78us,14.41us
curated/12-dictionary/single,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,61436,5,5.06s,696.24ms,0.00ns,696.00ms,882.33us,694.48ms,696.97ms
curated/12-dictionary/compile-single,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,971,4.51s,3.01ms,0.00ns,3.02ms,33.11us,2.96ms,3.12ms
curated/14-quadratic/1x,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,100,173322,4.62s,17.23us,0.00ns,17.28us,233.00ns,16.84us,41.50us
curated/14-quadratic/2x,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,200,47549,4.57s,62.96us,0.00ns,63.06us,573.00ns,61.66us,87.97us
curated/14-quadratic/10x,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1000,2065,4.51s,1.45ms,0.00ns,1.45ms,16.35us,1.43ms,1.55ms
