name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,899232,7548,4.61s,392.74us,0.00ns,397.26us,32.35us,338.25us,621.10us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,899232,983,4.61s,3.04ms,0.00ns,3.05ms,38.29us,2.99ms,3.19ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1570556,7116,4.67s,421.86us,0.00ns,421.42us,32.40us,369.01us,623.55us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1570556,453,4.61s,6.62ms,0.00ns,6.63ms,83.22us,6.49ms,6.97ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,813478,20574,4.67s,145.35us,0.00ns,145.74us,2.64us,144.89us,335.73us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,899232,242,4.61s,12.32ms,11.14us,12.44ms,402.97us,12.03ms,13.71ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,899232,223,4.56s,13.31ms,0.00ns,13.46ms,502.32us,12.82ms,14.72ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1570556,237,4.61s,12.48ms,0.00ns,12.66ms,364.53us,12.40ms,14.12ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1570556,112,4.61s,26.80ms,0.96us,26.83ms,167.41us,26.54ms,27.53ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,813478,666,4.61s,4.41ms,182.00ns,4.51ms,201.71us,4.35ms,5.52ms
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,268796,24,4.72s,128.97ms,32.52us,128.96ms,168.05us,128.56ms,129.24ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,268796,19,4.82s,161.21ms,0.00ns,161.23ms,115.27us,161.03ms,161.47ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,32514634,4,5.47s,818.98ms,1.18ms,821.90ms,7.89ms,814.54ms,835.12ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,32514634,21,5.11s,144.23ms,0.00ns,143.77ms,1.54ms,141.05ms,146.94ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,150600,132,4.61s,22.87ms,27.37us,22.79ms,421.80us,22.12ms,24.99ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,107,169391,4.92s,17.57us,0.00ns,17.68us,14.05us,17.31us,5.73ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,102,192179,4.97s,15.48us,0.00ns,15.58us,2.06us,15.14us,282.05us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,10001,24,4.76s,127.34ms,3.05us,127.33ms,135.89us,127.05ms,127.70ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1913704,337,4.61s,8.89ms,0.00ns,8.92ms,186.51us,8.72ms,10.31ms
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,76401,3289,4.61s,909.95us,0.00ns,912.08us,13.13us,884.98us,0.99ms
curated/08-words/all-russian,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,123942,3578,4.61s,836.56us,0.00ns,838.41us,9.14us,817.72us,1.03ms
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,76401,2822,4.61s,1.06ms,5.00ns,1.06ms,13.02us,1.04ms,1.17ms
curated/08-words/long-russian,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,123942,2842,4.61s,1.06ms,6.00ns,1.06ms,8.06us,1.04ms,1.23ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,32514634,4,5.16s,755.72ms,94.80us,758.20ms,12.16ms,743.84ms,777.52ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,32514634,12,5.17s,251.26ms,132.84us,254.25ms,7.52ms,248.41ms,274.35ms
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,151522,1919,4.61s,1.55ms,0.00ns,1.56ms,28.55us,1.53ms,1.78ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,248919,1900,4.61s,1.55ms,9.00ns,1.58ms,51.80us,1.54ms,1.75ms
curated/10-bounded-repeat/context,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,7384531,32,4.76s,94.53ms,1.36us,94.59ms,167.67us,94.40ms,95.34ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,7384531,54,4.71s,55.59ms,2.81us,55.72ms,458.57us,55.45ms,57.41ms
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,23952,28625,4.67s,104.55us,0.00ns,104.71us,9.06us,100.35us,1.21ms
curated/12-dictionary/single,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,61436,6,5.16s,553.93ms,59.40us,564.91ms,28.83ms,544.84ms,628.95ms
curated/14-quadratic/1x,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,100,328374,5.18s,9.06us,0.00ns,9.11us,19.29us,8.40us,11.02ms
curated/14-quadratic/2x,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,200,92910,4.77s,32.15us,0.00ns,32.25us,2.00us,31.91us,245.93us
curated/14-quadratic/10x,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1000,3076,4.61s,0.97ms,0.00ns,0.98ms,2.22us,0.97ms,1.00ms
