name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,899232,113571,4.57s,26.21us,0.00ns,26.38us,420.00ns,25.84us,53.85us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,899232,40469,4.57s,73.76us,0.00ns,74.09us,898.00ns,73.25us,96.44us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,1570556,66067,4.57s,45.24us,0.00ns,45.37us,607.00ns,44.67us,72.47us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,1570556,18356,4.56s,162.87us,0.00ns,163.41us,3.07us,159.60us,200.56us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,813478,129934,4.62s,23.03us,0.00ns,23.05us,214.00ns,22.20us,29.18us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,899232,45691,4.57s,65.41us,0.00ns,65.62us,905.00ns,64.18us,99.99us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,899232,10545,4.51s,283.01us,0.00ns,284.48us,5.19us,276.32us,326.42us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,1570556,13369,4.51s,222.67us,0.00ns,224.38us,4.84us,220.35us,269.31us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,1570556,3036,4.51s,0.99ms,1.00ns,0.99ms,11.84us,0.96ms,1.04ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,813478,59769,4.57s,50.09us,0.00ns,50.16us,407.00ns,49.53us,60.09us
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,268796,1474,4.51s,2.04ms,37.00ns,2.04ms,22.67us,1.97ms,2.10ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,268796,1469,4.51s,2.05ms,0.00ns,2.04ms,22.43us,1.97ms,2.10ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,1175,4.51s,1.51ms,0.00ns,1.51ms,13.63us,1.48ms,1.55ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,450,4.51s,5.30ms,203.00ns,5.35ms,82.23us,5.23ms,5.52ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,32514634,163,4.56s,18.43ms,0.00ns,18.45ms,82.80us,18.28ms,18.71ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,32514634,151,4.61s,19.96ms,0.00ns,19.98ms,73.22us,19.81ms,20.21ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,47936,4.57s,54.98us,0.00ns,55.06us,1.21us,51.46us,143.66us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,150600,193,4.56s,15.60ms,0.00ns,15.60ms,83.40us,15.37ms,16.00ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,4404,4.51s,269.17us,1.00ns,269.77us,4.19us,261.35us,305.16us
curated/05-lexer-veryl/multi,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,150600,1336,4.51s,2.26ms,76.00ns,2.25ms,34.43us,2.18ms,2.35ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,107,1000000,831.45ms,182.00ns,0.00ns,182.00ns,8.00ns,178.00ns,1.84us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,102,1000000,631.75ms,53.00ns,0.00ns,54.00ns,6.00ns,49.00ns,2.27us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,10001,1000000,680.03ms,111.00ns,0.00ns,111.00ns,10.00ns,105.00ns,3.98us
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,1913704,595,4.51s,5.04ms,0.00ns,5.04ms,32.15us,4.93ms,5.15ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,77046,4.57s,29.24us,0.00ns,29.33us,746.00ns,27.63us,44.35us
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,76401,4527,4.51s,666.79us,0.00ns,662.77us,10.66us,640.09us,721.22us
curated/08-words/all-russian,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,123942,490,4.51s,6.12ms,140.00ns,6.12ms,37.61us,6.02ms,6.24ms
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,76401,32889,4.57s,90.98us,0.00ns,91.18us,1.31us,90.83us,113.63us
curated/08-words/long-russian,count-spans,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,123942,872,4.56s,3.44ms,11.00ns,3.44ms,16.21us,3.40ms,3.53ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,32514634,172,4.61s,17.53ms,936.00ns,17.54ms,66.45us,17.40ms,17.81ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,32514634,179,4.61s,16.79ms,0.00ns,16.80ms,45.26us,16.71ms,16.98ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,18597,4.51s,87.33us,0.00ns,87.65us,2.56us,80.82us,116.39us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,124984,4.57s,15.53us,0.00ns,15.61us,480.00ns,14.59us,23.27us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,151522,13958,4.51s,214.03us,0.00ns,214.90us,3.59us,211.33us,263.86us
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,248919,7861,4.51s,381.17us,0.00ns,381.61us,3.23us,374.45us,398.64us
curated/10-bounded-repeat/context,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,7384531,43,4.56s,70.80ms,0.00ns,70.95ms,514.82us,70.19ms,72.34ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,7384531,352,4.56s,8.53ms,2.00ns,8.53ms,8.12us,8.53ms,8.58ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,37923,4.57s,59.36us,0.00ns,59.47us,868.00ns,57.09us,66.78us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,36425,4.57s,62.89us,0.00ns,62.89us,876.00ns,58.86us,74.91us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,23952,14825,4.51s,201.67us,0.00ns,202.34us,1.86us,197.09us,217.08us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,96054,4.57s,20.42us,0.00ns,20.46us,486.00ns,18.79us,29.82us
curated/12-dictionary/single,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,61436,36484,4.57s,82.05us,0.00ns,82.20us,800.00ns,81.74us,111.79us
curated/12-dictionary/multi,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,61436,9462,4.56s,318.00us,1.00ns,317.03us,5.42us,297.83us,339.12us
curated/12-dictionary/compile-single,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,385,4.51s,7.66ms,0.00ns,7.68ms,91.43us,7.56ms,8.27ms
curated/12-dictionary/compile-multi,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,7,5.02s,16.09ms,0.00ns,16.14ms,161.75us,15.95ms,16.42ms
curated/13-noseyparker/single,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,32514634,13,4.81s,233.92ms,0.00ns,236.58ms,4.29ms,230.92ms,241.63ms
curated/13-noseyparker/multi,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,32514634,11,5.06s,296.19ms,0.00ns,293.53ms,6.89ms,282.80ms,301.87ms
curated/13-noseyparker/compile-single,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,390,4.51s,2.44ms,218.00ns,2.48ms,85.80us,2.38ms,2.72ms
curated/13-noseyparker/compile-multi,compile,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,,243,4.56s,2.83ms,0.00ns,2.84ms,46.46us,2.80ms,3.06ms
curated/14-quadratic/1x,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,100,511101,4.78s,5.83us,0.00ns,5.84us,60.00ns,5.76us,11.03us
curated/14-quadratic/2x,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,200,129963,4.57s,23.02us,0.00ns,23.05us,215.00ns,22.88us,29.56us
curated/14-quadratic/10x,count,0.0.1 (rev 661a26bd76),rust/regex,1.8.1,,1000,5196,4.51s,576.55us,0.00ns,577.33us,1.93us,576.16us,623.86us
