name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,899232,5585,4.51s,536.67us,0.00ns,537.18us,2.39us,524.29us,565.84us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,899232,1585,4.51s,1.90ms,0.00ns,1.89ms,16.50us,1.84ms,1.95ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,1570556,6245,4.51s,479.80us,0.00ns,480.42us,1.89us,454.87us,512.49us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,1570556,563,4.56s,5.33ms,0.00ns,5.33ms,29.71us,5.24ms,5.45ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,813478,16684,4.56s,179.03us,0.00ns,179.79us,2.04us,168.77us,198.07us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,899232,2214,4.56s,1.36ms,15.00ns,1.36ms,17.90us,1.29ms,1.40ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,899232,396,4.56s,7.58ms,12.00ns,7.59ms,37.46us,7.51ms,7.73ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,1570556,337,4.56s,8.91ms,0.00ns,8.91ms,29.85us,8.84ms,8.99ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,1570556,214,4.56s,14.05ms,373.00ns,14.05ms,51.76us,13.89ms,14.22ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),icu,72.1.0,,813478,1298,4.56s,2.31ms,25.00ns,2.31ms,22.27us,2.26ms,2.42ms
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),icu,72.1.0,,268796,4,4.96s,816.14ms,2.26ms,816.95ms,3.33ms,813.79ms,821.73ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),icu,72.1.0,,268796,4,4.96s,819.39ms,577.74us,818.88ms,3.13ms,814.05ms,822.71ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),icu,72.1.0,,,6531,4.51s,430.72us,0.00ns,431.32us,2.92us,424.39us,459.03us
curated/03-date/compile-unicode,compile,0.0.1 (rev 661a26bd76),icu,72.1.0,,,6544,4.51s,429.82us,0.00ns,430.34us,2.60us,424.30us,457.08us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),icu,72.1.0,,32514634,2,4.61s,1.50s,56.52us,1.50s,56.52us,1.50s,1.50s
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 661a26bd76),icu,72.1.0,,32514634,33,4.76s,93.14ms,0.00ns,93.14ms,175.03us,92.82ms,93.57ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 661a26bd76),icu,72.1.0,,,508176,4.78s,5.45us,0.00ns,5.45us,67.00ns,5.24us,11.20us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),icu,72.1.0,,150600,21,4.76s,147.07ms,0.00ns,147.32ms,3.28ms,141.95ms,158.18ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 661a26bd76),icu,72.1.0,,,46723,4.57s,56.37us,0.00ns,56.46us,447.00ns,55.57us,66.97us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),icu,72.1.0,,107,100029,4.57s,29.92us,0.00ns,29.96us,241.00ns,29.45us,35.06us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),icu,72.1.0,,102,109073,4.57s,27.44us,0.00ns,27.47us,216.00ns,27.11us,32.49us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),icu,72.1.0,,10001,14,4.81s,228.65ms,1.57us,228.66ms,60.89us,228.54ms,228.81ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 661a26bd76),icu,72.1.0,,1913704,219,4.56s,13.74ms,0.00ns,13.75ms,51.11us,13.59ms,13.90ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 661a26bd76),icu,72.1.0,,,202187,4.62s,13.88us,0.00ns,13.90us,140.00ns,13.63us,18.14us
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),icu,72.1.0,,76401,3200,4.51s,933.71us,2.00ns,937.56us,11.19us,913.58us,1.05ms
curated/08-words/all-russian,count-spans,0.0.1 (rev 661a26bd76),icu,72.1.0,,123942,2690,4.51s,1.12ms,5.00ns,1.12ms,7.08us,1.09ms,1.16ms
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),icu,72.1.0,,76401,1702,4.51s,1.76ms,3.00ns,1.76ms,5.92us,1.74ms,1.79ms
curated/08-words/long-russian,count-spans,0.0.1 (rev 661a26bd76),icu,72.1.0,,123942,1404,4.51s,2.14ms,21.00ns,2.14ms,12.52us,2.11ms,2.19ms
