name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,899232,11613,4.56s,261.03us,0.00ns,257.88us,9.74us,232.93us,487.65us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,899232,10914,4.56s,275.42us,0.00ns,274.43us,3.55us,267.84us,454.23us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,1570556,9542,4.56s,313.36us,1.00ns,313.76us,2.47us,310.85us,493.22us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,1570556,8005,4.56s,360.72us,0.00ns,374.15us,22.28us,356.24us,559.79us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,813478,26827,4.57s,111.25us,0.00ns,111.43us,1.26us,111.01us,281.27us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,899232,1050,4.56s,2.86ms,0.00ns,2.86ms,7.43us,2.84ms,2.93ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,899232,241,4.56s,12.49ms,0.00ns,12.49ms,35.79us,12.27ms,12.59ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,1570556,602,4.56s,4.99ms,4.00ns,4.99ms,14.64us,4.96ms,5.06ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,1570556,173,4.56s,17.27ms,0.00ns,17.40ms,537.50us,16.66ms,18.31ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,813478,3368,4.56s,889.43us,1.00ns,890.60us,4.24us,885.82us,1.08ms
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,268796,13,4.81s,237.12ms,0.00ns,236.95ms,710.48us,235.88ms,238.20ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,268796,12,4.81s,261.98ms,1.50us,261.89ms,446.54us,261.07ms,262.53ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,,184,4.56s,15.63ms,1.22us,16.35ms,1.44ms,15.32ms,19.52ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,,81,4.56s,36.64ms,0.00ns,37.38ms,1.41ms,36.33ms,40.43ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,32514634,10,5.06s,326.05ms,29.29us,326.08ms,318.81us,325.61ms,326.65ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,32514634,10,5.06s,325.07ms,62.47us,325.67ms,1.10ms,324.59ms,327.53ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,,15480,4.57s,186.81us,0.00ns,191.58us,18.79us,180.21us,787.36us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,150600,30,4.71s,102.85ms,19.09us,102.81ms,225.22us,102.36ms,103.17ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,,755,4.56s,3.85ms,0.00ns,3.97ms,346.40us,3.76ms,6.00ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,107,181930,4.57s,16.16us,0.00ns,16.19us,1.99us,15.83us,832.36us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,102,186646,4.57s,15.72us,0.00ns,15.78us,2.44us,15.45us,1.04ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),python/regex,2023.3.23,,10001,29,4.71s,106.24ms,0.00ns,106.27ms,46.93us,106.22ms,106.37ms
