name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,899232,118715,4.56s,25.10us,0.00ns,25.23us,387.00ns,24.37us,56.25us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,899232,29999,4.57s,99.29us,0.00ns,99.96us,2.19us,97.45us,214.13us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1570556,67832,4.57s,43.94us,0.00ns,44.18us,662.00ns,43.48us,69.58us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1570556,14208,4.51s,210.40us,0.00ns,211.12us,3.06us,208.21us,246.25us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,813478,158769,4.62s,18.83us,0.00ns,18.86us,165.00ns,18.50us,23.18us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,899232,58463,4.57s,50.35us,0.00ns,51.27us,2.95us,47.77us,74.54us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,899232,10143,4.51s,294.25us,0.00ns,295.76us,5.30us,288.73us,342.00us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1570556,6022,4.51s,497.53us,1.00ns,498.14us,2.45us,493.68us,531.93us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1570556,904,4.51s,3.32ms,19.00ns,3.32ms,17.36us,3.29ms,3.38ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,813478,75669,4.57s,38.99us,0.00ns,39.61us,2.31us,37.73us,61.84us
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,268796,1620,4.51s,1.85ms,1.00ns,1.85ms,12.68us,1.82ms,1.92ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,268796,5,5.26s,647.01ms,0.00ns,644.95ms,4.23ms,636.53ms,647.74ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,1603,4.51s,1.73ms,0.00ns,1.71ms,35.80us,1.65ms,1.78ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,481,4.51s,5.95ms,0.00ns,5.95ms,23.73us,5.87ms,6.03ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,32514634,20,4.66s,154.28ms,21.50us,154.38ms,383.26us,153.86ms,155.13ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,32514634,119,4.56s,25.38ms,0.00ns,25.39ms,112.84us,25.14ms,25.78ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,63510,4.57s,41.00us,0.00ns,41.10us,1.22us,37.67us,68.12us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,150600,5,5.01s,627.41ms,0.00ns,627.49ms,199.09us,627.32ms,627.87ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,10345,4.51s,264.32us,0.00ns,265.76us,6.14us,255.33us,304.94us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,107,1000000,935.61ms,223.00ns,0.00ns,224.00ns,13.00ns,211.00ns,2.04us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,102,1000000,879.30ms,203.00ns,0.00ns,204.00ns,14.00ns,192.00ns,2.23us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,10001,189134,4.62s,15.75us,0.00ns,15.83us,451.00ns,15.72us,21.40us
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1913704,157,4.56s,19.24ms,0.00ns,19.22ms,319.52us,18.47ms,19.83ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,108829,4.56s,18.96us,0.00ns,19.05us,515.00ns,18.45us,25.62us
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,76401,5070,4.51s,590.96us,1.00ns,591.74us,9.95us,568.23us,651.21us
curated/08-words/all-russian,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,123942,181,4.56s,16.59ms,0.00ns,16.64ms,62.48us,16.57ms,16.73ms
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,76401,33079,4.57s,90.52us,0.00ns,90.66us,819.00ns,90.15us,113.67us
curated/08-words/long-russian,count-spans,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,123942,882,4.56s,3.40ms,27.00ns,3.40ms,21.21us,3.37ms,3.54ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,32514634,65,4.56s,46.12ms,0.00ns,46.20ms,266.33us,45.76ms,46.92ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,32514634,132,4.56s,22.69ms,87.00ns,22.73ms,175.25us,22.43ms,23.34ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,28748,4.57s,73.04us,0.00ns,73.09us,863.00ns,68.49us,88.84us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,120315,4.57s,17.61us,0.00ns,17.64us,251.00ns,16.95us,27.21us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,151522,12855,4.51s,233.08us,0.00ns,233.35us,1.61us,230.38us,272.26us
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,248919,6831,4.51s,438.58us,0.00ns,439.15us,3.08us,434.53us,484.34us
curated/10-bounded-repeat/context,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,7384531,9,4.76s,348.36ms,0.00ns,348.38ms,761.39us,347.24ms,349.54ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,7384531,352,4.51s,8.53ms,8.00ns,8.53ms,5.75us,8.53ms,8.58ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,49561,4.57s,41.09us,0.00ns,41.10us,738.00ns,38.45us,60.13us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,34744,4.57s,67.06us,0.00ns,67.16us,822.00ns,63.64us,86.96us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,23952,11542,4.51s,261.09us,27.00ns,259.90us,13.40us,238.22us,292.97us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,99188,4.57s,14.20us,0.00ns,14.22us,318.00ns,13.12us,24.24us
curated/12-dictionary/single,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,61436,2,7.07s,2.04s,1.57ms,2.04s,1.57ms,2.04s,2.04s
curated/12-dictionary/compile-single,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,335,4.51s,8.09ms,0.00ns,7.99ms,176.80us,7.70ms,8.32ms
curated/13-noseyparker/single,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,32514634,1,6.67s,3.32s,0.00ns,3.32s,0.00ns,3.32s,3.32s
curated/13-noseyparker/compile-single,compile,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,,635,4.51s,4.28ms,0.00ns,4.28ms,23.57us,4.17ms,4.34ms
curated/14-quadratic/1x,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,100,447360,4.73s,6.66us,0.00ns,6.68us,107.00ns,6.50us,12.60us
curated/14-quadratic/2x,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,200,120208,4.56s,24.87us,0.00ns,24.92us,280.00ns,24.63us,36.24us
curated/14-quadratic/10x,count,0.0.1 (rev 661a26bd76),rust/regexold,1.7.3,,1000,5115,4.51s,585.66us,0.00ns,586.49us,2.56us,584.67us,633.14us
