name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,899232,119365,4.57s,24.66us,0.00ns,25.10us,1.05us,23.37us,37.13us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,899232,110305,4.57s,27.06us,0.00ns,27.16us,588.00ns,26.29us,36.29us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,1570556,8981,4.51s,333.48us,0.00ns,334.02us,1.88us,330.89us,351.47us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,1570556,14844,4.56s,201.60us,0.00ns,202.07us,5.06us,192.31us,243.15us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,813478,194468,4.62s,15.01us,0.00ns,15.39us,782.00ns,14.69us,21.36us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,899232,57977,4.57s,51.29us,0.00ns,51.71us,3.01us,48.05us,63.51us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,899232,56243,4.57s,52.85us,0.00ns,53.30us,2.98us,49.52us,66.90us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,1570556,9440,4.56s,316.84us,0.00ns,317.78us,4.48us,311.78us,372.77us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,1570556,8109,4.56s,368.98us,0.00ns,369.94us,4.37us,362.39us,415.40us
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,813478,65260,4.57s,45.89us,0.00ns,45.94us,328.00ns,45.43us,52.74us
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,268796,1225,4.96s,2.45ms,0.00ns,2.45ms,17.28us,2.41ms,2.56ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,,5,5.41s,651.45ms,0.00ns,651.66ms,4.52ms,646.60ms,657.22ms
curated/05-lexer-veryl/multi,count-spans,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,150600,370,4.56s,8.14ms,144.00ns,8.13ms,85.74us,7.82ms,8.35ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,107,1000000,2.94s,1.19us,0.00ns,1.20us,36.00ns,1.14us,6.48us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,102,1000000,2.99s,1.21us,0.00ns,1.21us,30.00ns,1.14us,12.35us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,10001,26716,4.57s,112.14us,0.00ns,112.26us,1.43us,106.05us,126.70us
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,76401,6431,4.51s,466.11us,0.00ns,466.52us,3.72us,453.98us,488.01us
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,76401,18297,4.51s,163.65us,0.00ns,163.93us,1.27us,159.89us,174.14us
curated/09-aws-keys/quick,grep,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,32514634,133,4.61s,22.70ms,0.00ns,22.70ms,97.43us,22.44ms,23.17ms
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,,442,4.51s,6.77ms,293.00ns,6.78ms,34.20us,6.69ms,6.99ms
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,151522,15286,4.51s,195.98us,0.00ns,196.24us,1.88us,191.68us,213.93us
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,248919,3286,4.81s,910.72us,2.00ns,913.06us,11.16us,891.68us,0.96ms
curated/10-bounded-repeat/context,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,7384531,213,4.56s,14.09ms,0.00ns,14.09ms,26.32us,14.04ms,14.28ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,7384531,1172,4.51s,2.56ms,33.00ns,2.56ms,15.07us,2.53ms,2.62ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,,120,4.56s,25.10ms,22.00ns,25.20ms,420.47us,25.02ms,27.84ms
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,,4433,4.51s,673.65us,0.00ns,674.11us,6.76us,652.60us,699.20us
curated/12-dictionary/multi,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,61436,418498,4.78s,7.23us,0.00ns,7.14us,220.00ns,6.78us,22.18us
curated/12-dictionary/compile-multi,compile,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,,147,4.56s,20.29ms,0.00ns,20.45ms,340.95us,20.03ms,21.19ms
curated/13-noseyparker/single,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,32514634,421,4.81s,7.12ms,0.00ns,7.13ms,25.53us,7.08ms,7.25ms
curated/13-noseyparker/multi,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,32514634,418,4.71s,7.18ms,30.00ns,7.18ms,24.30us,7.14ms,7.30ms
curated/13-noseyparker/compile-single,compile,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,,14,4.61s,215.34ms,31.47us,215.23ms,339.70us,214.38ms,215.63ms
curated/13-noseyparker/compile-multi,compile,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,,22,4.66s,140.59ms,2.48us,138.96ms,2.62ms,134.52ms,140.92ms
curated/14-quadratic/1x,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,100,1000000,1.58s,558.00ns,0.00ns,562.00ns,34.00ns,493.00ns,8.19us
curated/14-quadratic/2x,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,200,1000000,2.79s,1.15us,0.00ns,1.15us,55.00ns,1.05us,12.07us
curated/14-quadratic/10x,count,0.0.1 (rev 661a26bd76),hyperscan,5.4.1 2023-02-22,,1000,568391,4.83s,5.23us,0.00ns,5.25us,415.00ns,4.69us,253.57us
