name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,899232,13313,4.51s,210.56us,0.00ns,225.31us,46.86us,197.29us,699.31us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,899232,154,4.56s,19.54ms,3.71us,19.55ms,173.18us,19.25ms,19.95ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,1570556,4225,4.51s,700.72us,0.00ns,710.07us,50.57us,684.06us,1.59ms
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,1570556,67,4.56s,45.51ms,0.00ns,45.40ms,262.24us,44.91ms,45.84ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,813478,7882,4.51s,381.24us,1.00ns,380.59us,13.53us,354.85us,546.53us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,899232,88,4.56s,34.24ms,4.38us,34.22ms,501.95us,33.06ms,35.18ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,899232,55,4.61s,55.08ms,0.00ns,55.08ms,246.73us,54.59ms,55.75ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,1570556,66,4.56s,45.72ms,0.96us,45.68ms,777.32us,43.88ms,47.44ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,1570556,19,4.86s,166.45ms,0.00ns,166.14ms,1.34ms,164.55ms,169.85ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,813478,177,4.56s,16.96ms,0.00ns,16.96ms,294.95us,16.23ms,17.72ms
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,268796,3,5.11s,1.02s,0.00ns,1.01s,12.51ms,0.99s,1.02s
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,736,4.51s,4.09ms,838.00ns,3.78ms,796.10us,916.21us,5.23ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,32514634,4,5.67s,923.75ms,25.13us,924.63ms,3.71ms,920.41ms,930.61ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,32514634,69,4.67s,43.22ms,0.00ns,43.67ms,3.37ms,41.93ms,70.22ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,291667,4.68s,9.24us,0.00ns,9.24us,10.95us,2.39us,474.05us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,150600,7,5.07s,460.67ms,0.00ns,457.01ms,6.90ms,447.23ms,466.11ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,11681,4.57s,208.74us,0.00ns,209.09us,104.06us,55.89us,0.96ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,107,1000000,4.65s,2.54us,0.00ns,2.62us,743.00ns,2.29us,184.78us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,102,1000000,4.24s,2.20us,0.00ns,2.23us,472.00ns,2.03us,105.20us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,10001,15093,4.51s,196.86us,0.00ns,198.73us,8.22us,185.36us,740.71us
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,1913704,96,4.56s,30.49ms,68.48us,31.41ms,6.49ms,23.10ms,50.96ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,66434,4.57s,39.84us,0.00ns,41.50us,31.52us,10.20us,547.21us
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,76401,513,4.51s,5.40ms,0.00ns,5.86ms,2.20ms,3.22ms,13.25ms
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,76401,1877,4.51s,1.59ms,0.00ns,1.60ms,19.43us,1.56ms,1.87ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,32514634,11,4.87s,280.26ms,0.00ns,282.47ms,5.88ms,276.69ms,298.26ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,32514634,82,4.62s,36.10ms,322.00ns,36.67ms,2.44ms,34.28ms,47.90ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,44824,4.57s,64.78us,0.00ns,63.94us,45.81us,17.12us,653.47us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,244212,4.62s,10.21us,0.00ns,10.98us,12.86us,2.44us,451.99us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,151522,609,4.51s,4.87ms,0.00ns,4.93ms,441.91us,4.71ms,10.07ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,248919,345,4.51s,8.67ms,0.00ns,8.71ms,104.78us,8.56ms,9.02ms
curated/10-bounded-repeat/context,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,7384531,13,4.81s,238.14ms,0.00ns,238.21ms,933.19us,236.13ms,240.36ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,7384531,23,4.66s,135.55ms,0.00ns,135.56ms,642.59us,134.34ms,136.96ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,31748,4.56s,75.46us,0.00ns,90.09us,68.19us,19.44us,753.95us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,27713,4.56s,55.16us,0.00ns,67.16us,49.89us,14.20us,718.63us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,23952,10820,4.51s,275.13us,0.00ns,277.24us,15.23us,266.68us,624.60us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,102322,4.57s,21.22us,0.00ns,22.07us,22.52us,5.40us,546.88us
curated/12-dictionary/single,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,61436,28,4.71s,103.36ms,20.61us,110.30ms,8.78ms,101.98ms,122.05ms
curated/12-dictionary/compile-single,compile,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,,209,4.56s,14.14ms,0.00ns,13.80ms,3.74ms,5.85ms,20.51ms
curated/14-quadratic/1x,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,100,52099,4.57s,56.78us,0.00ns,57.54us,5.18us,54.39us,183.44us
curated/14-quadratic/2x,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,200,14379,4.51s,207.80us,0.00ns,208.61us,9.38us,201.21us,397.79us
curated/14-quadratic/10x,count,0.0.1 (rev 661a26bd76),go/regexp,1.20.3,,1000,620,4.51s,4.85ms,155.00ns,4.85ms,73.66us,4.69ms,5.80ms
