name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,899232,13218,4.56s,226.16us,0.00ns,226.46us,1.72us,224.85us,359.98us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,899232,1029,4.56s,2.90ms,0.00ns,2.92ms,50.10us,2.84ms,3.23ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,1570556,14010,4.56s,213.57us,0.00ns,213.48us,2.09us,209.05us,320.90us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,1570556,904,4.56s,3.29ms,30.00ns,3.32ms,105.76us,3.25ms,4.24ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,813478,43024,4.57s,69.07us,0.00ns,69.31us,789.00ns,68.76us,176.31us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,899232,1484,4.56s,2.02ms,1.00ns,2.02ms,4.12us,2.01ms,2.06ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,899232,121,4.56s,24.97ms,0.00ns,24.94ms,240.63us,24.18ms,25.35ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,1570556,797,4.56s,3.77ms,0.00ns,3.77ms,38.38us,3.70ms,3.89ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,1570556,119,4.56s,25.29ms,0.00ns,25.26ms,173.86us,24.82ms,25.60ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),python/re,3.10.10,,813478,3971,4.56s,754.96us,0.00ns,755.23us,2.49us,748.97us,786.78us
