name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.0.1 (rev 661a26bd76),regress,0.6.0,,61436,714,4.51s,4.19ms,76.00ns,4.21ms,62.80us,4.12ms,4.54ms
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,899232,11862,4.51s,256.03us,0.00ns,252.88us,8.06us,235.76us,270.25us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,899232,4069,4.51s,733.01us,0.00ns,737.41us,15.34us,724.06us,825.31us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1570556,6961,4.51s,436.49us,0.00ns,430.95us,9.53us,409.31us,458.74us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1570556,641,4.51s,4.68ms,0.00ns,4.68ms,15.37us,4.66ms,4.87ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,813478,13441,4.51s,224.14us,0.00ns,223.17us,5.86us,208.83us,236.80us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,899232,5285,4.51s,567.67us,0.00ns,567.62us,8.11us,546.14us,592.09us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,899232,970,4.51s,3.10ms,57.00ns,3.10ms,23.49us,3.03ms,3.19ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1570556,449,4.51s,6.68ms,0.00ns,6.69ms,118.08us,6.39ms,7.05ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1570556,224,4.56s,13.44ms,62.00ns,13.44ms,104.47us,13.11ms,13.73ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,813478,938,4.56s,3.20ms,27.00ns,3.20ms,28.31us,3.13ms,3.28ms
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,268796,23,4.71s,133.41ms,0.00ns,133.38ms,311.16us,132.29ms,133.83ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,268796,23,4.71s,133.57ms,0.00ns,133.59ms,375.91us,132.93ms,134.41ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,2126,4.51s,1.31ms,367.00ns,1.37ms,164.70us,1.17ms,1.79ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,2132,4.51s,1.30ms,87.00ns,1.36ms,167.39us,1.16ms,1.80ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 661a26bd76),regress,0.6.0,,150600,134,4.56s,23.05ms,1.61us,22.51ms,1.67ms,17.21ms,23.26ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,107,237363,4.62s,12.53us,0.00ns,12.61us,215.00ns,12.08us,21.41us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,102,240422,4.62s,12.45us,0.00ns,12.45us,214.00ns,11.90us,16.56us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,10001,32,4.66s,96.48ms,937.00ns,96.43ms,92.61us,96.21ms,96.56ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 661a26bd76),regress,0.6.0,,1913704,323,4.56s,9.28ms,0.00ns,9.30ms,62.39us,9.23ms,9.52ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,432806,4.73s,6.26us,0.00ns,6.27us,129.00ns,5.78us,35.24us
curated/08-words/all-english,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,76401,6852,4.51s,436.45us,1.00ns,437.86us,4.51us,428.01us,452.78us
curated/08-words/long-english,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,76401,5962,4.51s,503.60us,2.00ns,503.24us,5.63us,491.89us,525.90us
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 661a26bd76),regress,0.6.0,,32514634,27,4.71s,113.21ms,0.00ns,113.40ms,711.56us,112.64ms,115.58ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 661a26bd76),regress,0.6.0,,32514634,73,4.61s,41.39ms,0.00ns,41.38ms,112.19us,41.12ms,41.68ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,328846,4.67s,8.54us,0.00ns,8.55us,151.00ns,8.09us,14.47us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,1000000,4.24s,2.08us,0.00ns,2.08us,54.00ns,1.89us,7.14us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,151522,3420,4.51s,876.79us,0.00ns,877.23us,4.58us,866.97us,904.11us
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,248919,379,4.51s,7.89ms,0.00ns,7.92ms,78.10us,7.84ms,8.20ms
curated/10-bounded-repeat/context,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,7384531,71,4.61s,42.51ms,0.00ns,42.55ms,159.67us,42.29ms,43.04ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,7384531,171,4.56s,17.56ms,0.00ns,17.57ms,49.56us,17.44ms,17.78ms
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,1000000,3.69s,1.25us,0.00ns,1.25us,44.00ns,1.15us,6.30us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 661a26bd76),regress,0.6.0,,23952,37229,4.57s,80.39us,0.00ns,80.55us,1.03us,79.40us,112.48us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,601367,4.83s,4.07us,0.00ns,4.07us,76.00ns,3.77us,8.71us
curated/12-dictionary/single,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,61436,5,5.72s,705.92ms,0.00ns,705.63ms,1.21ms,703.71ms,707.37ms
curated/12-dictionary/compile-single,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,973,4.51s,3.01ms,0.00ns,3.00ms,65.21us,2.90ms,3.21ms
curated/14-quadratic/1x,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,100,169454,4.62s,17.63us,0.00ns,17.67us,190.00ns,17.33us,26.26us
curated/14-quadratic/2x,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,200,46807,4.57s,64.00us,0.00ns,64.06us,666.00ns,62.41us,74.34us
curated/14-quadratic/10x,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,1000,2031,4.51s,1.48ms,0.00ns,1.48ms,17.07us,1.43ms,1.57ms
dictionary/compile/english-15,compile,0.0.1 (rev 661a26bd76),regress,0.6.0,,,959,4.51s,3.05ms,0.00ns,3.05ms,32.17us,3.00ms,3.16ms
dictionary/search/english-15,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,61436,4,4.71s,792.01ms,12.50ms,773.52ms,41.10ms,704.64ms,805.40ms
grep/every-line,grep,0.0.1 (rev 661a26bd76),regress,0.6.0,,7384531,360,4.51s,8.33ms,274.00ns,8.33ms,52.45us,8.23ms,8.52ms
grep/long-words-ascii,grep,0.0.1 (rev 661a26bd76),regress,0.6.0,,7384531,61,4.56s,48.97ms,0.00ns,49.30ms,472.77us,48.80ms,49.99ms
imported/leipzig/twain,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,700,4.56s,4.29ms,49.00ns,4.29ms,20.97us,4.15ms,4.40ms
imported/leipzig/twain-insensitive,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,462,4.56s,6.49ms,77.00ns,6.50ms,81.63us,6.37ms,7.29ms
imported/leipzig/shing,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,38,4.56s,79.52ms,669.00ns,79.50ms,221.71us,78.98ms,79.87ms
imported/leipzig/huck-saw,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,3141,4.51s,0.95ms,0.00ns,0.96ms,10.78us,937.54us,1.07ms
imported/leipzig/word-ending-nn,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,23,4.66s,132.32ms,0.00ns,132.12ms,0.97ms,130.23ms,133.97ms
imported/leipzig/certain-long-strings-ending-x,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,15,4.92s,213.34ms,0.00ns,212.12ms,5.84ms,202.73ms,219.79ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,449,4.56s,6.67ms,0.00ns,6.69ms,51.11us,6.64ms,6.85ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,40,4.62s,75.66ms,23.48us,75.68ms,247.12us,75.19ms,76.26ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,5,5.07s,624.41ms,0.00ns,624.60ms,1.37ms,623.15ms,627.15ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-long,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,5,5.07s,626.68ms,0.00ns,626.27ms,0.95ms,624.39ms,626.93ms
imported/leipzig/tom-river,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,452,4.56s,6.65ms,79.00ns,6.65ms,94.72us,6.50ms,6.95ms
imported/leipzig/ing,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,17,4.72s,178.51ms,0.00ns,178.65ms,648.41us,177.67ms,179.68ms
imported/leipzig/ing-whitespace,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,30,4.62s,101.38ms,10.63us,101.39ms,250.08us,100.89ms,101.86ms
imported/leipzig/awyer-inn,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,22,4.56s,136.68ms,3.02us,136.80ms,563.31us,135.96ms,138.57ms
imported/leipzig/quotes-bounded,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,249,4.57s,12.06ms,0.00ns,12.07ms,54.24us,11.94ms,12.35ms
imported/leipzig/non-ascii-alternate,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,16498,4.57s,182.94us,0.00ns,181.81us,4.64us,173.77us,239.24us
imported/leipzig/math-symbols,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,19,4.82s,163.36ms,0.00ns,163.40ms,339.41us,162.75ms,164.00ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,16013977,2,6.12s,2.02s,2.04ms,2.02s,2.04ms,2.02s,2.02s
imported/lh3lh3-reb/uri,grep,0.0.1 (rev 661a26bd76),regress,0.6.0,,39887114,5,5.02s,624.31ms,0.00ns,623.73ms,1.61ms,620.57ms,625.00ms
imported/lh3lh3-reb/email,grep,0.0.1 (rev 661a26bd76),regress,0.6.0,,39887114,3,6.37s,1.26s,0.00ns,1.26s,6.09ms,1.25s,1.27s
imported/lh3lh3-reb/date,grep,0.0.1 (rev 661a26bd76),regress,0.6.0,,39887114,39,4.66s,77.42ms,0.00ns,77.44ms,121.72us,77.28ms,77.92ms
imported/lh3lh3-reb/uri-or-email,grep,0.0.1 (rev 661a26bd76),regress,0.6.0,,39887114,2,5.11s,1.68s,781.43us,1.68s,781.43us,1.68s,1.68s
imported/mariomka/email,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,6839410,40,4.56s,75.17ms,17.38us,75.18ms,445.07us,74.21ms,76.11ms
imported/mariomka/uri,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,6839410,47,4.61s,63.99ms,0.00ns,63.98ms,307.42us,63.09ms,64.69ms
imported/mariomka/ip,count,0.0.1 (rev 661a26bd76),regress,0.6.0,,6839410,46,4.56s,65.56ms,3.91us,65.55ms,234.45us,65.14ms,66.29ms
imported/regex-redux/regex-redux,regex-redux,0.0.1 (rev 661a26bd76),regress,0.6.0,,,47,4.61s,64.46ms,0.00ns,64.49ms,309.87us,63.71ms,65.18ms
imported/rsc/no-exponential,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,25,4,4.92s,812.90ms,240.53us,812.87ms,663.62us,811.94ms,813.76ms
imported/rsc/literal,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,51,1000000,534.65ms,37.00ns,0.00ns,38.00ns,80.00ns,34.00ns,79.76us
imported/rsc/not-literal,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,51,1000000,833.91ms,179.00ns,0.00ns,180.00ns,14.00ns,176.00ns,6.74us
imported/rsc/match-class,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,81,1000000,574.83ms,55.00ns,0.00ns,56.00ns,7.00ns,53.00ns,2.30us
imported/rsc/match-class-in-range,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,81,1000000,542.21ms,37.00ns,0.00ns,38.00ns,6.00ns,35.00ns,1.95us
imported/rsc/anchored-literal-short-non-match,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,26,1000000,678.88ms,96.00ns,0.00ns,97.00ns,19.00ns,94.00ns,16.25us
imported/rsc/anchored-literal-long-non-match,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,390,1000000,2.60s,1.01us,0.00ns,1.01us,28.00ns,1.00us,5.37us
imported/rsc/anchored-literal-short-match,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,26,1000000,731.67ms,121.00ns,0.00ns,124.00ns,13.00ns,111.00ns,6.67us
imported/rsc/anchored-literal-long-match,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,390,1000000,2.69s,1.03us,0.00ns,1.04us,33.00ns,1.02us,10.93us
imported/rsc/one-pass-short,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,17,1000000,933.33ms,224.00ns,0.00ns,227.00ns,18.00ns,208.00ns,2.44us
imported/rsc/one-pass-short-not,count-spans,0.0.1 (rev 661a26bd76),regress,0.6.0,,17,1000000,931.22ms,232.00ns,0.00ns,235.00ns,21.00ns,207.00ns,7.58us
