name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,899232,7376,4.61s,393.29us,0.00ns,406.53us,28.35us,343.88us,654.02us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,899232,983,4.62s,3.04ms,0.00ns,3.05ms,38.33us,2.99ms,3.21ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1570556,7277,4.67s,421.40us,0.00ns,412.07us,37.08us,368.89us,625.54us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1570556,453,4.62s,6.62ms,0.00ns,6.63ms,70.83us,6.51ms,6.87ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,813478,20579,4.67s,145.31us,0.00ns,145.70us,2.70us,144.82us,327.78us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,899232,245,4.62s,11.97ms,0.00ns,12.28ms,586.77us,11.72ms,14.38ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,899232,222,4.62s,13.40ms,3.96us,13.55ms,502.33us,12.85ms,14.66ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1570556,238,4.62s,12.49ms,49.00ns,12.65ms,364.97us,12.37ms,14.50ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,1570556,112,4.61s,26.75ms,2.52us,26.79ms,158.57us,26.46ms,27.21ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,813478,659,4.62s,4.44ms,0.00ns,4.55ms,235.26us,4.35ms,5.41ms
curated/03-date/ascii,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,268796,24,4.67s,126.93ms,34.73us,127.03ms,401.71us,126.44ms,128.37ms
curated/03-date/unicode,count-spans,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,268796,19,4.77s,160.05ms,0.00ns,160.07ms,121.44us,159.88ms,160.30ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 661a26bd76),java/hotspot,20+36-2344,,32514634,4,5.47s,826.52ms,272.64us,828.46ms,7.48ms,820.19ms,840.60ms
