name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.0.1 (rev 8c6edf6843),regress,0.6.0,,61436,733,4.51s,4.08ms,0.00ns,4.10ms,48.97us,4.03ms,4.48ms
curated/01-literal/sherlock-en,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,899232,11937,4.51s,251.66us,0.00ns,251.29us,2.16us,246.38us,272.40us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,899232,4015,4.51s,737.15us,0.00ns,747.30us,22.41us,728.15us,847.06us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,1570556,6903,4.51s,434.11us,0.00ns,434.59us,1.78us,431.38us,464.91us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,1570556,635,4.51s,4.73ms,0.00ns,4.73ms,27.56us,4.71ms,5.01ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,813478,13586,4.51s,220.66us,0.00ns,220.80us,1.70us,210.40us,273.22us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,899232,5357,4.51s,559.24us,0.00ns,560.01us,6.59us,549.11us,580.06us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,899232,954,4.51s,3.14ms,117.00ns,3.14ms,28.15us,3.09ms,3.26ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,1570556,491,4.56s,6.10ms,0.00ns,6.12ms,153.50us,5.81ms,6.70ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,1570556,217,4.51s,13.82ms,0.00ns,13.83ms,130.81us,13.45ms,14.19ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 8c6edf6843),regress,0.6.0,,813478,933,4.51s,3.21ms,0.00ns,3.22ms,54.48us,3.08ms,3.37ms
curated/03-date/ascii,count-spans,0.0.1 (rev 8c6edf6843),regress,0.6.0,,268796,23,4.76s,135.18ms,0.00ns,135.17ms,762.03us,133.92ms,136.74ms
curated/03-date/unicode,count-spans,0.0.1 (rev 8c6edf6843),regress,0.6.0,,268796,23,4.71s,134.24ms,0.00ns,134.04ms,723.75us,132.31ms,135.20ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 8c6edf6843),regress,0.6.0,,,2747,4.51s,1.05ms,0.00ns,1.05ms,15.14us,1.01ms,1.10ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 8c6edf6843),regress,0.6.0,,,2749,4.51s,1.04ms,0.00ns,1.04ms,16.14us,1.00ms,1.09ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 8c6edf6843),regress,0.6.0,,150600,132,4.51s,23.43ms,4.41us,22.75ms,2.11ms,16.03ms,23.82ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 8c6edf6843),regress,0.6.0,,107,244701,4.67s,12.22us,0.00ns,12.23us,193.00ns,11.66us,20.07us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 8c6edf6843),regress,0.6.0,,102,247027,4.63s,12.08us,0.00ns,12.11us,180.00ns,11.64us,17.42us
