name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,61436,68,4.56s,44.07ms,37.61us,44.20ms,414.16us,43.51ms,45.01ms
curated/01-literal/sherlock-en,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,899232,114951,4.57s,25.84us,0.00ns,26.06us,788.00ns,24.27us,130.51us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,899232,28086,4.56s,104.96us,0.00ns,106.78us,3.53us,104.18us,135.05us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,1570556,68251,4.56s,43.73us,0.00ns,43.91us,687.00ns,42.72us,51.41us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,1570556,13430,4.51s,222.73us,0.00ns,223.35us,3.04us,220.10us,265.23us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,813478,157712,4.62s,18.97us,0.00ns,18.99us,158.00ns,18.61us,38.26us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,899232,52319,4.56s,58.72us,0.00ns,57.30us,3.96us,47.57us,81.08us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,899232,9502,4.51s,315.96us,1.00ns,315.69us,6.35us,303.39us,362.32us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,1570556,6046,4.51s,495.74us,1.00ns,496.20us,3.61us,489.51us,523.81us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,1570556,898,4.51s,3.34ms,11.00ns,3.34ms,20.82us,3.30ms,3.45ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,813478,68496,4.56s,40.24us,0.00ns,43.76us,5.45us,38.34us,134.76us
curated/03-date/ascii,count-spans,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,268796,1668,4.51s,1.80ms,24.00ns,1.80ms,17.09us,1.77ms,1.88ms
curated/03-date/unicode,count-spans,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,268796,5,5.16s,631.39ms,0.00ns,631.59ms,431.35us,631.13ms,632.31ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,1575,4.51s,1.76ms,0.00ns,1.74ms,37.32us,1.67ms,1.82ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,467,4.51s,6.14ms,0.00ns,6.14ms,74.73us,5.99ms,6.28ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,32514634,17,4.66s,178.46ms,0.00ns,178.43ms,293.65us,177.92ms,178.83ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,32514634,122,4.61s,24.75ms,142.00ns,24.78ms,82.08us,24.65ms,25.05ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,64815,4.56s,40.23us,0.00ns,40.28us,1.19us,36.84us,46.64us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,150600,5,5.01s,625.73ms,0.00ns,625.74ms,372.80us,625.27ms,626.18ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,11193,4.51s,245.15us,0.00ns,246.05us,5.41us,235.53us,279.41us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,107,1000000,0.98s,239.00ns,0.00ns,240.00ns,13.00ns,226.00ns,8.20us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,102,1000000,882.08ms,207.00ns,0.00ns,207.00ns,15.00ns,195.00ns,7.33us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,10001,189058,4.62s,15.80us,0.00ns,15.84us,210.00ns,15.72us,20.61us
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,1913704,157,4.56s,19.21ms,0.00ns,19.19ms,257.93us,18.48ms,19.65ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,109493,4.57s,18.88us,0.00ns,18.96us,478.00ns,18.34us,27.95us
curated/08-words/all-english,count-spans,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,76401,4901,4.51s,610.63us,0.00ns,612.11us,7.51us,601.27us,673.05us
curated/08-words/all-russian,count-spans,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,123942,181,4.56s,16.60ms,0.00ns,16.65ms,65.60us,16.57ms,16.78ms
curated/08-words/long-english,count-spans,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,76401,33111,4.56s,90.45us,0.00ns,90.57us,634.00ns,90.28us,110.97us
curated/08-words/long-russian,count-spans,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,123942,886,4.51s,3.38ms,24.00ns,3.39ms,16.35us,3.36ms,3.47ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,32514634,66,4.56s,45.73ms,1.62us,45.74ms,121.64us,45.56ms,46.17ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,32514634,135,4.56s,22.27ms,0.00ns,22.28ms,103.88us,22.05ms,22.60ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,27858,4.56s,75.53us,1.00ns,75.38us,1.06us,69.15us,92.67us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,118885,4.57s,18.09us,0.00ns,18.11us,235.00ns,17.42us,34.11us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,151522,12608,4.51s,237.60us,1.00ns,237.91us,1.77us,235.31us,289.45us
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,248919,6679,4.51s,448.49us,0.00ns,449.21us,3.19us,444.89us,516.59us
curated/10-bounded-repeat/context,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,7384531,9,4.76s,346.08ms,0.00ns,346.33ms,716.25us,345.42ms,347.37ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,7384531,352,4.56s,8.54ms,18.00ns,8.54ms,16.80us,8.53ms,8.71ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,49197,4.56s,40.92us,0.00ns,40.92us,570.00ns,38.36us,49.54us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,34657,4.56s,66.59us,0.00ns,66.63us,0.95us,62.16us,91.61us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,23952,11360,4.51s,271.68us,1.00ns,264.06us,12.91us,240.46us,282.20us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,97588,4.57s,14.16us,0.00ns,14.19us,316.00ns,13.25us,18.91us
curated/12-dictionary/single,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,61436,2,7.72s,2.71s,212.11ms,2.71s,212.11ms,2.49s,2.92s
curated/12-dictionary/compile-single,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,348,4.56s,7.60ms,1.19us,7.74ms,209.89us,7.32ms,8.13ms
curated/13-noseyparker/single,count,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,32514634,1,6.72s,3.33s,0.00ns,3.33s,0.00ns,3.33s,3.33s
curated/13-noseyparker/compile-single,compile,0.0.1 (rev 8c6edf6843),rust/regexold,1.7.3,,,632,4.51s,4.32ms,180.00ns,4.30ms,41.65us,4.15ms,4.38ms
