name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,899232,266,4.56s,11.29ms,25.00ns,11.31ms,69.69us,11.22ms,11.58ms
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,899232,196,4.51s,15.33ms,780.00ns,15.32ms,119.87us,14.93ms,15.66ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,1570556,240,4.51s,12.52ms,544.00ns,12.52ms,100.90us,12.25ms,12.79ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,813478,645,4.51s,4.66ms,0.00ns,4.66ms,46.76us,4.54ms,4.79ms
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,899232,116,4.56s,26.03ms,5.14us,26.03ms,169.51us,25.62ms,26.45ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,899232,81,4.56s,37.10ms,0.00ns,37.12ms,284.54us,36.54ms,37.91ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,1570556,105,4.56s,28.82ms,0.00ns,28.81ms,234.95us,27.89ms,29.45ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,813478,280,4.56s,10.75ms,443.00ns,10.73ms,134.28us,10.08ms,11.10ms
curated/03-date/ascii,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,268796,11,4.71s,286.97ms,0.00ns,287.11ms,502.37us,286.41ms,287.91ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,2299,4.51s,314.18us,0.00ns,310.80us,10.61us,286.68us,346.74us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,32514634,3,5.26s,1.04s,0.00ns,1.05s,2.29ms,1.04s,1.05s
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,32514634,5,5.31s,661.48ms,0.00ns,661.59ms,244.41us,661.36ms,662.02ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,1000000,4.79s,1.99us,0.00ns,1.99us,61.00ns,1.78us,7.51us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,150600,11,4.71s,272.72ms,0.00ns,275.66ms,5.07ms,272.31ms,284.76ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,7169,4.51s,39.83us,0.00ns,39.00us,1.60us,35.61us,45.74us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,107,547811,4.78s,5.41us,0.00ns,5.45us,161.00ns,5.06us,14.68us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,102,684837,4.83s,4.33us,0.00ns,4.35us,133.00ns,4.03us,13.23us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,10001,7103,4.51s,423.12us,0.00ns,422.34us,8.39us,395.18us,462.11us
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,1913704,50,4.61s,60.96ms,9.12us,60.99ms,209.07us,60.46ms,61.42ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,415807,4.72s,3.81us,0.00ns,3.82us,97.00ns,3.54us,8.24us
curated/08-words/all-english,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,76401,1357,4.51s,2.21ms,0.00ns,2.21ms,25.33us,2.15ms,2.37ms
curated/08-words/long-english,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,76401,1808,4.51s,1.66ms,8.00ns,1.66ms,25.42us,1.58ms,1.77ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,32514634,2,6.22s,2.06s,10.16ms,2.06s,10.16ms,2.05s,2.07s
curated/09-aws-keys/quick,grep,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,32514634,4,5.16s,850.15ms,649.51us,849.61ms,1.59ms,847.06ms,851.08ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,111728,4.57s,8.33us,0.00ns,8.38us,1.51us,7.90us,106.64us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,1000000,4.59s,1.33us,0.00ns,1.33us,107.00ns,1.18us,96.45us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,151522,586,4.51s,5.12ms,706.00ns,5.13ms,84.16us,4.93ms,5.42ms
curated/10-bounded-repeat/context,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,7384531,13,4.96s,245.62ms,0.00ns,245.57ms,650.09us,244.15ms,246.68ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,7384531,25,4.71s,123.76ms,0.00ns,123.76ms,212.48us,123.19ms,124.15ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,188695,4.62s,9.98us,0.00ns,9.98us,265.00ns,6.35us,14.46us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,132095,4.62s,12.59us,0.00ns,12.61us,201.00ns,11.43us,19.74us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,23952,3278,4.51s,912.92us,6.00ns,915.21us,9.10us,900.89us,0.96ms
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,305604,4.67s,2.38us,0.00ns,2.38us,73.00ns,2.09us,5.49us
curated/12-dictionary/single,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,61436,3,6.17s,1.16s,0.00ns,1.16s,431.84us,1.16s,1.16s
curated/12-dictionary/compile-single,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,1492,4.51s,1.51ms,94.00ns,1.53ms,47.80us,1.46ms,1.71ms
curated/14-quadratic/1x,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,100,34760,4.56s,85.91us,0.00ns,86.28us,1.79us,81.41us,105.02us
curated/14-quadratic/2x,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,200,9178,4.51s,325.79us,1.00ns,326.85us,6.23us,310.44us,357.60us
curated/14-quadratic/10x,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,1000,385,4.51s,7.80ms,0.00ns,7.81ms,115.73us,7.57ms,8.24ms
imported/regex-redux/regex-redux,regex-redux,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,8,4.61s,376.86ms,106.39us,376.98ms,826.99us,375.95ms,378.21ms
reported/i988-cloudflare-compile/javascript-obfuscation,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,1000000,1.73s,331.00ns,0.00ns,334.00ns,28.00ns,304.00ns,9.35us
reported/i988-cloudflare-compile/sql-injection,compile,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,,325695,4.62s,6.29us,0.00ns,6.33us,194.00ns,5.89us,15.81us
slow/quadratic-regex-1x,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,99,927,4.51s,3.23ms,0.00ns,3.24ms,40.87us,3.15ms,3.42ms
slow/quadratic-regex-2x,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,198,121,4.56s,24.85ms,0.00ns,24.88ms,199.28us,24.50ms,25.50ms
slow/quadratic-haystack-1x,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,100,34931,4.56s,85.47us,0.00ns,85.85us,1.70us,82.34us,104.68us
slow/quadratic-haystack-2x,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,200,9177,4.51s,325.96us,0.00ns,326.88us,6.17us,310.83us,361.23us
unicode/codepoints/any-one,count,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,4382592,63,4.61s,48.06ms,0.00ns,48.05ms,236.13us,47.63ms,48.66ms
unicode/codepoints/any-all,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,4382592,125,4.56s,24.13ms,0.00ns,24.17ms,328.57us,23.51ms,25.15ms
unicode/word/boundary-any-english,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,613357,168,4.56s,17.86ms,1.26us,17.88ms,113.83us,17.62ms,18.22ms
unicode/word/boundary-long-english,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,613357,233,4.56s,12.92ms,0.00ns,12.92ms,75.01us,12.72ms,13.15ms
unicode/word/around-holmes-english,count-spans,0.0.1 (rev 8c6edf6843),rust/regex/lite,0.1.0,,613357,180,4.51s,16.72ms,1.21us,16.70ms,242.10us,16.04ms,17.27ms
