name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,899232,10307,4.51s,290.27us,0.00ns,290.33us,1.63us,286.20us,321.54us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,899232,1958,4.51s,1.53ms,3.00ns,1.53ms,5.34us,1.52ms,1.57ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,1570556,6871,4.56s,435.15us,0.00ns,435.72us,4.41us,425.66us,474.22us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,1570556,206,4.56s,14.60ms,55.00ns,14.61ms,56.44us,14.45ms,14.83ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,813478,28452,4.51s,105.68us,0.00ns,104.61us,6.22us,95.54us,122.35us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,899232,3811,4.51s,786.34us,0.00ns,786.60us,3.05us,775.71us,802.34us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,899232,402,4.56s,7.47ms,50.00ns,7.48ms,26.75us,7.41ms,7.56ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,1570556,272,4.56s,11.06ms,101.00ns,11.06ms,27.44us,10.98ms,11.16ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,1570556,151,4.56s,19.90ms,0.00ns,19.91ms,51.59us,19.78ms,20.06ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,813478,852,4.51s,3.52ms,7.00ns,3.52ms,10.88us,3.49ms,3.58ms
curated/03-date/ascii,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,268796,34,4.56s,88.30ms,51.38us,88.27ms,432.31us,87.39ms,89.37ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 8c6edf6843),perl,5.36.1,,32514634,11,5.21s,296.69ms,0.00ns,297.01ms,2.29ms,294.09ms,300.06ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 8c6edf6843),perl,5.36.1,,32514634,14,4.96s,228.06ms,6.35us,228.60ms,1.55ms,227.58ms,232.81ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 8c6edf6843),perl,5.36.1,,150600,24,4.61s,127.84ms,3.06us,127.71ms,702.15us,126.50ms,128.92ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,107,286032,4.57s,9.89us,0.00ns,9.87us,361.00ns,9.02us,26.95us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,102,289419,4.57s,9.77us,0.00ns,9.76us,274.00ns,8.86us,40.18us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,10001,54,4.51s,55.35ms,1.93us,55.59ms,440.80us,55.24ms,56.68ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 8c6edf6843),perl,5.36.1,,1913704,39,4.66s,78.17ms,0.00ns,78.17ms,177.08us,77.67ms,78.48ms
curated/08-words/all-english,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,76401,560,4.51s,5.36ms,24.00ns,5.36ms,16.82us,5.33ms,5.45ms
curated/08-words/all-russian,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,123942,1,7.07s,3.49s,0.00ns,3.49s,0.00ns,3.49s,3.49s
curated/08-words/long-english,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,76401,4435,4.51s,676.02us,0.00ns,675.82us,7.60us,651.81us,750.17us
curated/08-words/long-russian,count-spans,0.0.1 (rev 8c6edf6843),perl,5.36.1,,123942,47,4.61s,64.73ms,0.00ns,64.97ms,460.99us,64.71ms,65.89ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev 8c6edf6843),perl,5.36.1,,32514634,11,5.06s,288.03ms,0.00ns,286.85ms,5.12ms,270.78ms,289.52ms
curated/09-aws-keys/quick,grep,0.0.1 (rev 8c6edf6843),perl,5.36.1,,32514634,14,4.76s,219.22ms,220.78us,217.77ms,10.73ms,201.61ms,237.98ms
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,151522,1464,4.51s,2.04ms,20.00ns,2.05ms,26.81us,2.02ms,2.31ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,248919,555,4.51s,5.41ms,0.00ns,5.41ms,22.76us,5.37ms,5.52ms
curated/10-bounded-repeat/context,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,7384531,39,4.61s,77.85ms,0.00ns,78.20ms,679.25us,77.42ms,79.43ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev 8c6edf6843),perl,5.36.1,,7384531,97,4.61s,31.12ms,0.00ns,31.15ms,305.29us,30.50ms,31.92ms
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev 8c6edf6843),perl,5.36.1,,23952,19451,4.51s,152.98us,0.00ns,153.52us,1.71us,150.56us,171.40us
