name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,899232,25081,4.57s,119.17us,0.00ns,119.58us,2.47us,114.15us,146.61us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,899232,2799,4.51s,1.07ms,0.00ns,1.07ms,8.47us,1.04ms,1.12ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1570556,5,5.26s,743.27ms,0.00ns,742.92ms,700.93us,742.02ms,743.71ms
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1570556,4,4.66s,771.31ms,75.65us,771.29ms,370.00us,770.74ms,771.78ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,813478,215,4.51s,13.97ms,0.00ns,13.97ms,122.38us,13.69ms,14.35ms
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,899232,3057,4.51s,0.98ms,0.00ns,0.98ms,14.00us,935.13us,1.04ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,899232,561,4.51s,5.37ms,0.00ns,5.35ms,82.31us,5.06ms,5.48ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1570556,4,5.46s,903.13ms,422.14us,903.07ms,931.03us,901.77ms,904.26ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1570556,4,5.87s,0.97s,552.35us,0.97s,837.48us,0.97s,0.97s
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,813478,33,4.61s,92.96ms,0.00ns,92.94ms,572.21us,91.92ms,94.12ms
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,268796,14,4.56s,216.76ms,66.41us,216.83ms,667.18us,215.53ms,217.82ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,268796,2,4.56s,1.51s,1.36ms,1.51s,1.36ms,1.51s,1.51s
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,23481,4.51s,120.49us,0.00ns,120.98us,2.80us,117.46us,143.61us
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,20567,4.51s,139.33us,0.00ns,139.44us,3.24us,134.00us,237.52us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,32514634,13,4.91s,243.66ms,0.00ns,243.59ms,747.56us,242.31ms,244.92ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,32514634,138,4.56s,21.80ms,0.95us,21.87ms,176.25us,21.68ms,22.51ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,1000000,3.19s,1.12us,0.00ns,1.12us,29.00ns,1.07us,6.64us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,150600,59,4.56s,51.52ms,0.00ns,51.56ms,282.37us,51.23ms,52.60ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,109802,4.57s,24.73us,0.00ns,24.81us,480.00ns,24.12us,33.24us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,107,85008,4.57s,34.95us,0.00ns,35.26us,853.00ns,34.23us,45.49us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,102,83478,4.57s,35.59us,0.00ns,35.91us,841.00ns,34.93us,41.58us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,10001,10,4.96s,325.40ms,778.76us,326.68ms,3.07ms,323.30ms,330.57ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,1913704,350,4.51s,8.58ms,269.00ns,8.58ms,134.16us,8.29ms,9.07ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,1000000,4.54s,2.15us,0.00ns,2.15us,49.00ns,2.05us,10.79us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,76401,4047,4.51s,740.36us,0.00ns,741.26us,6.57us,725.55us,783.67us
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,123942,4,5.72s,946.61ms,136.24us,946.66ms,1.16ms,945.08ms,948.33ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,76401,2856,4.51s,1.05ms,1.00ns,1.05ms,19.58us,1.00ms,1.13ms
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,123942,155,4.56s,19.45ms,0.00ns,19.43ms,191.00us,18.87ms,19.79ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,32514634,94,4.56s,31.97ms,1.20us,31.99ms,104.49us,31.75ms,32.36ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,32514634,145,4.56s,20.73ms,0.00ns,20.73ms,63.81us,20.62ms,20.98ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,723290,4.78s,3.65us,0.00ns,3.65us,55.00ns,3.51us,11.93us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,1000000,2.73s,876.00ns,0.00ns,879.00ns,29.00ns,827.00ns,4.55us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,151522,1189,4.51s,2.52ms,0.00ns,2.52ms,38.70us,2.34ms,2.61ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,248919,6,5.41s,596.84ms,708.05us,596.69ms,1.20ms,594.66ms,598.17ms
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,7384531,33,4.61s,91.48ms,0.00ns,91.48ms,419.87us,90.66ms,92.41ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,7384531,253,4.56s,11.88ms,0.00ns,11.88ms,56.00us,11.75ms,12.05ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev c050f4a04c),pcre2,10.42 2022-12-11,,,421904,4.73s,4.43us,0.00ns,4.43us,70.00ns,4.27us,8.99us
