name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,899232,11752,4.51s,255.69us,0.00ns,255.24us,4.27us,235.88us,287.48us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,899232,4061,4.51s,737.76us,0.00ns,738.85us,5.81us,727.38us,771.33us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,1570556,6890,4.51s,437.56us,0.00ns,435.39us,8.28us,409.38us,535.44us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,1570556,641,4.51s,4.68ms,0.00ns,4.68ms,11.75us,4.66ms,4.88ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,813478,13177,4.51s,225.08us,0.00ns,227.65us,7.85us,208.94us,256.60us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,899232,5248,4.51s,571.33us,3.00ns,571.72us,5.89us,558.84us,596.99us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,899232,955,4.51s,3.14ms,0.00ns,3.14ms,18.44us,3.10ms,3.21ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,1570556,453,4.56s,6.63ms,0.00ns,6.63ms,110.72us,6.27ms,7.02ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,1570556,223,4.56s,13.44ms,0.00ns,13.46ms,150.98us,13.21ms,13.91ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,813478,918,4.56s,3.26ms,8.00ns,3.27ms,36.30us,3.21ms,3.37ms
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),regress,0.6.0,,268796,23,4.66s,135.89ms,0.00ns,135.87ms,594.46us,134.58ms,136.91ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),regress,0.6.0,,268796,22,4.56s,136.60ms,7.29us,136.56ms,412.55us,135.19ms,137.04ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),regress,0.6.0,,,2287,4.51s,1.23ms,0.00ns,1.27ms,108.30us,1.15ms,1.86ms
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),regress,0.6.0,,,2283,4.51s,1.22ms,0.00ns,1.27ms,129.19us,1.15ms,1.90ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),regress,0.6.0,,150600,132,4.56s,23.15ms,2.94us,22.87ms,1.71ms,17.74ms,24.63ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),regress,0.6.0,,107,239491,4.62s,12.43us,0.00ns,12.49us,181.00ns,12.10us,19.52us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),regress,0.6.0,,102,242708,4.62s,12.26us,0.00ns,12.33us,205.00ns,11.83us,16.97us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),regress,0.6.0,,10001,33,4.66s,92.41ms,0.00ns,92.78ms,1.01ms,91.85ms,96.02ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),regress,0.6.0,,1913704,344,4.51s,8.71ms,399.00ns,8.73ms,65.84us,8.63ms,9.00ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),regress,0.6.0,,,451299,4.73s,6.17us,0.00ns,6.18us,108.00ns,5.82us,11.82us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),regress,0.6.0,,76401,7039,4.51s,426.07us,0.00ns,426.21us,2.70us,419.75us,444.94us
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),regress,0.6.0,,76401,6200,4.51s,482.72us,1.00ns,483.87us,7.15us,472.27us,509.41us
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),regress,0.6.0,,32514634,27,4.61s,111.51ms,0.00ns,111.47ms,352.91us,110.48ms,112.43ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),regress,0.6.0,,32514634,69,4.61s,43.53ms,0.00ns,43.54ms,115.02us,43.25ms,43.82ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),regress,0.6.0,,,324930,4.67s,8.65us,0.00ns,8.66us,141.00ns,8.28us,13.54us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),regress,0.6.0,,,1000000,4.35s,2.16us,0.00ns,2.16us,110.00ns,1.99us,98.74us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,151522,3409,4.51s,879.07us,0.00ns,880.03us,4.88us,871.66us,904.16us
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,248919,381,4.51s,7.89ms,0.00ns,7.89ms,18.49us,7.85ms,7.95ms
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,7384531,71,4.56s,42.47ms,0.00ns,42.48ms,120.06us,42.21ms,43.05ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),regress,0.6.0,,7384531,163,4.56s,18.42ms,0.00ns,18.45ms,114.64us,18.27ms,18.92ms
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev c050f4a04c),regress,0.6.0,,,1000000,3.69s,1.27us,0.00ns,1.28us,41.00ns,1.15us,10.80us
