name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,899232,9347,4.51s,328.16us,0.00ns,320.25us,15.37us,290.43us,344.11us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,899232,1947,4.51s,1.54ms,0.00ns,1.54ms,9.44us,1.52ms,1.59ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,1570556,6707,4.56s,442.49us,0.00ns,446.42us,11.28us,428.83us,476.64us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,1570556,198,4.56s,15.20ms,730.00ns,15.21ms,53.74us,15.04ms,15.35ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,813478,30144,4.57s,97.71us,0.00ns,98.73us,3.13us,95.02us,117.03us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,899232,3815,4.56s,786.11us,0.00ns,785.76us,3.81us,774.01us,805.05us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,899232,356,4.56s,8.46ms,49.00ns,8.43ms,163.39us,7.47ms,8.54ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,1570556,216,4.56s,13.92ms,373.00ns,13.93ms,32.69us,13.82ms,14.13ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,1570556,150,4.56s,20.05ms,296.00ns,20.06ms,55.81us,19.93ms,20.18ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,813478,899,4.56s,3.34ms,0.00ns,3.34ms,17.70us,3.29ms,3.50ms
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),perl,5.36.0,,268796,33,4.61s,91.73ms,0.00ns,91.70ms,367.59us,90.78ms,92.43ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),perl,5.36.0,,32514634,11,4.96s,299.64ms,0.00ns,299.93ms,875.61us,299.07ms,302.44ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),perl,5.36.0,,32514634,13,4.81s,232.60ms,0.00ns,232.63ms,278.19us,231.90ms,233.13ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),perl,5.36.0,,150600,24,4.56s,125.32ms,290.00ns,125.37ms,319.20us,124.70ms,126.66ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),perl,5.36.0,,107,287182,4.57s,9.76us,0.00ns,9.84us,381.00ns,9.17us,34.80us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),perl,5.36.0,,102,289926,4.57s,9.68us,0.00ns,9.73us,272.00ns,8.98us,19.44us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),perl,5.36.0,,10001,55,4.56s,55.41ms,0.00ns,55.40ms,26.93us,55.31ms,55.44ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),perl,5.36.0,,1913704,39,4.66s,78.56ms,0.00ns,78.59ms,190.48us,78.26ms,79.06ms
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),perl,5.36.0,,76401,561,4.51s,5.35ms,0.00ns,5.35ms,16.79us,5.30ms,5.44ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),perl,5.36.0,,123942,1,6.92s,3.45s,0.00ns,3.45s,0.00ns,3.45s,3.45s
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),perl,5.36.0,,76401,4319,4.51s,694.01us,0.00ns,693.96us,6.23us,676.15us,746.06us
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),perl,5.36.0,,123942,47,4.61s,64.72ms,0.00ns,64.73ms,25.95us,64.69ms,64.79ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),perl,5.36.0,,32514634,11,5.21s,281.92ms,0.00ns,296.80ms,17.19ms,280.58ms,316.18ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),perl,5.36.0,,32514634,14,4.81s,222.92ms,38.56us,221.84ms,8.03ms,205.81ms,241.28ms
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,151522,1437,4.51s,2.08ms,0.00ns,2.09ms,24.60us,2.05ms,2.28ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,248919,632,4.51s,4.74ms,74.00ns,4.75ms,16.11us,4.71ms,4.84ms
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,7384531,38,4.61s,79.75ms,2.64us,79.76ms,152.46us,79.42ms,80.16ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,7384531,93,4.61s,32.32ms,0.00ns,32.36ms,333.84us,31.80ms,33.36ms
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev c050f4a04c),perl,5.36.0,,23952,19213,4.51s,155.02us,0.00ns,155.43us,1.57us,152.03us,175.46us
curated/12-dictionary/single,count,0.0.1 (rev c050f4a04c),perl,5.36.0,,61436,6740,4.51s,443.71us,1.00ns,444.48us,4.38us,434.48us,476.97us
