name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,899232,8436,4.61s,345.92us,1.00ns,355.42us,21.75us,337.97us,535.71us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,899232,976,4.62s,3.06ms,16.00ns,3.07ms,43.16us,3.01ms,3.26ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,1570556,7254,4.67s,421.83us,0.00ns,413.39us,33.99us,368.09us,622.81us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,1570556,454,4.61s,6.60ms,387.00ns,6.61ms,75.55us,6.48ms,6.96ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,813478,20037,4.67s,145.43us,0.00ns,149.64us,8.40us,144.87us,364.94us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,899232,242,4.61s,12.19ms,4.87us,12.42ms,404.19us,12.05ms,14.02ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,899232,219,4.61s,13.34ms,0.00ns,13.73ms,761.23us,12.99ms,15.33ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,1570556,239,4.61s,12.46ms,0.00ns,12.59ms,288.40us,12.38ms,13.91ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,1570556,114,4.61s,26.34ms,2.00us,26.41ms,277.12us,25.99ms,27.25ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,813478,663,4.61s,4.47ms,0.00ns,4.53ms,207.52us,4.35ms,5.34ms
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,268796,25,4.76s,124.49ms,0.00ns,124.62ms,892.99us,123.95ms,128.88ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,268796,19,4.76s,164.43ms,0.00ns,164.45ms,177.39us,164.10ms,164.86ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,32514634,4,5.47s,817.70ms,3.03ms,822.98ms,12.59ms,812.40ms,844.14ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,32514634,20,5.11s,154.27ms,1.61us,154.09ms,1.39ms,150.81ms,156.44ms
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,150600,130,4.61s,23.13ms,0.97us,23.25ms,452.57us,22.43ms,24.42ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,107,167728,4.92s,17.77us,0.00ns,17.85us,14.66us,17.29us,5.96ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,102,191860,4.97s,15.50us,0.00ns,15.60us,1.99us,15.15us,244.93us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,10001,31,4.61s,97.90ms,0.00ns,97.93ms,74.88us,97.84ms,98.13ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),java/hotspot,20+36-2344,,1913704,337,4.66s,8.89ms,0.00ns,8.91ms,200.96us,8.58ms,10.32ms
