name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,899232,13847,4.51s,208.28us,0.00ns,216.62us,34.45us,198.22us,552.44us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,899232,154,4.56s,19.48ms,390.00ns,19.52ms,152.33us,19.21ms,19.97ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,1570556,4246,4.51s,697.85us,4.00ns,706.49us,45.31us,683.83us,1.42ms
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,1570556,66,4.56s,45.62ms,4.53us,45.63ms,95.10us,45.39ms,45.83ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,813478,7861,4.51s,380.84us,0.00ns,381.63us,10.29us,354.83us,569.30us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,899232,88,4.56s,34.41ms,22.61us,34.45ms,512.96us,33.36ms,35.46ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,899232,55,4.61s,55.16ms,0.00ns,55.16ms,265.92us,54.53ms,56.11ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,1570556,66,4.56s,45.97ms,18.29us,45.96ms,564.79us,44.98ms,47.46ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,1570556,19,4.71s,166.68ms,0.00ns,166.64ms,194.93us,166.07ms,166.88ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,813478,138,4.56s,21.94ms,1.41us,21.87ms,505.71us,20.00ms,22.98ms
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,268796,3,5.16s,1.02s,0.00ns,1.02s,10.03ms,1.01s,1.04s
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,722,4.51s,4.10ms,695.00ns,3.84ms,734.95us,0.96ms,5.04ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,32514634,4,5.67s,927.58ms,78.18us,927.70ms,1.62ms,925.55ms,930.11ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,32514634,69,4.66s,43.12ms,0.00ns,43.91ms,3.29ms,41.29ms,59.44ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,301098,4.68s,9.13us,0.00ns,8.94us,10.89us,2.38us,493.49us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,150600,7,5.06s,462.17ms,0.00ns,459.39ms,7.30ms,442.79ms,465.23ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,11969,4.56s,208.26us,0.00ns,203.72us,105.88us,54.88us,0.99ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,107,1000000,4.59s,2.59us,0.00ns,2.61us,548.00ns,2.29us,130.22us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,102,1000000,4.24s,2.21us,0.00ns,2.28us,457.00ns,2.03us,100.92us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,10001,15240,4.51s,196.75us,2.00ns,196.81us,6.96us,185.93us,630.84us
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,1913704,100,4.56s,27.90ms,10.86us,30.33ms,7.93ms,22.87ms,58.94ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,66768,4.57s,39.66us,0.00ns,41.29us,32.20us,10.22us,720.75us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,76401,518,4.51s,5.24ms,6.53us,5.80ms,2.23ms,3.20ms,13.44ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,76401,1881,4.51s,1.59ms,0.00ns,1.60ms,18.91us,1.56ms,1.85ms
curated/09-aws-keys/full,grep-captures,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,32514634,11,4.86s,278.88ms,0.00ns,279.95ms,2.67ms,276.87ms,286.90ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,32514634,84,4.66s,34.86ms,6.63us,36.00ms,3.47ms,33.88ms,54.45ms
curated/09-aws-keys/compile-full,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,46052,4.57s,64.43us,0.00ns,62.23us,45.92us,16.77us,664.94us
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,261631,4.67s,9.98us,0.00ns,10.23us,12.38us,2.43us,484.59us
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,151522,611,4.51s,4.87ms,0.00ns,4.91ms,369.91us,4.68ms,10.05ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,248919,346,4.51s,8.63ms,50.00ns,8.69ms,238.06us,8.51ms,11.33ms
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,7384531,13,4.81s,238.26ms,0.00ns,238.45ms,617.23us,237.33ms,239.59ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,7384531,23,4.66s,131.51ms,0.00ns,131.41ms,686.77us,130.18ms,132.49ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,32116,4.57s,75.07us,0.00ns,89.00us,65.28us,19.39us,673.47us
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,27812,4.57s,55.02us,0.00ns,67.23us,51.71us,14.07us,721.84us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,23952,10778,4.52s,275.10us,0.00ns,278.33us,24.00us,266.72us,635.90us
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,97461,4.57s,21.39us,0.00ns,23.16us,23.16us,5.36us,489.36us
curated/12-dictionary/single,count,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,61436,30,4.71s,103.32ms,21.41us,103.23ms,447.09us,102.06ms,104.01ms
curated/12-dictionary/compile-single,compile,0.0.1 (rev c050f4a04c),go/regexp,1.20.3,,,211,4.56s,13.95ms,0.00ns,13.67ms,3.94ms,5.48ms,23.34ms
