name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,30340,4.61s,98.20us,0.00ns,98.80us,4.71us,90.35us,123.37us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,14688,4.66s,203.84us,0.00ns,204.14us,4.49us,196.58us,244.71us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,14658,4.66s,206.14us,0.00ns,204.56us,4.32us,197.00us,231.05us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,4943,4.61s,605.23us,0.00ns,606.85us,6.03us,596.32us,645.94us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,813478,117226,4.67s,25.82us,0.00ns,25.53us,893.00ns,21.55us,43.18us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,9396,4.61s,318.95us,0.00ns,319.19us,6.32us,308.39us,368.21us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,899232,1303,4.61s,2.28ms,0.00ns,2.30ms,54.61us,2.25ms,2.59ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,2022,4.66s,1.48ms,13.00ns,1.48ms,25.32us,1.44ms,1.57ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1570556,597,4.66s,5.01ms,0.00ns,5.03ms,62.39us,4.94ms,5.30ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,813478,41093,4.67s,72.65us,0.00ns,72.94us,1.46us,70.20us,89.00us
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,32514634,24,4.86s,126.51ms,13.21us,126.41ms,1.11ms,124.20ms,128.27ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,32514634,44,4.81s,69.70ms,32.06us,69.57ms,814.40us,68.33ms,70.89ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,5504,4.61s,412.62us,8.00ns,523.68us,424.63us,385.55us,4.12ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,107,375023,4.83s,7.92us,0.00ns,7.96us,3.90us,7.71us,2.30ms
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,102,1000000,1.73s,518.00ns,0.00ns,541.00ns,1.85us,484.00ns,1.71ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,10001,87261,4.67s,33.42us,0.00ns,34.34us,5.21us,32.52us,1.40ms
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,1913704,29,4.81s,106.80ms,0.00ns,107.01ms,586.57us,106.21ms,107.98ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,14812,4.61s,151.04us,0.00ns,161.14us,54.39us,145.30us,791.87us
curated/08-words/all-english,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,76401,909,4.61s,2.53ms,0.00ns,3.30ms,1.46ms,2.42ms,7.48ms
curated/08-words/all-russian,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,123942,773,4.61s,2.97ms,0.00ns,3.88ms,2.01ms,2.86ms,12.46ms
curated/08-words/long-english,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,76401,6152,4.66s,494.50us,4.00ns,487.59us,17.76us,454.21us,595.76us
curated/08-words/long-russian,count-spans,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,123942,3250,4.61s,920.25us,1.00ns,923.07us,11.33us,907.44us,1.05ms
curated/09-aws-keys/quick,grep,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,32514634,65,4.71s,46.28ms,0.00ns,46.29ms,117.62us,46.13ms,46.88ms
curated/09-aws-keys/compile-quick,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,11406,4.56s,209.12us,0.00ns,240.01us,126.99us,200.07us,1.01ms
curated/10-bounded-repeat/letters-en,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,151522,2973,4.61s,1.01ms,0.00ns,1.01ms,29.28us,925.59us,1.11ms
curated/10-bounded-repeat/letters-ru,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,248919,1307,4.61s,2.29ms,0.00ns,2.30ms,18.84us,2.27ms,2.38ms
curated/10-bounded-repeat/context,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,7384531,24,4.86s,129.27ms,15.45us,129.39ms,557.16us,128.22ms,130.62ms
curated/10-bounded-repeat/capitals,count,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,7384531,236,4.66s,12.72ms,1.15us,12.74ms,164.39us,12.31ms,13.20ms
curated/10-bounded-repeat/compile-context,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,7491,4.61s,199.70us,0.00ns,213.37us,73.10us,190.30us,1.22ms
curated/10-bounded-repeat/compile-capitals,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,22107,4.62s,47.94us,0.00ns,50.87us,18.57us,45.64us,353.08us
curated/11-unstructured-to-json/extract,grep-captures,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,23952,2243,4.61s,1.34ms,0.00ns,1.34ms,8.61us,1.32ms,1.41ms
curated/11-unstructured-to-json/compile,compile,0.0.1 (rev c050f4a04c),dotnet/nobacktrack,7.0.3,,,4122,4.61s,489.17us,1.00ns,607.42us,282.90us,467.89us,4.04ms
