name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,899232,12468,4.56s,239.80us,0.00ns,240.29us,2.43us,237.35us,425.99us
curated/01-literal/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,899232,10141,4.56s,302.44us,0.00ns,295.52us,11.89us,275.68us,483.35us
curated/01-literal/sherlock-ru,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,1570556,8569,4.56s,327.02us,0.00ns,349.55us,28.37us,320.31us,566.08us
curated/01-literal/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,1570556,7613,4.56s,378.64us,0.00ns,393.54us,23.30us,373.85us,551.79us
curated/01-literal/sherlock-zh,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,813478,26203,4.56s,111.33us,0.00ns,114.18us,7.10us,111.15us,303.19us
curated/02-literal-alternate/sherlock-en,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,899232,1043,4.56s,2.87ms,0.00ns,2.88ms,7.41us,2.87ms,3.00ms
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,899232,236,4.56s,12.75ms,3.00ns,12.76ms,52.83us,12.70ms,13.32ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,1570556,576,4.56s,5.21ms,8.00ns,5.21ms,24.10us,5.17ms,5.37ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,1570556,174,4.56s,17.29ms,1.36us,17.30ms,97.88us,17.03ms,17.57ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,813478,3589,4.56s,835.12us,0.00ns,835.70us,4.07us,833.03us,1.01ms
curated/03-date/ascii,count-spans,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,268796,13,4.71s,230.16ms,0.00ns,230.99ms,1.62ms,229.45ms,233.91ms
curated/03-date/unicode,count-spans,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,268796,12,4.71s,256.45ms,87.22us,256.69ms,1.57ms,254.77ms,261.45ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,291,4.56s,9.80ms,0.00ns,10.32ms,1.37ms,9.50ms,13.94ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,100,4.61s,29.73ms,2.78us,30.27ms,1.33ms,29.38ms,33.67ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,32514634,8,4.96s,399.61ms,60.35us,399.62ms,310.20us,399.12ms,400.13ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,32514634,10,4.81s,308.68ms,182.58us,308.81ms,935.75us,307.44ms,309.99ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,17994,4.56s,159.49us,0.00ns,164.69us,21.32us,153.37us,820.60us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,150600,34,4.56s,88.47ms,14.89us,88.51ms,328.82us,87.92ms,89.07ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,1209,4.56s,2.39ms,0.00ns,2.48ms,228.15us,2.32ms,3.95ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,107,182599,4.57s,16.15us,0.00ns,16.20us,2.05us,15.83us,861.12us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,102,186399,4.62s,15.81us,0.00ns,15.87us,2.85us,15.42us,1.22ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,10001,29,4.71s,106.24ms,0.00ns,106.27ms,102.97us,106.22ms,106.78ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,1913704,60,4.61s,50.39ms,1.53us,50.39ms,136.06us,50.15ms,50.72ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,10832,4.56s,266.36us,0.00ns,274.04us,28.34us,256.16us,938.98us
curated/08-words/all-english,count-spans,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,76401,934,4.56s,3.21ms,12.00ns,3.21ms,11.76us,3.19ms,3.34ms
curated/08-words/all-russian,count-spans,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,123942,1119,4.56s,2.68ms,0.00ns,2.68ms,9.11us,2.67ms,2.82ms
curated/08-words/long-english,count-spans,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,76401,1391,4.56s,2.16ms,0.00ns,2.16ms,6.85us,2.15ms,2.21ms
curated/08-words/long-russian,count-spans,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,123942,2664,4.56s,1.12ms,1.00ns,1.13ms,8.06us,1.11ms,1.25ms
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,32514634,11,5.21s,296.32ms,0.00ns,296.29ms,262.70us,295.76ms,296.78ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,32514634,12,4.76s,254.47ms,26.54us,254.55ms,737.32us,253.60ms,256.55ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,6069,4.56s,471.18us,0.00ns,490.03us,51.51us,451.88us,1.22ms
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,29903,4.56s,95.01us,0.00ns,98.46us,16.07us,91.82us,775.28us
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,151522,653,4.56s,4.60ms,0.00ns,4.60ms,17.99us,4.56ms,4.74ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,248919,973,4.56s,3.08ms,0.00ns,3.08ms,22.56us,3.03ms,3.23ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,7384531,13,4.71s,232.01ms,0.00ns,231.99ms,171.36us,231.64ms,232.22ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,7384531,118,4.61s,25.57ms,2.20us,25.58ms,98.18us,25.38ms,25.89ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,28496,4.56s,102.39us,0.00ns,102.51us,1.86us,99.62us,281.34us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,50884,4.56s,56.61us,0.00ns,56.68us,1.07us,54.57us,223.43us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,23952,16798,4.56s,178.19us,1.00ns,178.31us,2.63us,172.09us,356.09us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,14788,4.56s,194.30us,0.00ns,199.48us,20.76us,186.70us,889.28us
curated/12-dictionary/single,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,61436,7,5.06s,414.03ms,0.00ns,435.60ms,27.77ms,410.18ms,469.02ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,,44,4.66s,69.17ms,9.12us,69.32ms,1.10ms,67.46ms,72.75ms
curated/14-quadratic/1x,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,100,118711,4.57s,25.11us,0.00ns,25.03us,2.58us,24.29us,870.37us
curated/14-quadratic/2x,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,200,39747,4.56s,75.13us,0.00ns,75.23us,1.00us,74.38us,242.97us
curated/14-quadratic/10x,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,1000,2180,4.56s,1.38ms,1.00ns,1.38ms,4.29us,1.37ms,1.45ms
grep/every-line,grep,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,7384531,46,4.61s,66.02ms,3.00us,66.04ms,75.74us,65.92ms,66.23ms
grep/long-words-ascii,grep,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,7384531,29,4.66s,104.34ms,0.00ns,104.25ms,535.17us,103.62ms,105.85ms
grep/long-words-unicode,grep,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,7384531,32,4.61s,94.28ms,18.33us,94.60ms,497.62us,94.12ms,95.52ms
imported/leipzig/twain,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,16013977,333,4.61s,8.95ms,0.00ns,9.02ms,164.82us,8.92ms,9.43ms
imported/leipzig/twain-insensitive,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,16013977,305,4.61s,9.84ms,0.00ns,9.84ms,16.45us,9.82ms,9.96ms
imported/leipzig/shing,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,16013977,270,4.61s,11.14ms,23.00ns,11.14ms,39.96us,11.07ms,11.38ms
imported/leipzig/huck-saw,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,16013977,84,4.66s,36.10ms,273.00ns,36.11ms,76.33us,36.03ms,36.59ms
imported/leipzig/word-ending-nn,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,16013977,10,5.11s,332.18ms,148.17us,332.28ms,643.86us,331.49ms,333.87ms
imported/leipzig/certain-long-strings-ending-x,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,16013977,440,4.61s,6.82ms,39.00ns,6.83ms,39.34us,6.77ms,7.06ms
imported/leipzig/tom-sawyer-huckle-finn,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,16013977,71,4.66s,42.54ms,0.00ns,42.56ms,79.66us,42.48ms,43.09ms
imported/leipzig/tom-sawyer-huckle-fin-insensitive,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,16013977,12,4.76s,257.19ms,18.91us,257.23ms,138.74us,257.04ms,257.49ms
imported/leipzig/tom-sawyer-huckle-fin-prefix-short,count,0.1.0 (rev 79305bcb5f),python/regex,2023.12.25,,16013977,3,7.62s,1.49s,0.00ns,1.49s,2.41ms,1.49s,1.50s
