name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,899232,5607,4.51s,534.79us,0.00ns,535.05us,2.98us,520.95us,656.25us
curated/01-literal/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,899232,1589,4.51s,1.90ms,0.00ns,1.89ms,22.92us,1.81ms,2.02ms
curated/01-literal/sherlock-ru,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,1570556,6260,4.51s,478.82us,0.00ns,479.22us,3.52us,452.60us,495.50us
curated/01-literal/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,1570556,568,4.56s,5.29ms,101.00ns,5.28ms,74.84us,5.07ms,5.49ms
curated/01-literal/sherlock-zh,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,813478,16755,4.52s,178.79us,0.00ns,179.03us,2.12us,168.36us,297.34us
curated/02-literal-alternate/sherlock-en,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,899232,2351,4.51s,1.27ms,0.00ns,1.28ms,16.24us,1.26ms,1.43ms
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,899232,402,4.51s,7.46ms,46.00ns,7.46ms,52.84us,7.34ms,7.63ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,1570556,338,4.56s,8.87ms,718.00ns,8.89ms,91.87us,8.75ms,9.27ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,1570556,216,4.56s,13.92ms,449.00ns,13.92ms,56.77us,13.78ms,14.21ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 79305bcb5f),icu,72.1.0,,813478,1307,4.51s,2.29ms,0.00ns,2.30ms,15.78us,2.25ms,2.42ms
curated/03-date/ascii,count-spans,0.1.0 (rev 79305bcb5f),icu,72.1.0,,268796,4,5.02s,825.36ms,246.27us,826.23ms,1.94ms,824.66ms,829.54ms
curated/03-date/unicode,count-spans,0.1.0 (rev 79305bcb5f),icu,72.1.0,,268796,4,5.02s,831.67ms,266.30us,830.97ms,2.60ms,826.74ms,833.81ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 79305bcb5f),icu,72.1.0,,,6242,4.51s,451.99us,0.00ns,452.35us,2.64us,445.73us,570.12us
curated/03-date/compile-unicode,compile,0.1.0 (rev 79305bcb5f),icu,72.1.0,,,6253,4.51s,451.34us,0.00ns,451.86us,2.61us,446.12us,475.17us
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 79305bcb5f),icu,72.1.0,,32514634,3,5.37s,1.06s,0.00ns,1.06s,756.57us,1.06s,1.06s
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 79305bcb5f),icu,72.1.0,,32514634,33,4.66s,92.06ms,0.00ns,91.92ms,945.18us,90.20ms,93.59ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 79305bcb5f),icu,72.1.0,,,350564,4.67s,8.01us,0.00ns,8.02us,300.00ns,7.75us,125.78us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 79305bcb5f),icu,72.1.0,,150600,20,4.76s,157.35ms,34.54us,157.28ms,1.51ms,152.10ms,158.63ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 79305bcb5f),icu,72.1.0,,,44737,4.56s,59.23us,0.00ns,59.29us,361.00ns,58.36us,69.11us
