name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,899232,28404,4.56s,103.77us,0.00ns,105.54us,12.51us,93.01us,305.00us
curated/01-literal/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,899232,6751,4.51s,443.66us,0.00ns,444.34us,14.22us,430.69us,618.85us
curated/01-literal/sherlock-ru,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,1570556,1670,4.51s,1.79ms,0.00ns,1.80ms,16.37us,1.78ms,1.99ms
curated/01-literal/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,1570556,4165,4.51s,718.69us,0.00ns,720.25us,16.64us,703.74us,913.89us
curated/01-literal/sherlock-zh,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,813478,10552,4.51s,283.82us,0.00ns,284.24us,3.46us,280.59us,419.83us
curated/02-literal-alternate/sherlock-en,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,899232,4490,4.51s,664.61us,1.00ns,668.10us,19.54us,645.68us,1.14ms
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,899232,4051,4.51s,733.97us,0.00ns,740.49us,37.13us,707.13us,1.09ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,1570556,3108,4.51s,0.96ms,1.00ns,0.97ms,18.06us,935.07us,1.16ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,1570556,2862,4.51s,1.04ms,2.00ns,1.05ms,19.90us,1.02ms,1.25ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,813478,8411,4.51s,356.13us,0.00ns,356.64us,5.29us,352.93us,590.91us
curated/03-date/ascii,count-spans,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,268796,9,5.11s,360.83ms,0.00ns,361.10ms,612.08us,360.33ms,362.41ms
curated/03-date/unicode,count-spans,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,268796,8,4.91s,405.05ms,134.07us,405.00ms,2.04ms,402.62ms,409.62ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,32514634,7,5.36s,480.04ms,0.00ns,480.01ms,1.08ms,478.46ms,482.01ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,32514634,12,4.96s,271.08ms,26.60us,271.12ms,288.52us,270.68ms,271.64ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,107,496162,4.58s,5.99us,0.00ns,5.99us,201.00ns,5.31us,34.18us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,102,944393,4.59s,3.10us,0.00ns,3.12us,223.00ns,2.71us,119.67us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,10001,10851,4.51s,274.07us,0.00ns,276.42us,12.69us,241.34us,397.37us
curated/08-words/all-english,count-spans,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,76401,1966,4.51s,1.52ms,19.00ns,1.53ms,46.26us,1.42ms,1.76ms
curated/08-words/all-russian,count-spans,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,123942,1835,4.51s,1.64ms,0.00ns,1.64ms,28.16us,1.54ms,1.74ms
curated/08-words/long-english,count-spans,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,76401,64749,4.51s,46.39us,0.00ns,46.27us,892.00ns,44.55us,160.95us
curated/08-words/long-russian,count-spans,0.1.0 (rev 79305bcb5f),d/ldc/std-regex,2.105,,123942,2604,4.51s,1.15ms,37.00ns,1.15ms,32.09us,1.06ms,1.25ms
