name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,899232,106359,4.57s,27.98us,0.00ns,28.17us,687.00ns,26.84us,43.34us
curated/01-literal/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,899232,103304,4.57s,28.79us,0.00ns,29.01us,846.00ns,27.51us,42.49us
curated/01-literal/sherlock-ru,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,1570556,8757,4.51s,342.25us,0.00ns,342.57us,1.84us,339.19us,355.76us
curated/01-literal/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,1570556,15244,4.56s,196.17us,0.00ns,196.77us,3.56us,189.89us,312.55us
curated/01-literal/sherlock-zh,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,813478,199543,4.62s,14.97us,0.00ns,15.00us,419.00ns,14.59us,134.18us
curated/02-literal-alternate/sherlock-en,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,899232,49728,4.56s,60.24us,0.00ns,60.29us,2.09us,55.88us,185.43us
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,899232,47924,4.56s,62.39us,1.00ns,62.56us,2.32us,57.60us,184.61us
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,1570556,9442,4.51s,316.82us,1.00ns,317.73us,4.32us,313.06us,357.95us
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,1570556,8075,4.56s,370.04us,0.00ns,371.49us,5.30us,362.61us,495.69us
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,813478,78126,4.56s,38.24us,0.00ns,38.37us,620.00ns,37.84us,153.78us
curated/03-date/ascii,count-spans,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,268796,1216,4.96s,2.46ms,48.00ns,2.47ms,19.54us,2.42ms,2.61ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,,5,5.52s,642.83ms,0.00ns,658.50ms,31.36ms,642.13ms,721.22ms
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev 79305bcb5f),hyperscan,5.4.2 2023-04-22,,150600,373,4.56s,8.05ms,0.00ns,8.05ms,71.90us,7.83ms,8.26ms
