name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,61436,57,4.56s,51.97ms,0.00ns,53.02ms,3.96ms,48.28ms,63.16ms
curated/01-literal/sherlock-en,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,899232,14650,4.51s,197.88us,1.00ns,204.73us,33.91us,188.33us,589.57us
curated/01-literal/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,899232,165,4.56s,18.19ms,0.00ns,18.24ms,187.16us,17.90ms,18.93ms
curated/01-literal/sherlock-ru,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,1570556,4225,4.51s,694.91us,0.00ns,710.05us,77.08us,680.38us,1.41ms
curated/01-literal/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,1570556,72,4.61s,42.12ms,1.28us,42.11ms,188.87us,41.75ms,42.65ms
curated/01-literal/sherlock-zh,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,813478,8123,4.51s,360.62us,0.00ns,369.31us,15.60us,352.47us,650.72us
curated/02-literal-alternate/sherlock-en,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,899232,100,4.56s,30.07ms,721.00ns,30.08ms,312.78us,29.26ms,30.76ms
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,899232,59,4.56s,51.05ms,0.00ns,51.05ms,256.75us,50.45ms,51.68ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,1570556,74,4.56s,40.43ms,20.74us,40.55ms,545.37us,39.69ms,42.24ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,1570556,20,4.66s,153.57ms,3.32us,153.54ms,218.38us,152.89ms,153.95ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,813478,201,4.51s,14.85ms,0.00ns,14.93ms,661.19us,14.28ms,23.33ms
curated/03-date/ascii,count-spans,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,268796,4,5.82s,0.96s,741.67us,0.95s,4.15ms,947.76ms,0.96s
curated/03-date/compile-ascii,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,2159,4.51s,1.26ms,0.00ns,1.28ms,223.51us,892.49us,2.36ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,32514634,4,5.47s,902.15ms,130.94us,901.67ms,1.30ms,899.49ms,902.90ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,32514634,67,4.61s,43.34ms,0.00ns,44.86ms,5.54ms,41.50ms,73.37ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,806798,4.85s,2.99us,0.00ns,3.39us,3.11us,2.59us,244.25us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,150600,8,5.02s,410.44ms,111.50us,412.52ms,7.77ms,404.37ms,432.02ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,31553,4.56s,62.06us,0.00ns,77.67us,39.29us,56.11us,445.60us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,107,1000000,4.34s,2.33us,0.00ns,2.35us,676.00ns,2.16us,214.14us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,102,1000000,4.09s,2.09us,0.00ns,2.12us,631.00ns,1.93us,203.86us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,10001,16083,4.51s,186.09us,0.00ns,186.50us,7.32us,174.12us,818.87us
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,1913704,128,4.56s,23.09ms,4.00ns,23.59ms,1.62ms,22.47ms,33.50ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,193117,4.61s,11.54us,0.00ns,14.27us,10.23us,10.08us,244.87us
curated/08-words/all-english,count-spans,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,76401,796,4.51s,3.66ms,11.00ns,3.77ms,552.03us,3.28ms,6.04ms
curated/08-words/long-english,count-spans,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,76401,2014,4.51s,1.49ms,45.00ns,1.49ms,30.40us,1.42ms,1.70ms
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,32514634,12,4.91s,269.74ms,134.60us,269.86ms,890.26us,268.72ms,271.91ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,32514634,82,4.56s,36.43ms,16.23us,36.76ms,2.61ms,33.69ms,54.05ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,120079,4.56s,19.09us,0.00ns,23.80us,16.92us,16.58us,335.50us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,814103,4.83s,2.86us,0.00ns,3.30us,3.09us,2.40us,236.76us
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,151522,660,4.51s,4.52ms,71.00ns,4.55ms,142.74us,4.41ms,6.06ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,248919,339,4.51s,8.71ms,0.00ns,8.86ms,1.00ms,8.53ms,16.15ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,7384531,14,4.71s,220.83ms,29.98us,220.80ms,732.31us,219.59ms,222.40ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,7384531,25,4.66s,121.30ms,0.00ns,121.44ms,829.10us,119.89ms,122.81ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,91549,4.56s,22.54us,0.00ns,31.25us,25.75us,19.12us,313.75us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,81643,4.56s,17.08us,0.00ns,24.14us,21.81us,13.65us,232.82us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,23952,11145,4.51s,264.80us,0.00ns,269.15us,29.27us,255.65us,597.01us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,315423,4.67s,6.17us,0.00ns,7.24us,5.85us,5.29us,194.89us
curated/12-dictionary/single,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,61436,32,4.71s,96.07ms,6.11us,96.70ms,2.77ms,95.71ms,111.30ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,498,4.56s,5.66ms,859.00ns,5.84ms,747.83us,4.53ms,8.67ms
curated/14-quadratic/1x,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,100,53400,4.57s,53.84us,0.00ns,56.14us,10.57us,51.59us,240.74us
curated/14-quadratic/2x,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,200,15018,4.51s,198.64us,1.00ns,199.72us,9.13us,189.85us,372.94us
curated/14-quadratic/10x,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,1000,628,4.51s,4.77ms,39.00ns,4.78ms,73.96us,4.67ms,5.82ms
dictionary/compile/english-10,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,33,4.71s,85.06ms,0.00ns,86.90ms,5.81ms,80.38ms,101.80ms
dictionary/compile/english-15,compile,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,,494,4.51s,5.70ms,3.55us,5.87ms,716.33us,4.62ms,8.66ms
dictionary/search/english-15,count-spans,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,61436,32,4.66s,96.28ms,9.50us,96.51ms,763.95us,95.77ms,98.44ms
folly/awyer-inn-busted,count,0.1.0 (rev 79305bcb5f),go/regexp,1.21.5,,80007,2746,4.51s,1.09ms,0.00ns,1.09ms,28.09us,1.04ms,1.30ms
