name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,61436,557,4.51s,5.39ms,0.00ns,5.39ms,81.39us,5.19ms,5.54ms
curated/01-literal/sherlock-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,111306,4.57s,26.84us,0.00ns,26.92us,288.00ns,26.00us,30.98us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,38170,4.57s,80.08us,0.00ns,78.56us,3.48us,73.03us,99.55us
curated/01-literal/sherlock-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,64510,4.57s,46.13us,0.00ns,46.47us,1.11us,44.96us,53.37us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,18297,4.51s,160.74us,0.00ns,163.93us,7.17us,156.09us,207.82us
curated/01-literal/sherlock-zh,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,813478,157579,4.62s,19.00us,0.00ns,19.00us,163.00ns,18.58us,24.13us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,45000,4.57s,66.63us,0.00ns,66.63us,947.00ns,64.88us,92.89us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,899232,10493,4.51s,284.79us,0.00ns,285.89us,5.08us,277.11us,332.77us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,13362,4.51s,223.81us,0.00ns,224.49us,3.19us,221.59us,261.81us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,1570556,3058,4.51s,0.98ms,4.00ns,0.98ms,13.02us,0.95ms,1.04ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,813478,55583,4.57s,52.07us,0.00ns,53.94us,3.40us,49.85us,62.47us
curated/03-date/ascii,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,268796,1479,4.51s,2.03ms,0.00ns,2.03ms,23.24us,1.96ms,2.09ms
curated/03-date/unicode,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,268796,1439,4.51s,2.09ms,0.00ns,2.08ms,24.63us,2.02ms,2.15ms
curated/03-date/compile-ascii,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,1180,4.51s,1.48ms,8.00ns,1.49ms,10.83us,1.46ms,1.52ms
curated/03-date/compile-unicode,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,435,4.51s,5.27ms,0.00ns,5.27ms,26.95us,5.20ms,5.40ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,32514634,163,4.56s,18.48ms,0.00ns,18.49ms,63.62us,18.39ms,18.72ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,32514634,152,4.56s,19.75ms,420.00ns,19.76ms,66.08us,19.63ms,20.02ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,47470,4.57s,55.51us,0.00ns,55.62us,1.16us,52.04us,65.81us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,150600,203,4.56s,14.83ms,0.00ns,14.82ms,64.86us,14.63ms,14.95ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,,4317,4.51s,271.57us,0.00ns,272.08us,4.79us,262.59us,298.97us
curated/05-lexer-veryl/multi,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,150600,1338,4.51s,2.25ms,56.00ns,2.24ms,31.89us,2.18ms,2.32ms
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,107,1000000,831.48ms,182.00ns,0.00ns,182.00ns,12.00ns,176.00ns,2.38us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev c050f4a04c),rust/regex,1.8.1,,102,1000000,583.27ms,50.00ns,0.00ns,50.00ns,7.00ns,45.00ns,2.28us
