name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.0.1 (rev 1735337eec),re2,2023-03-01,,61436,290,4.51s,10.33ms,2.17us,10.35ms,186.83us,10.03ms,11.21ms
curated/01-literal/sherlock-en,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,899232,42385,4.57s,70.55us,0.00ns,70.74us,1.73us,67.66us,86.98us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,899232,9026,4.51s,332.34us,0.00ns,332.38us,1.91us,319.43us,343.80us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,1570556,1507,4.51s,2.01ms,0.00ns,1.99ms,27.35us,1.94ms,2.03ms
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,1570556,1885,4.51s,1.59ms,0.00ns,1.59ms,11.08us,1.58ms,1.65ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,813478,10523,4.51s,274.12us,0.00ns,285.08us,15.92us,272.29us,314.58us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,899232,3230,4.51s,928.40us,0.00ns,928.78us,1.97us,925.77us,949.27us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,899232,3195,4.51s,930.25us,0.00ns,939.10us,14.42us,926.79us,0.97ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,1570556,1868,4.51s,1.61ms,1.00ns,1.61ms,2.71us,1.60ms,1.62ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,1570556,1858,4.51s,1.61ms,2.00ns,1.62ms,2.31us,1.61ms,1.64ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 1735337eec),re2,2023-03-01,,813478,3662,4.51s,819.13us,0.00ns,819.39us,0.96us,818.19us,838.51us
curated/03-date/ascii,count-spans,0.0.1 (rev 1735337eec),re2,2023-03-01,,268796,885,4.51s,3.39ms,0.00ns,3.39ms,28.07us,3.32ms,3.50ms
curated/03-date/compile-ascii,compile,0.0.1 (rev 1735337eec),re2,2023-03-01,,,1693,4.51s,1.17ms,0.00ns,1.17ms,7.02us,1.13ms,1.21ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 1735337eec),re2,2023-03-01,,32514634,52,4.56s,57.67ms,8.41us,57.83ms,443.27us,57.23ms,58.89ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 1735337eec),re2,2023-03-01,,32514634,70,4.61s,43.45ms,580.00ns,43.45ms,107.49us,43.20ms,43.77ms
curated/04-ruff-noqa/compile-real,compile,0.0.1 (rev 1735337eec),re2,2023-03-01,,,191444,4.62s,7.78us,0.00ns,7.88us,337.00ns,7.23us,14.90us
curated/05-lexer-veryl/single,count-captures,0.0.1 (rev 1735337eec),re2,2023-03-01,,150600,26,4.71s,119.57ms,34.24us,119.60ms,157.40us,119.41ms,119.99ms
curated/05-lexer-veryl/compile-single,compile,0.0.1 (rev 1735337eec),re2,2023-03-01,,,11579,4.51s,146.21us,0.00ns,146.41us,4.03us,134.85us,160.01us
curated/06-cloud-flare-redos/original,count-spans,0.0.1 (rev 1735337eec),re2,2023-03-01,,107,1000000,1.09s,293.00ns,0.00ns,295.00ns,17.00ns,287.00ns,6.53us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.0.1 (rev 1735337eec),re2,2023-03-01,,102,1000000,1.08s,292.00ns,0.00ns,294.00ns,17.00ns,285.00ns,6.61us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.0.1 (rev 1735337eec),re2,2023-03-01,,10001,154784,4.62s,19.33us,0.00ns,19.35us,145.00ns,19.30us,27.06us
curated/07-unicode-character-data/parse-line,grep-captures,0.0.1 (rev 1735337eec),re2,2023-03-01,,1913704,179,4.56s,16.80ms,0.00ns,16.83ms,136.88us,16.56ms,17.26ms
curated/07-unicode-character-data/compile,compile,0.0.1 (rev 1735337eec),re2,2023-03-01,,,156727,4.62s,15.15us,0.00ns,15.17us,202.00ns,14.48us,22.58us
