name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,899232,47634,4.61s,66.37us,0.00ns,62.87us,4.14us,57.58us,92.42us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,899232,21683,4.61s,137.44us,0.00ns,138.26us,2.35us,134.89us,166.10us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,1570556,46618,4.61s,63.23us,0.00ns,64.25us,2.75us,60.41us,86.00us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,1570556,10383,4.61s,288.50us,0.00ns,288.79us,2.25us,283.41us,321.97us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,813478,153272,4.67s,19.50us,0.00ns,19.51us,211.00ns,18.67us,26.64us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,899232,13203,4.61s,226.75us,0.00ns,227.10us,1.30us,225.19us,252.73us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,899232,1575,4.61s,1.92ms,0.00ns,1.91ms,22.49us,1.87ms,1.98ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,1570556,4302,4.61s,670.90us,1.00ns,697.23us,33.44us,665.99us,760.22us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,1570556,1557,4.61s,1.92ms,0.00ns,1.93ms,19.93us,1.90ms,2.00ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,813478,66237,4.67s,45.04us,0.00ns,45.23us,845.00ns,44.28us,70.02us
curated/03-date/ascii,count-spans,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,268796,13,4.86s,242.85ms,0.00ns,237.31ms,7.72ms,225.17ms,243.89ms
curated/03-date/unicode,count-spans,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,268796,14,4.96s,225.64ms,99.05us,229.66ms,7.03ms,224.81ms,242.50ms
curated/03-date/compile-unicode,compile,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,,65,4.66s,1.65ms,0.00ns,2.42ms,2.04ms,1.55ms,10.62ms
curated/04-ruff-noqa/real,grep-captures,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,32514634,16,5.01s,199.33ms,136.92us,199.61ms,725.98us,198.61ms,200.99ms
curated/04-ruff-noqa/tweaked,grep-captures,0.0.1 (rev 1735337eec),dotnet/compiled,7.0.3,,32514634,49,4.76s,61.76ms,0.00ns,61.80ms,187.25us,61.60ms,62.63ms
