name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/01-literal/sherlock-en,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,899232,8452,4.61s,345.67us,0.00ns,354.75us,23.04us,337.76us,556.14us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,899232,977,4.61s,3.06ms,0.00ns,3.07ms,87.62us,3.01ms,5.48ms
curated/01-literal/sherlock-ru,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,1570556,7469,4.66s,409.45us,0.00ns,401.47us,29.13us,368.48us,612.51us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,1570556,447,4.61s,6.72ms,0.00ns,6.72ms,130.47us,6.51ms,7.15ms
curated/01-literal/sherlock-zh,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,813478,20586,4.66s,145.35us,0.00ns,145.65us,1.97us,144.89us,331.33us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,899232,241,4.61s,12.28ms,0.00ns,12.47ms,460.99us,12.05ms,14.35ms
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,899232,225,4.61s,13.19ms,0.00ns,13.39ms,491.37us,12.83ms,14.49ms
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,1570556,236,4.61s,12.54ms,675.00ns,12.74ms,393.00us,12.40ms,14.37ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,1570556,113,4.61s,26.63ms,0.00ns,26.70ms,446.60us,26.04ms,28.11ms
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,813478,671,4.61s,4.40ms,0.00ns,4.47ms,159.65us,4.36ms,5.19ms
curated/03-date/ascii,count-spans,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,268796,25,4.71s,124.27ms,0.00ns,124.35ms,530.36us,123.22ms,126.13ms
curated/03-date/unicode,count-spans,0.0.1 (rev 1735337eec),java/hotspot,20+36-2344,,268796,19,4.81s,161.58ms,0.00ns,161.61ms,102.11us,161.42ms,161.80ms
