name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
captures/contiguous-letters,count-captures,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,61436,539,4.51s,5.61ms,0.00ns,5.57ms,118.04us,5.25ms,5.79ms
curated/01-literal/sherlock-en,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,899232,113686,4.57s,26.31us,0.00ns,26.36us,309.00ns,25.15us,31.53us
curated/01-literal/sherlock-casei-en,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,899232,38326,4.57s,78.05us,0.00ns,78.24us,0.99us,77.18us,100.42us
curated/01-literal/sherlock-ru,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,1570556,65239,4.57s,46.45us,0.00ns,45.95us,1.05us,44.11us,53.30us
curated/01-literal/sherlock-casei-ru,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,1570556,17820,4.57s,164.96us,1.00ns,168.32us,7.15us,158.84us,210.47us
curated/01-literal/sherlock-zh,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,813478,152937,4.62s,19.36us,0.00ns,19.58us,406.00ns,18.83us,25.42us
curated/02-literal-alternate/sherlock-en,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,899232,40906,4.57s,73.28us,0.00ns,73.30us,1.53us,65.20us,197.70us
curated/02-literal-alternate/sherlock-casei-en,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,899232,10411,4.51s,287.06us,0.00ns,288.15us,5.42us,278.66us,329.40us
curated/02-literal-alternate/sherlock-ru,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,1570556,13500,4.51s,221.43us,0.00ns,222.20us,3.40us,219.07us,258.33us
curated/02-literal-alternate/sherlock-casei-ru,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,1570556,3353,4.51s,892.22us,0.00ns,894.77us,8.39us,879.72us,930.93us
curated/02-literal-alternate/sherlock-zh,count,0.0.1 (rev 1735337eec),rust/regex/meta,0.2.0,,813478,52644,4.57s,60.22us,0.00ns,56.95us,4.93us,49.76us,69.81us
